"Estacion","Fecha inicial","Fecha final","DViento"
"CLUB UNIÓN","2023-03-27","","242.89016667"
"CLUB UNIÓN","2023-03-26","","247.33475"
"CLUB UNIÓN","2023-03-25","","239.94166667"
"CLUB UNIÓN","2023-03-24","","243.29633333"
"CLUB UNIÓN","2023-03-23","","258.209"
"CLUB UNIÓN","2023-03-22","","251.267375"
"CLUB UNIÓN","2023-03-21","","218.258125"
"CLUB UNIÓN","2023-03-20","","246.39720833"
"CLUB UNIÓN","2023-03-19","","258.128125"
"CLUB UNIÓN","2023-03-18","","292.694625"
"CLUB UNIÓN","2023-03-17","","278.091375"
"CLUB UNIÓN","2023-03-16","","231.539875"
"CLUB UNIÓN","2023-03-15","","253.88008333"
"CLUB UNIÓN","2023-03-14","","270.43425"
"CLUB UNIÓN","2023-03-13","","189.82841667"
"CLUB UNIÓN","2023-03-12","","225.193875"
"CLUB UNIÓN","2023-03-11","","221.394625"
"CLUB UNIÓN","2023-03-10","","208.171375"
"CLUB UNIÓN","2023-03-09","","241.74358333"
"CLUB UNIÓN","2023-03-08","","235.2145"
"CLUB UNIÓN","2023-03-07","","186.34229167"
"CLUB UNIÓN","2023-03-06","","229.86129167"
"CLUB UNIÓN","2023-03-05","","268.69673913"
"CLUB UNIÓN","2023-03-04","","214.43408333"
"CLUB UNIÓN","2023-03-03","","249.632625"
"CLUB UNIÓN","2023-03-02","","220.745625"
"CLUB UNIÓN","2023-03-01","","240.18286364"
"CLUB UNIÓN","2023-02-28","","231.81683333"
"CLUB UNIÓN","2023-02-27","","247.44220833"
"CLUB UNIÓN","2023-02-26","","244.94147826"
"CLUB UNIÓN","2023-02-25","","218.89329167"
"CLUB UNIÓN","2023-02-24","","211.291625"
"CLUB UNIÓN","2023-02-23","","221.53633333"
"CLUB UNIÓN","2023-02-22","","205.44954167"
"CLUB UNIÓN","2023-02-21","","192.85679167"
"CLUB UNIÓN","2023-02-20","","261.70354167"
"CLUB UNIÓN","2023-02-19","","204.76569565"
"CLUB UNIÓN","2023-02-18","","201.72183333"
"CLUB UNIÓN","2023-02-17","","215.98366667"
"CLUB UNIÓN","2023-02-16","","181.60566667"
"CLUB UNIÓN","2023-02-15","","254.90183333"
"CLUB UNIÓN","2023-02-14","","248.64140909"
"CLUB UNIÓN","2023-02-13","","199.85058333"
"CLUB UNIÓN","2023-02-12","","274.573625"
"CLUB UNIÓN","2023-02-11","","262.37070833"
"CLUB UNIÓN","2023-02-10","","246.06995833"
"CLUB UNIÓN","2023-02-09","","234.98854167"
"CLUB UNIÓN","2023-02-08","","236.27741667"
"CLUB UNIÓN","2023-02-07","","213.21991667"
"CLUB UNIÓN","2023-02-06","","226.98541667"
"CLUB UNIÓN","2023-02-05","","215.945375"
"CLUB UNIÓN","2023-02-04","","243.345"
"CLUB UNIÓN","2023-02-03","","232.1605"
"CLUB UNIÓN","2023-02-02","","205.19595833"
"CLUB UNIÓN","2023-02-01","","220.62183333"
"CLUB UNIÓN","2023-01-31","","245.572125"
"CLUB UNIÓN","2023-01-30","","220.95116667"
"CLUB UNIÓN","2023-01-29","","225.476"
"CLUB UNIÓN","2023-01-28","","196.49716667"
"CLUB UNIÓN","2023-01-27","","232.36704167"
"CLUB UNIÓN","2023-01-26","","218.145"
"CLUB UNIÓN","2023-01-25","","211.21920833"
"CLUB UNIÓN","2023-01-24","","239.98070833"
"CLUB UNIÓN","2023-01-23","","221.21104167"
"CLUB UNIÓN","2023-01-22","","174.859875"
"CLUB UNIÓN","2023-01-21","","236.61779167"
"CLUB UNIÓN","2023-01-20","","269.18154167"
"CLUB UNIÓN","2023-01-19","","235.07541667"
"CLUB UNIÓN","2023-01-18","","216.34325"
"CLUB UNIÓN","2023-01-17","","249.38516667"
"CLUB UNIÓN","2023-01-16","","259.29082609"
"CLUB UNIÓN","2023-01-15","","248.89808333"
"CLUB UNIÓN","2023-01-14","","251.53129167"
"CLUB UNIÓN","2023-01-13","","263.72183333"
"CLUB UNIÓN","2023-01-12","","214.157"
"CLUB UNIÓN","2023-01-11","","200.82495833"
"CLUB UNIÓN","2023-01-10","","235.506"
"CLUB UNIÓN","2023-01-09","","235.67621739"
"CLUB UNIÓN","2023-01-08","","231.49804348"
"CLUB UNIÓN","2023-01-07","","244.85416667"
"CLUB UNIÓN","2023-01-06","","232.13333333"
"CLUB UNIÓN","2023-01-05","","235.0375"
"CLUB UNIÓN","2023-01-04","","215.67916667"
"CLUB UNIÓN","2023-01-03","","226.50416667"
"CLUB UNIÓN","2023-01-02","","191.04166667"
"CLUB UNIÓN","2023-01-01","","233.89565217"
"CLUB UNIÓN","2022-12-31","","254.43043478"
"CLUB UNIÓN","2022-12-30","","256.4625"
"CLUB UNIÓN","2022-12-29","","236.44166667"
"CLUB UNIÓN","2022-12-28","","233.96666667"
"CLUB UNIÓN","2022-12-27","","251.27916667"
"CLUB UNIÓN","2022-12-26","","242.91818182"
"CLUB UNIÓN","2022-12-25","","239.71666667"
"CLUB UNIÓN","2022-12-24","","245.4625"
"CLUB UNIÓN","2022-12-23","","243.1625"
"CLUB UNIÓN","2022-12-22","","237.78333333"
"CLUB UNIÓN","2022-12-21","","205.5375"
"CLUB UNIÓN","2022-12-20","","249.7625"
"CLUB UNIÓN","2022-12-19","","219.9125"
"CLUB UNIÓN","2022-12-18","","225.30833333"
"CLUB UNIÓN","2022-12-17","","255.1125"
"CLUB UNIÓN","2022-12-16","","241.0625"
"CLUB UNIÓN","2022-12-15","","245.475"
"CLUB UNIÓN","2022-12-14","","197.22916667"
"CLUB UNIÓN","2022-12-13","","238.10833333"
"CLUB UNIÓN","2022-12-12","","241.38333333"
"CLUB UNIÓN","2022-12-11","","193.0625"
"CLUB UNIÓN","2022-12-10","","227.9625"
"CLUB UNIÓN","2022-12-09","","254.74583333"
"CLUB UNIÓN","2022-12-08","","251.03333333"
"CLUB UNIÓN","2022-12-07","","190.1125"
"CLUB UNIÓN","2022-12-06","","210.45833333"
"CLUB UNIÓN","2022-12-05","","219.94583333"
"CLUB UNIÓN","2022-12-04","","259.125"
"CLUB UNIÓN","2022-12-03","","252.85416667"
"CLUB UNIÓN","2022-12-02","","240.35"
"CLUB UNIÓN","2022-12-01","","216.6375"
"CLUB UNIÓN","2022-11-30","","212.87083333"
"CLUB UNIÓN","2022-11-29","","222.85416667"
"CLUB UNIÓN","2022-11-28","","254.97083333"
"CLUB UNIÓN","2022-11-27","","214.0375"
"CLUB UNIÓN","2022-11-26","","254.8375"
"CLUB UNIÓN","2022-11-25","","242.0"
"CLUB UNIÓN","2022-11-24","","239.67083333"
"CLUB UNIÓN","2022-11-23","","238.77916667"
"CLUB UNIÓN","2022-11-22","","281.16666667"
"CLUB UNIÓN","2022-11-21","","247.63333333"
"CLUB UNIÓN","2022-11-20","","208.61304348"
"CLUB UNIÓN","2022-11-19","","224.20416667"
"CLUB UNIÓN","2022-11-18","","195.07083333"
"CLUB UNIÓN","2022-11-17","","235.1"
"CLUB UNIÓN","2022-11-16","","225.99583333"
"CLUB UNIÓN","2022-11-15","","237.19166667"
"CLUB UNIÓN","2022-11-14","","219.77083333"
"CLUB UNIÓN","2022-11-13","","229.42083333"
"CLUB UNIÓN","2022-11-12","","142.10833333"
"CLUB UNIÓN","2022-11-11","","154.64166667"
"CLUB UNIÓN","2022-11-10","","220.42083333"
"CLUB UNIÓN","2022-11-09","","223.70416667"
"CLUB UNIÓN","2022-11-08","","219.46666667"
"CLUB UNIÓN","2022-11-07","","220.3875"
"CLUB UNIÓN","2022-11-06","","227.57083333"
"CLUB UNIÓN","2022-11-05","","246.44583333"
"CLUB UNIÓN","2022-11-04","","274.90416667"
"CLUB UNIÓN","2022-11-03","","192.27916667"
"CLUB UNIÓN","2022-11-02","","209.44166667"
"CLUB UNIÓN","2022-11-01","","225.10416667"
"CLUB UNIÓN","2022-10-31","","190.50833333"
"CLUB UNIÓN","2022-10-30","","118.1"
"CLUB UNIÓN","2022-10-25","","219.48333333"
"CLUB UNIÓN","2022-10-24","","186.725"
"CLUB UNIÓN","2022-10-23","","224.1625"
"CLUB UNIÓN","2022-10-22","","229.81666667"
"CLUB UNIÓN","2022-10-21","","270.175"
"CLUB UNIÓN","2022-10-20","","192.50833333"
"CLUB UNIÓN","2022-10-19","","248.95416667"
"CLUB UNIÓN","2022-10-18","","188.56666667"
"CLUB UNIÓN","2022-10-17","","206.825"
"CLUB UNIÓN","2022-10-16","","218.66666667"
"CLUB UNIÓN","2022-10-15","","180.76666667"
"CLUB UNIÓN","2022-10-14","","140.3375"
"CLUB UNIÓN","2022-10-13","","196.28181818"
"CLUB UNIÓN","2022-10-12","","187.50833333"
"CLUB UNIÓN","2022-10-11","","144.7125"
"CLUB UNIÓN","2022-10-10","","194.72916667"
"CLUB UNIÓN","2022-10-09","","188.85217391"
"CLUB UNIÓN","2022-10-08","","188.725"
"CLUB UNIÓN","2022-10-07","","229.90416667"
"CLUB UNIÓN","2022-10-06","","217.57916667"
"CLUB UNIÓN","2022-10-05","","231.68333333"
"CLUB UNIÓN","2022-10-04","","183.12083333"
"CLUB UNIÓN","2022-10-03","","188.7875"
"CLUB UNIÓN","2022-10-02","","202.28695652"
"CLUB UNIÓN","2022-10-01","","215.70833333"
"CLUB UNIÓN","2022-09-30","","199.95416667"
"CLUB UNIÓN","2022-09-29","","220.8"
"CLUB UNIÓN","2022-09-28","","191.98333333"
"CLUB UNIÓN","2022-09-27","","198.7875"
"CLUB UNIÓN","2022-09-26","","159.23333333"
"CLUB UNIÓN","2022-09-25","","224.86956522"
"CLUB UNIÓN","2022-09-24","","183.6375"
"CLUB UNIÓN","2022-09-23","","214.49166667"
"CLUB UNIÓN","2022-09-22","","175.44583333"
"CLUB UNIÓN","2022-09-21","","216.9125"
"CLUB UNIÓN","2022-09-20","","145.52916667"
"CLUB UNIÓN","2022-09-19","","209.24166667"
"CLUB UNIÓN","2022-09-18","","224.18378261"
"CLUB UNIÓN","2022-09-17","","237.061375"
"CLUB UNIÓN","2022-09-16","","201.71020833"
"CLUB UNIÓN","2022-09-15","","212.59458333"
"CLUB UNIÓN","2022-09-14","","177.555125"
"CLUB UNIÓN","2022-09-13","","187.86616667"
"CLUB UNIÓN","2022-09-12","","201.49190476"
"CLUB UNIÓN","2022-09-11","","231.65652174"
"CLUB UNIÓN","2022-09-10","","155.25416667"
"CLUB UNIÓN","2022-09-09","","218.52083333"
"CLUB UNIÓN","2022-09-08","","243.77916667"
"CLUB UNIÓN","2022-09-07","","186.10833333"
"CLUB UNIÓN","2022-09-06","","193.84583333"
"CLUB UNIÓN","2022-09-05","","104.0"
"CLUB UNIÓN","2022-09-04","","176.98165217"
"CLUB UNIÓN","2022-09-03","","238.352875"
"CLUB UNIÓN","2022-09-02","","225.36595833"
"CLUB UNIÓN","2022-09-01","","223.85"
"CLUB UNIÓN","2022-08-31","","210.04166667"
"CLUB UNIÓN","2022-08-30","","229.68333333"
"CLUB UNIÓN","2022-08-29","","193.14166667"
"CLUB UNIÓN","2022-08-28","","253.15833333"
"CLUB UNIÓN","2022-08-27","","193.62083333"
"CLUB UNIÓN","2022-08-26","","199.425"
"CLUB UNIÓN","2022-08-25","","191.60416667"
"CLUB UNIÓN","2022-08-24","","180.84166667"
"CLUB UNIÓN","2022-08-23","","199.10416667"
"CLUB UNIÓN","2022-08-22","","191.67083333"
"CLUB UNIÓN","2022-08-21","","233.9"
"CLUB UNIÓN","2022-08-20","","185.44166667"
"CLUB UNIÓN","2022-08-19","","238.85"
"CLUB UNIÓN","2022-08-18","","237.2375"
"CLUB UNIÓN","2022-08-17","","182.12083333"
"CLUB UNIÓN","2022-08-16","","206.7875"
"CLUB UNIÓN","2022-08-15","","207.80416667"
"CLUB UNIÓN","2022-08-14","","211.65"
"CLUB UNIÓN","2022-08-13","","217.12083333"
"CLUB UNIÓN","2022-08-12","","220.85"
"CLUB UNIÓN","2022-08-11","","185.19583333"
"CLUB UNIÓN","2022-08-10","","208.21666667"
"CLUB UNIÓN","2022-08-09","","148.84166667"
"CLUB UNIÓN","2022-08-08","","232.67083333"
"CLUB UNIÓN","2022-08-07","","180.0875"
"CLUB UNIÓN","2022-08-06","","214.61666667"
"CLUB UNIÓN","2022-08-05","","182.32083333"
"CLUB UNIÓN","2022-08-04","","234.16666667"
"CLUB UNIÓN","2022-08-03","","183.47083333"
"CLUB UNIÓN","2022-08-02","","225.15"
"CLUB UNIÓN","2022-08-01","","181.53333333"
"CLUB UNIÓN","2022-07-31","","181.9375"
"CLUB UNIÓN","2022-07-30","","212.37083333"
"CLUB UNIÓN","2022-07-29","","212.20833333"
"CLUB UNIÓN","2022-07-28","","227.41666667"
"CLUB UNIÓN","2022-07-27","","209.89583333"
"CLUB UNIÓN","2022-07-26","","145.20833333"
"CLUB UNIÓN","2022-07-25","","145.29166667"
"CLUB UNIÓN","2022-07-24","","194.0125"
"CLUB UNIÓN","2022-07-23","","216.325"
"CLUB UNIÓN","2022-07-22","","244.5875"
"CLUB UNIÓN","2022-07-21","","225.48333333"
"CLUB UNIÓN","2022-07-20","","157.375"
"CLUB UNIÓN","2022-07-19","","155.025"
"CLUB UNIÓN","2022-07-18","","152.99583333"
"CLUB UNIÓN","2022-07-17","","219.875"
"CLUB UNIÓN","2022-07-16","","193.88333333"
"CLUB UNIÓN","2022-07-15","","230.0125"
"CLUB UNIÓN","2022-07-14","","229.94583333"
"CLUB UNIÓN","2022-07-13","","236.25833333"
"CLUB UNIÓN","2022-07-12","","236.8625"
"CLUB UNIÓN","2022-07-11","","241.66666667"
"CLUB UNIÓN","2022-07-10","","196.59583333"
"CLUB UNIÓN","2022-07-09","","193.64166667"
"CLUB UNIÓN","2022-07-08","","204.32916667"
"CLUB UNIÓN","2022-07-07","","200.625"
"CLUB UNIÓN","2022-07-06","","191.97916667"
"CLUB UNIÓN","2022-07-05","","239.6625"
"CLUB UNIÓN","2022-07-04","","203.62083333"
"CLUB UNIÓN","2022-07-03","","227.0625"
"CLUB UNIÓN","2022-07-02","","238.8625"
"CLUB UNIÓN","2022-07-01","","196.425"
"CLUB UNIÓN","2022-06-30","","232.05217391"
"CLUB UNIÓN","2022-06-29","","189.5875"
"CLUB UNIÓN","2022-06-28","","228.69166667"
"CLUB UNIÓN","2022-06-27","","177.34166667"
"CLUB UNIÓN","2022-06-26","","270.17916667"
"CLUB UNIÓN","2022-06-25","","200.15416667"
"CLUB UNIÓN","2022-06-24","","202.67083333"
"CLUB UNIÓN","2022-06-23","","166.78333333"
"CLUB UNIÓN","2022-06-22","","204.59583333"
"CLUB UNIÓN","2022-06-21","","177.10416667"
"CLUB UNIÓN","2022-06-20","","193.15833333"
"CLUB UNIÓN","2022-06-19","","246.30833333"
"CLUB UNIÓN","2022-06-18","","252.125"
"CLUB UNIÓN","2022-06-17","","230.50833333"
"CLUB UNIÓN","2022-06-16","","215.75416667"
"CLUB UNIÓN","2022-06-15","","199.67916667"
"CLUB UNIÓN","2022-06-14","","207.04583333"
"CLUB UNIÓN","2022-06-13","","221.52272727"
"CLUB UNIÓN","2022-06-12","","175.95833333"
"CLUB UNIÓN","2022-06-11","","212.79166667"
"CLUB UNIÓN","2022-06-10","","186.6375"
"CLUB UNIÓN","2022-06-09","","204.89583333"
"CLUB UNIÓN","2022-06-08","","191.79166667"
"CLUB UNIÓN","2022-06-07","","251.99583333"
"CLUB UNIÓN","2022-06-06","","196.73333333"
"CLUB UNIÓN","2022-06-05","","200.43333333"
"CLUB UNIÓN","2022-06-04","","198.27916667"
"CLUB UNIÓN","2022-06-03","","197.80416667"
"CLUB UNIÓN","2022-06-02","","208.84166667"
"CLUB UNIÓN","2022-06-01","","182.73333333"
"CLUB UNIÓN","2022-05-31","","219.175"
"CLUB UNIÓN","2022-05-30","","215.68333333"
"CLUB UNIÓN","2022-05-29","","219.61666667"
"CLUB UNIÓN","2022-05-28","","203.24166667"
"CLUB UNIÓN","2022-05-27","","182.675"
"CLUB UNIÓN","2022-05-26","","190.05416667"
"CLUB UNIÓN","2022-05-25","","195.53333333"
"CLUB UNIÓN","2022-05-24","","209.1875"
"CLUB UNIÓN","2022-05-23","","225.55"
"CLUB UNIÓN","2022-05-22","","204.37916667"
"CLUB UNIÓN","2022-05-21","","231.75416667"
"CLUB UNIÓN","2022-05-20","","221.60416667"
"CLUB UNIÓN","2022-05-19","","228.93333333"
"CLUB UNIÓN","2022-05-18","","207.8125"
"CLUB UNIÓN","2022-05-17","","222.15416667"
"CLUB UNIÓN","2022-05-16","","200.9625"
"CLUB UNIÓN","2022-05-15","","215.54583333"
"CLUB UNIÓN","2022-05-14","","223.32916667"
"CLUB UNIÓN","2022-05-13","","241.6625"
"CLUB UNIÓN","2022-05-12","","210.84166667"
"CLUB UNIÓN","2022-05-11","","220.02916667"
"CLUB UNIÓN","2022-05-10","","232.31666667"
"CLUB UNIÓN","2022-05-09","","209.15833333"
"CLUB UNIÓN","2022-05-08","","197.49583333"
"CLUB UNIÓN","2022-05-07","","193.125"
"CLUB UNIÓN","2022-05-06","","168.41666667"
"CLUB UNIÓN","2022-05-05","","170.57916667"
"CLUB UNIÓN","2022-05-04","","207.6375"
"CLUB UNIÓN","2022-05-03","","218.775"
"CLUB UNIÓN","2022-05-02","","237.28333333"
"CLUB UNIÓN","2022-05-01","","213.68333333"
"CLUB UNIÓN","2022-04-30","","174.89565217"
"CLUB UNIÓN","2022-04-29","","162.56666667"
"CLUB UNIÓN","2022-04-28","","227.675"
"CLUB UNIÓN","2022-04-27","","237.25833333"
"CLUB UNIÓN","2022-04-26","","178.78333333"
"CLUB UNIÓN","2022-04-25","","229.52083333"
"CLUB UNIÓN","2022-04-24","","208.15833333"
"CLUB UNIÓN","2022-04-23","","205.60416667"
"CLUB UNIÓN","2022-04-22","","229.94166667"
"CLUB UNIÓN","2022-04-21","","208.6"
"CLUB UNIÓN","2022-04-20","","191.25"
"CLUB UNIÓN","2022-04-19","","180.13333333"
"CLUB UNIÓN","2022-04-18","","227.3"
"CLUB UNIÓN","2022-04-17","","219.09583333"
"CLUB UNIÓN","2022-04-16","","195.40833333"
"CLUB UNIÓN","2022-04-15","","216.39583333"
"CLUB UNIÓN","2022-04-14","","212.02083333"
"CLUB UNIÓN","2022-04-13","","224.0125"
"CLUB UNIÓN","2022-04-12","","203.33333333"
"CLUB UNIÓN","2022-04-11","","193.775"
"CLUB UNIÓN","2022-04-10","","230.75416667"
"CLUB UNIÓN","2022-04-09","","228.66666667"
"CLUB UNIÓN","2022-04-08","","213.66666667"
"CLUB UNIÓN","2022-04-07","","206.8125"
"CLUB UNIÓN","2022-04-06","","220.34166667"
"CLUB UNIÓN","2022-04-05","","217.025"
"CLUB UNIÓN","2022-04-04","","189.7875"
"CLUB UNIÓN","2022-04-03","","199.325"
"CLUB UNIÓN","2022-04-02","","220.43333333"
"CLUB UNIÓN","2022-04-01","","255.90416667"
"CLUB UNIÓN","2022-03-31","","206.74782609"
"CLUB UNIÓN","2022-03-30","","201.075"
"CLUB UNIÓN","2022-03-29","","257.6"
"CLUB UNIÓN","2022-03-28","","205.43333333"
"CLUB UNIÓN","2022-03-27","","160.85"
"CLUB UNIÓN","2022-03-26","","175.11666667"
"CLUB UNIÓN","2022-03-25","","236.3125"
"CLUB UNIÓN","2022-03-24","","205.06363636"
"CLUB UNIÓN","2022-03-23","","190.44166667"
"CLUB UNIÓN","2022-03-22","","221.85833333"
"CLUB UNIÓN","2022-03-21","","223.2375"
"CLUB UNIÓN","2022-03-20","","209.4875"
"CLUB UNIÓN","2022-03-19","","262.60833333"
"CLUB UNIÓN","2022-03-18","","209.6875"
"CLUB UNIÓN","2022-03-17","","212.02916667"
"CLUB UNIÓN","2022-03-16","","203.56666667"
"CLUB UNIÓN","2022-03-15","","170.7625"
"CLUB UNIÓN","2022-03-14","","227.85416667"
"CLUB UNIÓN","2022-03-13","","201.75833333"
"CLUB UNIÓN","2022-03-12","","205.925"
"CLUB UNIÓN","2022-03-11","","224.82083333"
"CLUB UNIÓN","2022-03-10","","219.37083333"
"CLUB UNIÓN","2022-03-09","","210.99166667"
"CLUB UNIÓN","2022-03-08","","248.52916667"
"CLUB UNIÓN","2022-03-07","","218.15833333"
"CLUB UNIÓN","2022-03-06","","225.59583333"
"CLUB UNIÓN","2022-03-05","","224.41666667"
"CLUB UNIÓN","2022-03-04","","211.7"
"CLUB UNIÓN","2022-03-03","","200.44583333"
"CLUB UNIÓN","2022-03-02","","205.41666667"
"CLUB UNIÓN","2022-03-01","","210.85416667"
"CLUB UNIÓN","2022-02-28","","201.20869565"
"CLUB UNIÓN","2022-02-27","","173.17083333"
"CLUB UNIÓN","2022-02-26","","221.05"
"CLUB UNIÓN","2022-02-25","","236.75416667"
"CLUB UNIÓN","2022-02-24","","200.42083333"
"CLUB UNIÓN","2022-02-23","","194.2875"
"CLUB UNIÓN","2022-02-22","","202.90833333"
"CLUB UNIÓN","2022-02-21","","197.6375"
"CLUB UNIÓN","2022-02-20","","175.9875"
"CLUB UNIÓN","2022-02-19","","224.3875"
"CLUB UNIÓN","2022-02-18","","257.8125"
"CLUB UNIÓN","2022-02-17","","258.025"
"CLUB UNIÓN","2022-02-16","","229.05416667"
"CLUB UNIÓN","2022-02-15","","218.2875"
"CLUB UNIÓN","2022-02-14","","221.19583333"
"CLUB UNIÓN","2022-02-13","","252.17083333"
"CLUB UNIÓN","2022-02-12","","225.575"
"CLUB UNIÓN","2022-02-11","","241.04583333"
"CLUB UNIÓN","2022-02-10","","222.2125"
"CLUB UNIÓN","2022-02-09","","196.91666667"
"CLUB UNIÓN","2022-02-08","","220.90416667"
"CLUB UNIÓN","2022-02-07","","220.68333333"
"CLUB UNIÓN","2022-02-06","","220.84166667"
"CLUB UNIÓN","2022-02-05","","202.96666667"
"CLUB UNIÓN","2022-02-04","","231.37083333"
"CLUB UNIÓN","2022-02-03","","203.87083333"
"CLUB UNIÓN","2022-02-02","","204.1"
"CLUB UNIÓN","2022-02-01","","228.6375"
"CLUB UNIÓN","2022-01-31","","256.07916667"
"CLUB UNIÓN","2022-01-30","","220.63333333"
"CLUB UNIÓN","2022-01-29","","233.825"
"CLUB UNIÓN","2022-01-28","","247.34166667"
"CLUB UNIÓN","2022-01-27","","229.77083333"
"CLUB UNIÓN","2022-01-26","","221.175"
"CLUB UNIÓN","2022-01-25","","208.97083333"
"CLUB UNIÓN","2022-01-24","","235.6875"
"CLUB UNIÓN","2022-01-23","","237.92916667"
"CLUB UNIÓN","2022-01-22","","219.8"
"CLUB UNIÓN","2022-01-21","","222.32916667"
"CLUB UNIÓN","2022-01-20","","203.63333333"
"CLUB UNIÓN","2022-01-19","","202.6625"
"CLUB UNIÓN","2022-01-18","","216.42916667"
"CLUB UNIÓN","2022-01-17","","228.27916667"
"CLUB UNIÓN","2022-01-16","","218.875"
"CLUB UNIÓN","2022-01-15","","233.36666667"
"CLUB UNIÓN","2022-01-14","","201.49166667"
"CLUB UNIÓN","2022-01-13","","233.64166667"
"CLUB UNIÓN","2022-01-12","","225.07916667"
"CLUB UNIÓN","2022-01-11","","192.24583333"
"CLUB UNIÓN","2022-01-10","","245.12083333"
"CLUB UNIÓN","2022-01-09","","205.49583333"
"CLUB UNIÓN","2022-01-08","","228.6125"
"CLUB UNIÓN","2022-01-07","","233.075"
"CLUB UNIÓN","2022-01-06","","229.375"
"CLUB UNIÓN","2022-01-05","","218.59166667"
"CLUB UNIÓN","2022-01-04","","175.075"
"CLUB UNIÓN","2022-01-03","","233.2"
"CLUB UNIÓN","2022-01-02","","233.99166667"
"CLUB UNIÓN","2022-01-01","","237.27083333"
"CLUB UNIÓN","2021-12-31","","222.7875"
"CLUB UNIÓN","2021-12-30","","193.23333333"
"CLUB UNIÓN","2021-12-29","","252.45"
"CLUB UNIÓN","2021-12-28","","271.44583333"
"CLUB UNIÓN","2021-12-27","","248.29583333"
"CLUB UNIÓN","2021-12-26","","228.7"
"CLUB UNIÓN","2021-12-25","","213.6625"
"CLUB UNIÓN","2021-12-24","","247.08333333"
"CLUB UNIÓN","2021-12-23","","225.75"
"CLUB UNIÓN","2021-12-22","","222.8625"
"CLUB UNIÓN","2021-12-21","","240.58333333"
"CLUB UNIÓN","2021-12-20","","191.84583333"
"CLUB UNIÓN","2021-12-19","","301.49583333"
"CLUB UNIÓN","2021-12-18","","256.10833333"
"CLUB UNIÓN","2021-12-17","","260.72916667"
"CLUB UNIÓN","2021-12-16","","211.34583333"
"CLUB UNIÓN","2021-12-15","","164.31666667"
"CLUB UNIÓN","2021-12-14","","188.87916667"
"CLUB UNIÓN","2021-12-13","","253.375"
"CLUB UNIÓN","2021-12-12","","220.84583333"
"CLUB UNIÓN","2021-12-11","","270.34166667"
"CLUB UNIÓN","2021-12-10","","252.7125"
"CLUB UNIÓN","2021-12-09","","219.77083333"
"CLUB UNIÓN","2021-12-08","","185.87916667"
"CLUB UNIÓN","2021-12-07","","199.94166667"
"CLUB UNIÓN","2021-12-06","","231.3625"
"CLUB UNIÓN","2021-12-05","","235.44583333"
"CLUB UNIÓN","2021-12-04","","232.375"
"CLUB UNIÓN","2021-12-03","","226.2375"
"CLUB UNIÓN","2021-12-02","","205.04583333"
"CLUB UNIÓN","2021-12-01","","265.5375"
"COLEGIO GAITÁN","2023-09-17","","197.91456522"
"COLEGIO GAITÁN","2023-09-16","","217.784"
"COLEGIO GAITÁN","2023-09-15","","228.95395833"
"COLEGIO GAITÁN","2023-09-14","","228.03554167"
"COLEGIO GAITÁN","2023-09-13","","249.80175"
"COLEGIO GAITÁN","2023-09-12","","236.55183333"
"COLEGIO GAITÁN","2023-09-11","","247.64541667"
"COLEGIO GAITÁN","2023-09-10","","221.56034783"
"COLEGIO GAITÁN","2023-09-09","","169.77825"
"COLEGIO GAITÁN","2023-09-08","","202.52225"
"COLEGIO GAITÁN","2023-09-07","","210.15745833"
"COLEGIO GAITÁN","2023-09-06","","243.96929167"
"COLEGIO GAITÁN","2023-09-05","","254.44145833"
"COLEGIO GAITÁN","2023-09-04","","247.03429167"
"COLEGIO GAITÁN","2023-09-03","","241.28682609"
"COLEGIO GAITÁN","2023-09-02","","257.08070833"
"COLEGIO GAITÁN","2023-09-01","","232.824875"
"COLEGIO GAITÁN","2023-08-31","","232.192125"
"COLEGIO GAITÁN","2023-08-30","","246.92479167"
"COLEGIO GAITÁN","2023-08-29","","264.21775"
"COLEGIO GAITÁN","2023-08-28","","231.46920833"
"COLEGIO GAITÁN","2023-08-27","","229.44517391"
"COLEGIO GAITÁN","2023-08-26","","203.92741667"
"COLEGIO GAITÁN","2023-08-25","","232.11066667"
"COLEGIO GAITÁN","2023-08-24","","244.977375"
"COLEGIO GAITÁN","2023-08-23","","233.463625"
"COLEGIO GAITÁN","2023-08-22","","212.55216667"
"COLEGIO GAITÁN","2023-08-21","","230.54570833"
"COLEGIO GAITÁN","2023-08-20","","198.17378261"
"COLEGIO GAITÁN","2023-08-19","","228.441875"
"COLEGIO GAITÁN","2023-08-18","","251.7685"
"COLEGIO GAITÁN","2023-08-17","","237.87670833"
"COLEGIO GAITÁN","2023-08-16","","250.1585"
"COLEGIO GAITÁN","2023-08-15","","209.03029167"
"COLEGIO GAITÁN","2023-08-14","","251.83454167"
"COLEGIO GAITÁN","2023-08-13","","231.6836087"
"COLEGIO GAITÁN","2023-08-12","","213.70966667"
"COLEGIO GAITÁN","2023-08-11","","216.485375"
"COLEGIO GAITÁN","2023-08-10","","206.529375"
"COLEGIO GAITÁN","2023-08-09","","186.25179167"
"COLEGIO GAITÁN","2023-08-08","","233.44433333"
"COLEGIO GAITÁN","2023-08-07","","262.53075"
"COLEGIO GAITÁN","2023-08-06","","241.93713043"
"COLEGIO GAITÁN","2023-08-05","","215.07925"
"COLEGIO GAITÁN","2023-08-04","","224.77033333"
