"Estacion","Fecha inicial","Fecha final","HAire10"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-17","","80.54583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-16","","77.0875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-15","","78.14583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-14","","80.85"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-13","","80.27083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-12","","81.34166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-11","","83.57083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-10","","81.59166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-09","","74.28235294"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-08","","76.79583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-07","","89.25833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-06","","86.35416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-05","","79.09583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-04","","68.14583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-03","","68.49166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-02","","73.97916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-05-01","","74.27083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-30","","82.66956522"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-29","","80.64166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-28","","85.62916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-27","","73.8125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-26","","74.05833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-25","","79.4125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-24","","76.4875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-23","","72.98333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-22","","72.04166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-21","","74.725"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-20","","82.65"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-19","","83.9125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-18","","80.57916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-17","","85.41666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-16","","78.90833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-15","","74.1625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-14","","71.97083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-13","","72.38333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-12","","77.2"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-11","","74.5875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-10","","78.80416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-09","","77.7"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-08","","83.59583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-07","","85.8875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-06","","77.59583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-05","","77.1625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-04","","79.075"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-03","","76.0375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-02","","79.30833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-01","","81.24166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-31","","77.49130435"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-30","","80.34782609"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-29","","82.75"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-28","","80.5625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-27","","81.84583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-26","","82.1625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-25","","75.95416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-24","","79.62916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-23","","69.6"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-22","","73.95416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-21","","77.30833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-20","","73.84583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-19","","72.12083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-18","","74.52083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-17","","78.24166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-16","","80.79583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-15","","84.53333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-14","","83.74166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-13","","81.02916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-12","","80.25"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-11","","73.62083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-10","","76.85833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-09","","69.96666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-08","","75.15833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-07","","84.82083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-06","","85.08333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-05","","78.9"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-04","","82.3375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-03","","83.6125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-02","","85.875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-01","","81.76666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-28","","87.51304348"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-27","","85.2375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-26","","70.475"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-25","","69.9875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-24","","70.2375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-23","","69.75"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-22","","69.44583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-21","","71.2375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-20","","77.41666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-19","","80.04583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-18","","71.86666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-17","","72.22916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-16","","73.05833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-15","","80.25416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-14","","81.65416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-13","","73.8625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-12","","72.34166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-11","","73.79166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-10","","78.79166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-09","","84.3875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-08","","87.55416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-07","","83.225"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-06","","77.50416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-05","","78.40833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-04","","79.5125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-03","","67.12083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-02","","69.48333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-01","","73.64166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-31","","74.925"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-30","","72.13333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-29","","80.84583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-28","","70.19166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-27","","72.04166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-26","","75.2625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-25","","78.17916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-24","","73.57916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-23","","74.25416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-22","","77.10416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-21","","68.74166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-20","","64.875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-19","","73.1"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-18","","76.8375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-17","","76.175"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-16","","75.4"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-15","","75.01666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-14","","78.90416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-13","","77.05416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-12","","74.95416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-11","","78.65833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-10","","73.18333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-09","","73.52083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-08","","73.35416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-07","","77.34166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-06","","67.52083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-05","","67.65416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-04","","69.44583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-03","","70.19583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-02","","73.08333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-01","","75.70833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-31","","75.5375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-30","","78.21666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-29","","79.45"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-28","","79.775"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-27","","86.67916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-26","","78.44583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-25","","78.89166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-24","","81.50416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-23","","89.15416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-22","","87.20416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-21","","81.19583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-20","","78.74166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-19","","77.1375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-18","","80.57083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-17","","78.54583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-16","","74.84583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-15","","72.6125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-14","","72.37083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-13","","75.4625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-12","","72.6625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-11","","72.02916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-10","","73.47916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-09","","72.025"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-08","","71.1125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-07","","71.19583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-06","","73.175"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-05","","73.1125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-04","","74.85833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-03","","72.80833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-02","","75.7875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-01","","76.7875"
"CLUB UNIÓN","2023-09-17","","71.59052174"
"CLUB UNIÓN","2023-09-16","","72.61470833"
"CLUB UNIÓN","2023-09-15","","75.89091667"
"CLUB UNIÓN","2023-09-14","","78.20029167"
"CLUB UNIÓN","2023-09-13","","75.83458333"
"CLUB UNIÓN","2023-09-12","","73.833375"
"CLUB UNIÓN","2023-09-11","","77.43820833"
"CLUB UNIÓN","2023-09-10","","82.45126087"
"CLUB UNIÓN","2023-09-09","","70.83591667"
"CLUB UNIÓN","2023-09-08","","66.77570833"
"CLUB UNIÓN","2023-09-07","","68.39916667"
"CLUB UNIÓN","2023-09-06","","68.76425"
"CLUB UNIÓN","2023-09-05","","71.53891667"
"CLUB UNIÓN","2023-09-04","","75.84979167"
"CLUB UNIÓN","2023-09-03","","71.857"
"CLUB UNIÓN","2023-09-02","","72.48791667"
"CLUB UNIÓN","2023-09-01","","65.55820833"
"CLUB UNIÓN","2023-08-31","","64.64929167"
"CLUB UNIÓN","2023-08-30","","66.04654167"
"CLUB UNIÓN","2023-08-29","","68.9595"
"CLUB UNIÓN","2023-08-28","","63.75554167"
"CLUB UNIÓN","2023-08-27","","63.04778261"
"CLUB UNIÓN","2023-08-26","","67.87066667"
"CLUB UNIÓN","2023-08-25","","77.43783333"
"CLUB UNIÓN","2023-08-24","","77.43166667"
"CLUB UNIÓN","2023-08-23","","75.35679167"
"CLUB UNIÓN","2023-08-22","","82.56666667"
"CLUB UNIÓN","2023-08-21","","76.30729167"
"CLUB UNIÓN","2023-08-20","","77.97056522"
"CLUB UNIÓN","2023-08-19","","72.45308333"
"CLUB UNIÓN","2023-08-18","","74.19783333"
"CLUB UNIÓN","2023-08-17","","73.32429167"
"CLUB UNIÓN","2023-08-16","","77.88679167"
"CLUB UNIÓN","2023-08-15","","76.037375"
"CLUB UNIÓN","2023-08-14","","72.67933333"
"CLUB UNIÓN","2023-08-13","","71.75230435"
"CLUB UNIÓN","2023-08-12","","72.05733333"
"CLUB UNIÓN","2023-08-11","","72.11145833"
"CLUB UNIÓN","2023-08-10","","72.07283333"
"CLUB UNIÓN","2023-08-09","","73.84129167"
"CLUB UNIÓN","2023-08-08","","74.49179167"
"CLUB UNIÓN","2023-08-07","","76.40616667"
"CLUB UNIÓN","2023-08-06","","71.40452174"
"CLUB UNIÓN","2023-08-05","","68.816625"
"CLUB UNIÓN","2023-08-04","","73.7255"
"CLUB UNIÓN","2023-08-03","","74.72016667"
"CLUB UNIÓN","2023-08-02","","75.46716667"
"CLUB UNIÓN","2023-08-01","","77.01891667"
"CLUB UNIÓN","2023-07-31","","78.68925"
"CLUB UNIÓN","2023-07-30","","74.21365217"
"CLUB UNIÓN","2023-07-29","","71.35525"
"CLUB UNIÓN","2023-07-28","","75.7125"
"CLUB UNIÓN","2023-07-27","","75.74641667"
"CLUB UNIÓN","2023-07-26","","80.40383333"
"CLUB UNIÓN","2023-07-25","","74.99175"
"CLUB UNIÓN","2023-07-24","","72.021125"
"CLUB UNIÓN","2023-07-23","","69.2926087"
"CLUB UNIÓN","2023-07-22","","73.595875"
"CLUB UNIÓN","2023-07-21","","70.10370833"
"CLUB UNIÓN","2023-07-20","","70.16304167"
"CLUB UNIÓN","2023-07-19","","70.72095833"
"CLUB UNIÓN","2023-07-18","","76.55229167"
"CLUB UNIÓN","2023-07-17","","76.19670833"
"CLUB UNIÓN","2023-07-16","","77.3013913"
"CLUB UNIÓN","2023-07-15","","74.83925"
"CLUB UNIÓN","2023-07-14","","80.14678261"
"CLUB UNIÓN","2023-07-13","","70.20575"
"CLUB UNIÓN","2023-07-12","","74.318625"
"CLUB UNIÓN","2023-07-11","","78.90195833"
"CLUB UNIÓN","2023-07-10","","75.258125"
"CLUB UNIÓN","2023-07-09","","74.74347826"
"CLUB UNIÓN","2023-07-08","","81.09075"
"CLUB UNIÓN","2023-07-07","","79.96465217"
"CLUB UNIÓN","2023-07-06","","80.236375"
"CLUB UNIÓN","2023-07-05","","77.18729167"
"CLUB UNIÓN","2023-07-04","","79.20679167"
"CLUB UNIÓN","2023-07-03","","76.58558333"
"CLUB UNIÓN","2023-07-02","","80.10795455"
"CLUB UNIÓN","2023-07-01","","80.571375"
"CLUB UNIÓN","2023-06-30","","75.44916667"
"CLUB UNIÓN","2023-06-29","","76.26140741"
"CLUB UNIÓN","2023-06-28","","74.84741667"
"CLUB UNIÓN","2023-06-27","","78.88591667"
"CLUB UNIÓN","2023-06-26","","83.50545833"
"CLUB UNIÓN","2023-06-25","","81.66856522"
"CLUB UNIÓN","2023-06-24","","84.31729167"
"CLUB UNIÓN","2023-06-23","","78.31370833"
"CLUB UNIÓN","2023-06-22","","77.96954167"
"CLUB UNIÓN","2023-06-21","","69.11745833"
"CLUB UNIÓN","2023-06-20","","72.04875"
"CLUB UNIÓN","2023-06-19","","72.97083333"
"CLUB UNIÓN","2023-06-18","","76.73373913"
"CLUB UNIÓN","2023-06-17","","79.38429167"
"CLUB UNIÓN","2023-06-16","","75.97904167"
"CLUB UNIÓN","2023-06-15","","75.96495833"
"CLUB UNIÓN","2023-06-14","","73.66029167"
"CLUB UNIÓN","2023-06-13","","69.52533333"
"CLUB UNIÓN","2023-06-12","","72.67029167"
"CLUB UNIÓN","2023-06-11","","79.14782609"
"CLUB UNIÓN","2023-06-10","","80.530625"
"CLUB UNIÓN","2023-06-09","","85.06041667"
"CLUB UNIÓN","2023-06-08","","84.18275"
"CLUB UNIÓN","2023-06-07","","77.98525"
"CLUB UNIÓN","2023-06-06","","79.57375"
"CLUB UNIÓN","2023-06-05","","82.43991667"
"CLUB UNIÓN","2023-06-04","","82.0093913"
"CLUB UNIÓN","2023-06-03","","72.49404167"
"CLUB UNIÓN","2023-06-02","","78.001625"
"CLUB UNIÓN","2023-06-01","","82.77604167"
"CLUB UNIÓN","2023-05-31","","75.326"
"CLUB UNIÓN","2023-05-30","","78.43704167"
"CLUB UNIÓN","2023-05-29","","76.40816667"
"CLUB UNIÓN","2023-05-28","","81.34030435"
"CLUB UNIÓN","2023-05-27","","77.72883333"
"CLUB UNIÓN","2023-05-26","","77.345125"
"CLUB UNIÓN","2023-05-25","","78.769"
"CLUB UNIÓN","2023-05-24","","78.33675"
"CLUB UNIÓN","2023-05-23","","80.01133333"
"CLUB UNIÓN","2023-05-22","","84.542375"
"CLUB UNIÓN","2023-05-21","","82.46969565"
"CLUB UNIÓN","2023-05-20","","77.46170833"
"CLUB UNIÓN","2023-05-19","","72.97333333"
"CLUB UNIÓN","2023-05-18","","68.19125"
"CLUB UNIÓN","2023-05-17","","79.48483333"
"CLUB UNIÓN","2023-05-16","","80.64883333"
"CLUB UNIÓN","2023-05-15","","80.9125"
"CLUB UNIÓN","2023-05-14","","78.16630435"
"CLUB UNIÓN","2023-05-13","","74.51666667"
"CLUB UNIÓN","2023-05-12","","76.11875"
"CLUB UNIÓN","2023-05-11","","73.51333333"
"CLUB UNIÓN","2023-05-10","","77.517"
"CLUB UNIÓN","2023-05-09","","73.339875"
"CLUB UNIÓN","2023-05-08","","72.67566667"
"CLUB UNIÓN","2023-05-07","","74.26908696"
"CLUB UNIÓN","2023-05-06","","70.76283333"
"CLUB UNIÓN","2023-05-05","","68.527625"
"CLUB UNIÓN","2023-05-04","","66.04370833"
"CLUB UNIÓN","2023-05-03","","65.59291667"
"CLUB UNIÓN","2023-05-02","","72.61070833"
"CLUB UNIÓN","2023-05-01","","74.69925"
"CLUB UNIÓN","2023-04-30","","82.83395652"
"CLUB UNIÓN","2023-04-29","","77.08466667"
"CLUB UNIÓN","2023-04-28","","78.37241667"
"CLUB UNIÓN","2023-04-27","","79.70620833"
"CLUB UNIÓN","2023-04-26","","80.59775"
"CLUB UNIÓN","2023-04-25","","76.126375"
"CLUB UNIÓN","2023-04-24","","80.25941667"
"CLUB UNIÓN","2023-04-23","","76.21591304"
"CLUB UNIÓN","2023-04-22","","84.98466667"
"CLUB UNIÓN","2023-04-21","","81.0735"
"CLUB UNIÓN","2023-04-20","","79.78954167"
"CLUB UNIÓN","2023-04-19","","76.43345833"
"CLUB UNIÓN","2023-04-18","","75.34575"
"CLUB UNIÓN","2023-04-17","","82.94170833"
"CLUB UNIÓN","2023-04-16","","83.15765217"
"CLUB UNIÓN","2023-04-15","","75.32841667"
"CLUB UNIÓN","2023-04-14","","72.90695833"
"CLUB UNIÓN","2023-04-13","","75.89329167"
"CLUB UNIÓN","2023-04-12","","77.50133333"
"CLUB UNIÓN","2023-04-11","","78.99579167"
"CLUB UNIÓN","2023-04-10","","75.00116667"
"CLUB UNIÓN","2023-04-09","","73.79517391"
"CLUB UNIÓN","2023-04-08","","75.16233333"
"CLUB UNIÓN","2023-04-07","","80.32270833"
"CLUB UNIÓN","2023-04-06","","74.83095833"
"CLUB UNIÓN","2023-04-05","","71.23283333"
"CLUB UNIÓN","2023-04-04","","72.45775"
