"Estacion","Fecha inicial","Fecha final","PM2.5"
"CLUB UNIÓN","2023-01-13","","9.5875"
"CLUB UNIÓN","2023-01-12","","6.25833333"
"CLUB UNIÓN","2023-01-11","","4.45"
"CLUB UNIÓN","2023-01-10","","4.65"
"CLUB UNIÓN","2023-01-09","","8.76086957"
"CLUB UNIÓN","2023-01-08","","10.26086957"
"CLUB UNIÓN","2023-01-07","","12.77083333"
"CLUB UNIÓN","2023-01-06","","13.0375"
"CLUB UNIÓN","2023-01-05","","9.06666667"
"CLUB UNIÓN","2023-01-04","","7.52916667"
"CLUB UNIÓN","2023-01-03","","6.44166667"
"CLUB UNIÓN","2023-01-02","","10.42083333"
"CLUB UNIÓN","2023-01-01","","9.60869565"
"CLUB UNIÓN","2022-12-31","","15.74347826"
"CLUB UNIÓN","2022-12-30","","15.09166667"
"CLUB UNIÓN","2022-12-29","","10.23333333"
"CLUB UNIÓN","2022-12-28","","15.02083333"
"CLUB UNIÓN","2022-12-27","","15.45"
"CLUB UNIÓN","2022-12-26","","13.91818182"
"CLUB UNIÓN","2022-12-25","","17.45833333"
"CLUB UNIÓN","2022-12-24","","14.42083333"
"CLUB UNIÓN","2022-12-23","","14.62083333"
"CLUB UNIÓN","2022-12-22","","16.875"
"CLUB UNIÓN","2022-12-21","","13.5875"
"CLUB UNIÓN","2022-12-20","","14.67916667"
"CLUB UNIÓN","2022-12-19","","13.62916667"
"CLUB UNIÓN","2022-12-18","","14.35833333"
"CLUB UNIÓN","2022-12-17","","12.54166667"
"CLUB UNIÓN","2022-12-16","","13.075"
"CLUB UNIÓN","2022-12-15","","9.99583333"
"CLUB UNIÓN","2022-12-14","","11.05"
"CLUB UNIÓN","2022-12-13","","9.64166667"
"CLUB UNIÓN","2022-12-12","","11.64583333"
"CLUB UNIÓN","2022-12-11","","13.04583333"
"CLUB UNIÓN","2022-12-10","","15.09583333"
"CLUB UNIÓN","2022-12-09","","12.46666667"
"CLUB UNIÓN","2022-12-08","","12.02916667"
"CLUB UNIÓN","2022-12-07","","7.35"
"CLUB UNIÓN","2022-12-06","","8.9625"
"CLUB UNIÓN","2022-12-05","","7.61666667"
"CLUB UNIÓN","2022-12-04","","9.47083333"
"CLUB UNIÓN","2022-12-03","","7.375"
"CLUB UNIÓN","2022-12-02","","9.38333333"
"CLUB UNIÓN","2022-12-01","","6.4125"
"CLUB UNIÓN","2022-11-30","","6.35416667"
"CLUB UNIÓN","2022-11-29","","5.58333333"
"CLUB UNIÓN","2022-11-28","","5.575"
"CLUB UNIÓN","2022-11-27","","9.36666667"
"CLUB UNIÓN","2022-11-26","","8.90416667"
"CLUB UNIÓN","2022-11-25","","9.42083333"
"CLUB UNIÓN","2022-11-24","","7.58333333"
"CLUB UNIÓN","2022-11-23","","6.3625"
"CLUB UNIÓN","2022-11-22","","4.97083333"
"CLUB UNIÓN","2022-11-21","","5.75"
"CLUB UNIÓN","2022-11-20","","8.68181818"
"CLUB UNIÓN","2022-11-19","","6.64166667"
"CLUB UNIÓN","2022-11-18","","7.8875"
"CLUB UNIÓN","2022-11-17","","8.02916667"
"CLUB UNIÓN","2022-11-16","","7.51666667"
"CLUB UNIÓN","2022-11-15","","5.0"
"CLUB UNIÓN","2022-11-14","","5.9375"
"CLUB UNIÓN","2022-11-13","","4.975"
"CLUB UNIÓN","2022-11-12","","6.64583333"
"CLUB UNIÓN","2022-11-11","","8.05"
"CLUB UNIÓN","2022-11-10","","6.4125"
"CLUB UNIÓN","2022-11-09","","5.85833333"
"CLUB UNIÓN","2022-11-08","","4.92916667"
"CLUB UNIÓN","2022-11-07","","5.00833333"
"CLUB UNIÓN","2022-11-06","","5.25833333"
"CLUB UNIÓN","2022-11-05","","6.12916667"
"CLUB UNIÓN","2022-11-04","","9.45"
"CLUB UNIÓN","2022-11-03","","12.84583333"
"CLUB UNIÓN","2022-11-02","","11.62916667"
"CLUB UNIÓN","2022-11-01","","9.9625"
"CLUB UNIÓN","2022-10-25","","3.9"
"CLUB UNIÓN","2022-10-24","","5.66666667"
"CLUB UNIÓN","2022-10-23","","5.7125"
"CLUB UNIÓN","2022-10-22","","6.44583333"
"CLUB UNIÓN","2022-10-21","","8.07916667"
"CLUB UNIÓN","2022-10-20","","4.55833333"
"CLUB UNIÓN","2022-10-19","","5.28333333"
"CLUB UNIÓN","2022-10-18","","4.85416667"
"CLUB UNIÓN","2022-10-17","","4.7125"
"CLUB UNIÓN","2022-10-16","","7.1"
"CLUB UNIÓN","2022-10-15","","9.1"
"CLUB UNIÓN","2022-10-14","","8.79166667"
"CLUB UNIÓN","2022-10-13","","9.88636364"
"CLUB UNIÓN","2022-10-12","","9.17916667"
"CLUB UNIÓN","2022-10-11","","7.10416667"
"CLUB UNIÓN","2022-10-10","","4.5875"
"CLUB UNIÓN","2022-10-09","","6.96086957"
"CLUB UNIÓN","2022-10-08","","7.85833333"
"CLUB UNIÓN","2022-10-07","","8.44583333"
"CLUB UNIÓN","2022-10-06","","6.27916667"
"CLUB UNIÓN","2022-10-05","","6.4375"
"CLUB UNIÓN","2022-10-04","","7.36666667"
"CLUB UNIÓN","2022-10-03","","7.925"
"CLUB UNIÓN","2022-10-02","","5.87391304"
"CLUB UNIÓN","2022-10-01","","6.22083333"
"CLUB UNIÓN","2022-09-30","","8.16666667"
"CLUB UNIÓN","2022-09-29","","4.03333333"
"CLUB UNIÓN","2022-09-28","","6.675"
"CLUB UNIÓN","2022-09-27","","7.85"
"CLUB UNIÓN","2022-09-26","","8.14583333"
"CLUB UNIÓN","2022-09-25","","6.23117391"
"CLUB UNIÓN","2022-09-24","","6.14033333"
"CLUB UNIÓN","2022-09-23","","8.29216667"
"CLUB UNIÓN","2022-09-22","","5.76616667"
"CLUB UNIÓN","2022-09-21","","5.893125"
"CLUB UNIÓN","2022-09-20","","7.396"
"CLUB UNIÓN","2022-09-19","","3.42575"
"CLUB UNIÓN","2022-09-18","","4.8413913"
"CLUB UNIÓN","2022-09-17","","6.70354167"
"CLUB UNIÓN","2022-09-16","","8.68145833"
"CLUB UNIÓN","2022-09-15","","7.75266667"
"CLUB UNIÓN","2022-09-14","","4.66925"
"CLUB UNIÓN","2022-09-13","","4.90152381"
"CLUB UNIÓN","2022-09-12","","6.06680952"
"CLUB UNIÓN","2022-09-11","","8.27065217"
"CLUB UNIÓN","2022-09-10","","10.03133333"
"CLUB UNIÓN","2022-09-09","","11.65825"
"CLUB UNIÓN","2022-09-08","","13.29054167"
"CLUB UNIÓN","2022-09-07","","16.85370833"
"CLUB UNIÓN","2022-09-06","","19.491875"
"CLUB UNIÓN","2022-09-05","","8.057"
"CLUB UNIÓN","2022-09-04","","5.44030435"
"CLUB UNIÓN","2022-09-03","","8.497875"
"CLUB UNIÓN","2022-09-02","","8.73016667"
"CLUB UNIÓN","2022-09-01","","5.45"
"CLUB UNIÓN","2022-08-31","","8.42083333"
"CLUB UNIÓN","2022-08-30","","8.63333333"
"CLUB UNIÓN","2022-08-29","","11.425"
"CLUB UNIÓN","2022-08-28","","8.48333333"
"CLUB UNIÓN","2022-08-27","","11.0"
"CLUB UNIÓN","2022-08-26","","13.9125"
"CLUB UNIÓN","2022-08-25","","12.4875"
"CLUB UNIÓN","2022-08-24","","12.4875"
"CLUB UNIÓN","2022-08-23","","7.94583333"
"CLUB UNIÓN","2022-08-22","","6.76666667"
"CLUB UNIÓN","2022-08-21","","6.8"
"CLUB UNIÓN","2022-08-20","","14.4125"
"CLUB UNIÓN","2022-08-19","","15.19583333"
"CLUB UNIÓN","2022-08-18","","8.41666667"
"CLUB UNIÓN","2022-08-17","","4.42916667"
"CLUB UNIÓN","2022-08-16","","3.6375"
"CLUB UNIÓN","2022-08-15","","5.2"
"CLUB UNIÓN","2022-08-14","","8.72916667"
"CLUB UNIÓN","2022-08-13","","8.37916667"
"CLUB UNIÓN","2022-08-12","","6.95833333"
"CLUB UNIÓN","2022-08-11","","6.8"
"CLUB UNIÓN","2022-08-10","","6.52083333"
"CLUB UNIÓN","2022-08-09","","7.975"
"CLUB UNIÓN","2022-08-08","","6.64583333"
"CLUB UNIÓN","2022-08-07","","8.15833333"
"CLUB UNIÓN","2022-08-06","","6.47916667"
"CLUB UNIÓN","2022-08-05","","6.775"
"CLUB UNIÓN","2022-08-04","","6.07916667"
"CLUB UNIÓN","2022-08-03","","6.09166667"
"CLUB UNIÓN","2022-08-02","","8.24166667"
"CLUB UNIÓN","2022-08-01","","8.775"
"CLUB UNIÓN","2022-07-31","","8.22916667"
"CLUB UNIÓN","2022-07-30","","5.46666667"
"CLUB UNIÓN","2022-07-29","","5.22916667"
"CLUB UNIÓN","2022-07-28","","5.45416667"
"CLUB UNIÓN","2022-07-27","","5.60833333"
"CLUB UNIÓN","2022-07-26","","4.8"
"CLUB UNIÓN","2022-07-25","","9.1375"
"CLUB UNIÓN","2022-07-24","","7.0875"
"CLUB UNIÓN","2022-07-23","","7.33333333"
"CLUB UNIÓN","2022-07-22","","9.00416667"
"CLUB UNIÓN","2022-07-21","","7.75"
"CLUB UNIÓN","2022-07-20","","7.50416667"
"CLUB UNIÓN","2022-07-19","","5.05833333"
"CLUB UNIÓN","2022-07-18","","5.5125"
"CLUB UNIÓN","2022-07-17","","11.60416667"
"CLUB UNIÓN","2022-07-16","","12.90833333"
"CLUB UNIÓN","2022-07-15","","11.94166667"
"CLUB UNIÓN","2022-07-14","","6.94166667"
"CLUB UNIÓN","2022-07-13","","7.03333333"
"CLUB UNIÓN","2022-07-12","","5.97916667"
"CLUB UNIÓN","2022-07-11","","5.74583333"
"CLUB UNIÓN","2022-07-10","","9.2125"
"CLUB UNIÓN","2022-07-09","","9.35416667"
"CLUB UNIÓN","2022-07-08","","8.07083333"
"CLUB UNIÓN","2022-07-07","","6.51666667"
"CLUB UNIÓN","2022-07-06","","6.5"
"CLUB UNIÓN","2022-07-05","","6.62083333"
"CLUB UNIÓN","2022-07-04","","7.50833333"
"CLUB UNIÓN","2022-07-03","","6.12916667"
"CLUB UNIÓN","2022-07-02","","5.94166667"
"CLUB UNIÓN","2022-07-01","","6.4875"
"CLUB UNIÓN","2022-06-30","","6.13043478"
"CLUB UNIÓN","2022-06-29","","5.54583333"
"CLUB UNIÓN","2022-06-28","","5.09166667"
"CLUB UNIÓN","2022-06-27","","4.98333333"
"CLUB UNIÓN","2022-06-26","","4.22083333"
"CLUB UNIÓN","2022-06-25","","10.24583333"
"CLUB UNIÓN","2022-06-24","","8.1375"
"CLUB UNIÓN","2022-06-23","","7.80416667"
"CLUB UNIÓN","2022-06-22","","6.12916667"
"CLUB UNIÓN","2022-06-21","","7.27083333"
"CLUB UNIÓN","2022-06-20","","4.58333333"
"CLUB UNIÓN","2022-06-19","","4.92083333"
"CLUB UNIÓN","2022-06-18","","10.70833333"
"CLUB UNIÓN","2022-06-17","","7.7625"
"CLUB UNIÓN","2022-06-16","","5.8"
"CLUB UNIÓN","2022-06-15","","7.0125"
"CLUB UNIÓN","2022-06-14","","5.805"
"CLUB UNIÓN","2022-06-13","","5.6"
"CLUB UNIÓN","2022-06-12","","8.975"
"CLUB UNIÓN","2022-06-11","","10.725"
"CLUB UNIÓN","2022-06-10","","12.42083333"
"CLUB UNIÓN","2022-06-09","","8.53333333"
"CLUB UNIÓN","2022-06-08","","7.82083333"
"CLUB UNIÓN","2022-06-07","","7.15833333"
"CLUB UNIÓN","2022-06-06","","6.94583333"
"CLUB UNIÓN","2022-06-05","","9.96666667"
"CLUB UNIÓN","2022-06-04","","7.47083333"
"CLUB UNIÓN","2022-06-03","","7.89583333"
"CLUB UNIÓN","2022-06-02","","7.27083333"
"CLUB UNIÓN","2022-06-01","","7.00833333"
"CLUB UNIÓN","2022-05-31","","6.5375"
"CLUB UNIÓN","2022-05-30","","7.62916667"
"CLUB UNIÓN","2022-05-29","","7.2875"
"CLUB UNIÓN","2022-05-28","","10.40833333"
"CLUB UNIÓN","2022-05-27","","9.47083333"
"CLUB UNIÓN","2022-05-26","","9.32083333"
"CLUB UNIÓN","2022-05-25","","11.02916667"
"CLUB UNIÓN","2022-05-24","","11.98333333"
"CLUB UNIÓN","2022-05-23","","13.79583333"
"CLUB UNIÓN","2022-05-22","","13.62083333"
"CLUB UNIÓN","2022-05-21","","11.27083333"
"CLUB UNIÓN","2022-05-20","","6.6375"
"CLUB UNIÓN","2022-05-19","","5.49583333"
"CLUB UNIÓN","2022-05-18","","5.05"
"CLUB UNIÓN","2022-05-17","","8.77083333"
"CLUB UNIÓN","2022-05-16","","7.29166667"
"CLUB UNIÓN","2022-05-15","","9.47083333"
"CLUB UNIÓN","2022-05-14","","8.39166667"
"CLUB UNIÓN","2022-05-13","","11.18333333"
"CLUB UNIÓN","2022-05-12","","8.23333333"
"CLUB UNIÓN","2022-05-11","","4.57083333"
"CLUB UNIÓN","2022-05-10","","6.80416667"
"CLUB UNIÓN","2022-05-09","","6.47916667"
"CLUB UNIÓN","2022-05-08","","6.60833333"
"CLUB UNIÓN","2022-05-07","","9.5625"
"CLUB UNIÓN","2022-05-06","","9.4"
"CLUB UNIÓN","2022-05-05","","10.75714286"
"CLUB UNIÓN","2022-04-30","","16.9"
"CLUB UNIÓN","2022-04-29","","10.60416667"
"CLUB UNIÓN","2022-04-28","","13.825"
"CLUB UNIÓN","2022-04-27","","10.39583333"
"CLUB UNIÓN","2022-04-26","","8.59166667"
"CLUB UNIÓN","2022-04-25","","10.5875"
"CLUB UNIÓN","2022-04-24","","10.3375"
"CLUB UNIÓN","2022-04-23","","7.09583333"
"CLUB UNIÓN","2022-04-22","","5.17916667"
"CLUB UNIÓN","2022-04-21","","6.84166667"
"CLUB UNIÓN","2022-04-20","","8.175"
"CLUB UNIÓN","2022-04-19","","9.80416667"
"CLUB UNIÓN","2022-04-18","","10.04583333"
"CLUB UNIÓN","2022-04-17","","10.1125"
"CLUB UNIÓN","2022-04-16","","19.55"
"CLUB UNIÓN","2022-04-15","","20.00833333"
"CLUB UNIÓN","2022-04-14","","22.7125"
"CLUB UNIÓN","2022-04-13","","16.86666667"
"CLUB UNIÓN","2022-04-12","","17.60416667"
"CLUB UNIÓN","2022-04-11","","14.15833333"
"CLUB UNIÓN","2022-04-10","","9.4"
"CLUB UNIÓN","2022-04-09","","12.1875"
"CLUB UNIÓN","2022-04-08","","12.62916667"
"CLUB UNIÓN","2022-04-07","","9.84166667"
"CLUB UNIÓN","2022-04-06","","14.85833333"
"CLUB UNIÓN","2022-04-05","","11.375"
"CLUB UNIÓN","2022-04-04","","6.9"
"CLUB UNIÓN","2022-04-03","","13.14583333"
"CLUB UNIÓN","2022-04-02","","15.99583333"
"CLUB UNIÓN","2022-04-01","","10.36666667"
"CLUB UNIÓN","2022-03-31","","10.35217391"
"CLUB UNIÓN","2022-03-30","","8.85"
"CLUB UNIÓN","2022-03-29","","12.8"
"CLUB UNIÓN","2022-03-28","","13.49166667"
"CLUB UNIÓN","2022-03-27","","17.74583333"
"CLUB UNIÓN","2022-03-26","","20.5"
"CLUB UNIÓN","2022-03-25","","22.4375"
"CLUB UNIÓN","2022-03-24","","19.03888889"
"CLUB UNIÓN","2022-03-23","","25.20833333"
"CLUB UNIÓN","2022-03-22","","23.39166667"
"CLUB UNIÓN","2022-03-21","","22.06666667"
"CLUB UNIÓN","2022-03-20","","30.41666667"
"CLUB UNIÓN","2022-03-19","","29.41666667"
"CLUB UNIÓN","2022-03-18","","29.6"
"CLUB UNIÓN","2022-03-17","","21.75416667"
"CLUB UNIÓN","2022-03-16","","14.60416667"
"CLUB UNIÓN","2022-03-15","","7.1625"
"CLUB UNIÓN","2022-03-14","","11.625"
"CLUB UNIÓN","2022-03-13","","11.7875"
"CLUB UNIÓN","2022-03-12","","20.53333333"
"CLUB UNIÓN","2022-03-11","","19.5875"
"CLUB UNIÓN","2022-03-10","","18.6625"
"CLUB UNIÓN","2022-03-09","","12.93333333"
"CLUB UNIÓN","2022-03-08","","9.85"
"CLUB UNIÓN","2022-03-07","","6.05416667"
"CLUB UNIÓN","2022-03-06","","7.67083333"
"CLUB UNIÓN","2022-03-05","","10.16666667"
"CLUB UNIÓN","2022-03-04","","11.09583333"
"CLUB UNIÓN","2022-03-03","","8.49166667"
"CLUB UNIÓN","2022-03-02","","7.375"
"CLUB UNIÓN","2022-03-01","","9.4875"
"CLUB UNIÓN","2022-02-28","","9.10869565"
"CLUB UNIÓN","2022-02-27","","20.51666667"
"CLUB UNIÓN","2022-02-26","","23.875"
"CLUB UNIÓN","2022-02-25","","26.66666667"
"CLUB UNIÓN","2022-02-24","","26.33333333"
"CLUB UNIÓN","2022-02-23","","22.02916667"
"CLUB UNIÓN","2022-02-22","","18.06666667"
"CLUB UNIÓN","2022-02-21","","13.8625"
"CLUB UNIÓN","2022-02-20","","13.8375"
"CLUB UNIÓN","2022-02-19","","16.5875"
"CLUB UNIÓN","2022-02-18","","24.6875"
"CLUB UNIÓN","2022-02-17","","22.22083333"
"CLUB UNIÓN","2022-02-16","","16.725"
"CLUB UNIÓN","2022-02-15","","15.04583333"
"CLUB UNIÓN","2022-02-14","","13.62083333"
"CLUB UNIÓN","2022-02-13","","15.03333333"
"CLUB UNIÓN","2022-02-12","","16.5625"
"CLUB UNIÓN","2022-02-11","","11.51666667"
"CLUB UNIÓN","2022-02-10","","9.00416667"
"CLUB UNIÓN","2022-02-09","","10.76666667"
"CLUB UNIÓN","2022-02-08","","10.10416667"
"CLUB UNIÓN","2022-02-07","","11.975"
"CLUB UNIÓN","2022-02-06","","13.92083333"
"CLUB UNIÓN","2022-02-05","","18.09583333"
"CLUB UNIÓN","2022-02-04","","20.975"
"CLUB UNIÓN","2022-02-03","","18.375"
"CLUB UNIÓN","2022-02-02","","14.6625"
"CLUB UNIÓN","2022-02-01","","11.1125"
"CLUB UNIÓN","2022-01-31","","10.90416667"
"CLUB UNIÓN","2022-01-30","","12.20416667"
"CLUB UNIÓN","2022-01-29","","13.30833333"
"CLUB UNIÓN","2022-01-28","","15.08333333"
"CLUB UNIÓN","2022-01-27","","14.4"
"CLUB UNIÓN","2022-01-26","","13.15833333"
"CLUB UNIÓN","2022-01-25","","14.09583333"
"CLUB UNIÓN","2022-01-24","","14.33333333"
"CLUB UNIÓN","2022-01-23","","13.78333333"
"CLUB UNIÓN","2022-01-22","","14.775"
"CLUB UNIÓN","2022-01-21","","15.56666667"
"CLUB UNIÓN","2022-01-20","","14.13333333"
"CLUB UNIÓN","2022-01-19","","14.74583333"
"CLUB UNIÓN","2022-01-18","","13.50833333"
"CLUB UNIÓN","2022-01-17","","14.84583333"
"CLUB UNIÓN","2022-01-16","","11.34166667"
"CLUB UNIÓN","2022-01-15","","12.1875"
"CLUB UNIÓN","2022-01-14","","9.29166667"
"CLUB UNIÓN","2022-01-13","","11.42083333"
"CLUB UNIÓN","2022-01-12","","12.15416667"
"CLUB UNIÓN","2022-01-11","","12.61666667"
"CLUB UNIÓN","2022-01-10","","15.25833333"
"CLUB UNIÓN","2022-01-09","","17.78333333"
"CLUB UNIÓN","2022-01-08","","19.25"
"CLUB UNIÓN","2022-01-07","","19.51666667"
"CLUB UNIÓN","2022-01-06","","13.78333333"
"CLUB UNIÓN","2022-01-05","","12.4125"
"CLUB UNIÓN","2022-01-04","","12.625"
"CLUB UNIÓN","2022-01-03","","12.30416667"
"CLUB UNIÓN","2022-01-02","","12.15416667"
"CLUB UNIÓN","2022-01-01","","16.50833333"
"CLUB UNIÓN","2021-12-31","","12.89166667"
"CLUB UNIÓN","2021-12-30","","8.37916667"
"CLUB UNIÓN","2021-12-29","","8.025"
"CLUB UNIÓN","2021-12-28","","9.23333333"
"CLUB UNIÓN","2021-12-27","","8.1375"
"CLUB UNIÓN","2021-12-26","","8.04166667"
"CLUB UNIÓN","2021-12-25","","13.10416667"
"CLUB UNIÓN","2021-12-24","","10.95833333"
"CLUB UNIÓN","2021-12-23","","7.59583333"
"CLUB UNIÓN","2021-12-22","","6.58333333"
"CLUB UNIÓN","2021-12-21","","8.65416667"
"CLUB UNIÓN","2021-12-20","","10.04583333"
"CLUB UNIÓN","2021-12-19","","9.99583333"
"CLUB UNIÓN","2021-12-18","","10.10416667"
"CLUB UNIÓN","2021-12-17","","11.17083333"
"CLUB UNIÓN","2021-12-16","","11.24166667"
"CLUB UNIÓN","2021-12-15","","13.1125"
"CLUB UNIÓN","2021-12-14","","11.14166667"
"CLUB UNIÓN","2021-12-13","","8.6"
"CLUB UNIÓN","2021-12-12","","8.61666667"
"CLUB UNIÓN","2021-12-11","","9.8625"
"CLUB UNIÓN","2021-12-10","","12.77916667"
"CLUB UNIÓN","2021-12-09","","13.7125"
"CLUB UNIÓN","2021-12-08","","14.11666667"
"CLUB UNIÓN","2021-12-07","","14.05416667"
"CLUB UNIÓN","2021-12-06","","10.77083333"
"CLUB UNIÓN","2021-12-05","","11.12916667"
"CLUB UNIÓN","2021-12-04","","11.3875"
"CLUB UNIÓN","2021-12-03","","9.60416667"
"CLUB UNIÓN","2021-12-02","","8.575"
"CLUB UNIÓN","2021-12-01","","5.225"
"COLEGIO GAITÁN","2023-09-17","","10.00434783"
"COLEGIO GAITÁN","2023-09-16","","10.70416667"
"COLEGIO GAITÁN","2023-09-15","","9.50416667"
"COLEGIO GAITÁN","2023-09-14","","12.25"
"COLEGIO GAITÁN","2023-09-13","","9.9125"
"COLEGIO GAITÁN","2023-09-12","","8.83333333"
"COLEGIO GAITÁN","2023-09-11","","7.425"
"COLEGIO GAITÁN","2023-09-10","","7.45217391"
"COLEGIO GAITÁN","2023-09-09","","13.825"
"COLEGIO GAITÁN","2023-09-08","","14.49166667"
"COLEGIO GAITÁN","2023-09-07","","11.84583333"
"COLEGIO GAITÁN","2023-09-06","","11.34166667"
"COLEGIO GAITÁN","2023-09-05","","9.54166667"
"COLEGIO GAITÁN","2023-09-04","","8.3125"
"COLEGIO GAITÁN","2023-09-03","","10.82608696"
"COLEGIO GAITÁN","2023-09-02","","13.84166667"
"COLEGIO GAITÁN","2023-09-01","","15.87083333"
"COLEGIO GAITÁN","2023-08-31","","17.1125"
"COLEGIO GAITÁN","2023-08-30","","12.73333333"
"COLEGIO GAITÁN","2023-08-29","","13.575"
"COLEGIO GAITÁN","2023-08-28","","12.77916667"
"COLEGIO GAITÁN","2023-08-27","","9.85652174"
"COLEGIO GAITÁN","2023-08-26","","10.05833333"
"COLEGIO GAITÁN","2023-08-25","","10.94166667"
"COLEGIO GAITÁN","2023-08-24","","8.32083333"
"COLEGIO GAITÁN","2023-08-23","","5.15416667"
"COLEGIO GAITÁN","2023-08-22","","4.35416667"
"COLEGIO GAITÁN","2023-08-21","","5.975"
"COLEGIO GAITÁN","2023-08-20","","8.65217391"
"COLEGIO GAITÁN","2023-08-19","","12.73333333"
"COLEGIO GAITÁN","2023-08-18","","5.99166667"
"COLEGIO GAITÁN","2023-08-17","","9.4375"
"COLEGIO GAITÁN","2023-08-16","","12.6"
"COLEGIO GAITÁN","2023-08-15","","15.0125"
"COLEGIO GAITÁN","2023-08-14","","11.05"
"COLEGIO GAITÁN","2023-08-13","","8.80869565"
"COLEGIO GAITÁN","2023-08-12","","9.3625"
"COLEGIO GAITÁN","2023-08-11","","8.7875"
"COLEGIO GAITÁN","2023-08-10","","11.675"
"COLEGIO GAITÁN","2023-08-09","","11.92916667"
"COLEGIO GAITÁN","2023-08-08","","12.25"
"COLEGIO GAITÁN","2023-08-07","","7.7125"
"COLEGIO GAITÁN","2023-08-06","","11.92173913"
"COLEGIO GAITÁN","2023-08-05","","15.45"
"COLEGIO GAITÁN","2023-08-04","","17.28333333"
"COLEGIO GAITÁN","2023-08-03","","9.54583333"
"COLEGIO GAITÁN","2023-08-02","","13.54583333"
"COLEGIO GAITÁN","2023-08-01","","9.4625"
"COLEGIO GAITÁN","2023-07-31","","6.17916667"
"COLEGIO GAITÁN","2023-07-30","","10.45652174"
"COLEGIO GAITÁN","2023-07-29","","9.17083333"
"COLEGIO GAITÁN","2023-07-28","","10.12916667"
"COLEGIO GAITÁN","2023-07-27","","5.92083333"
"COLEGIO GAITÁN","2023-07-26","","7.79166667"
"COLEGIO GAITÁN","2023-07-25","","11.48333333"
"COLEGIO GAITÁN","2023-07-24","","10.08333333"
"COLEGIO GAITÁN","2023-07-23","","9.53043478"
"COLEGIO GAITÁN","2023-07-22","","10.7875"
"COLEGIO GAITÁN","2023-07-21","","11.975"
"COLEGIO GAITÁN","2023-07-20","","12.15833333"
"COLEGIO GAITÁN","2023-07-19","","10.8875"
"COLEGIO GAITÁN","2023-07-18","","10.21666667"
"COLEGIO GAITÁN","2023-07-17","","8.66666667"
"COLEGIO GAITÁN","2023-07-16","","14.42608696"
"COLEGIO GAITÁN","2023-07-15","","9.74166667"
"COLEGIO GAITÁN","2023-07-14","","13.76521739"
"COLEGIO GAITÁN","2023-07-13","","9.35416667"
"COLEGIO GAITÁN","2023-07-12","","13.3875"
"COLEGIO GAITÁN","2023-07-11","","11.5875"
"COLEGIO GAITÁN","2023-07-10","","8.67083333"
"COLEGIO GAITÁN","2023-07-09","","8.23478261"
"COLEGIO GAITÁN","2023-07-08","","8.025"
"COLEGIO GAITÁN","2023-07-07","","6.99130435"
"COLEGIO GAITÁN","2023-07-06","","8.1"
"COLEGIO GAITÁN","2023-07-05","","11.24166667"
"COLEGIO GAITÁN","2023-07-04","","8.7375"
"COLEGIO GAITÁN","2023-07-03","","6.53333333"
"COLEGIO GAITÁN","2023-07-02","","3.97727273"
"COLEGIO GAITÁN","2023-07-01","","7.425"
"COLEGIO GAITÁN","2023-06-30","","6.24583333"
"COLEGIO GAITÁN","2023-06-29","","9.92962963"
"COLEGIO GAITÁN","2023-06-28","","7.30416667"
"COLEGIO GAITÁN","2023-06-27","","8.41666667"
"COLEGIO GAITÁN","2023-06-26","","7.14166667"
"COLEGIO GAITÁN","2023-06-25","","6.93043478"
"COLEGIO GAITÁN","2023-06-24","","6.61666667"
"COLEGIO GAITÁN","2023-06-23","","9.92916667"
"COLEGIO GAITÁN","2023-06-22","","10.325"
"COLEGIO GAITÁN","2023-06-21","","11.67083333"
"COLEGIO GAITÁN","2023-06-20","","13.53571429"
"COLEGIO GAITÁN","2023-06-16","","10.27777778"
"COLEGIO GAITÁN","2023-06-15","","6.7875"
"COLEGIO GAITÁN","2023-06-14","","12.40416667"
"COLEGIO GAITÁN","2023-06-13","","10.17916667"
"COLEGIO GAITÁN","2023-06-12","","7.675"
"COLEGIO GAITÁN","2023-06-11","","9.68181818"
"COLEGIO GAITÁN","2023-06-10","","6.99166667"
"COLEGIO GAITÁN","2023-06-09","","11.60833333"
"COLEGIO GAITÁN","2023-06-08","","7.8875"
"COLEGIO GAITÁN","2023-06-07","","8.79166667"
"COLEGIO GAITÁN","2023-06-06","","8.27083333"
"COLEGIO GAITÁN","2023-06-05","","7.54166667"
"COLEGIO GAITÁN","2023-06-04","","7.23913043"
"COLEGIO GAITÁN","2023-06-03","","10.33333333"
"COLEGIO GAITÁN","2023-06-02","","7.62083333"
"COLEGIO GAITÁN","2023-06-01","","5.23333333"
"COLEGIO GAITÁN","2023-05-31","","5.7875"
"COLEGIO GAITÁN","2023-05-30","","4.60416667"
"COLEGIO GAITÁN","2023-05-29","","6.56666667"
"COLEGIO GAITÁN","2023-05-28","","6.32608696"
"COLEGIO GAITÁN","2023-05-27","","6.59166667"
"COLEGIO GAITÁN","2023-05-26","","5.8125"
"COLEGIO GAITÁN","2023-05-25","","6.75833333"
"COLEGIO GAITÁN","2023-05-24","","6.46666667"
"COLEGIO GAITÁN","2023-05-23","","7.5875"
"COLEGIO GAITÁN","2023-05-22","","3.74583333"
"COLEGIO GAITÁN","2023-05-21","","6.9"
"COLEGIO GAITÁN","2023-05-20","","8.48333333"
"COLEGIO GAITÁN","2023-05-19","","8.6125"
