"Estacion","Fecha inicial","Fecha final","RGlobal"
"CLUB UNIÓN","2023-03-01","","138.71845455"
"CLUB UNIÓN","2023-02-28","","173.31904167"
"CLUB UNIÓN","2023-02-27","","177.57454167"
"CLUB UNIÓN","2023-02-26","","182.87230435"
"CLUB UNIÓN","2023-02-25","","175.76979167"
"CLUB UNIÓN","2023-02-24","","155.771375"
"CLUB UNIÓN","2023-02-23","","175.40329167"
"CLUB UNIÓN","2023-02-22","","60.50425"
"CLUB UNIÓN","2023-02-21","","136.14875"
"CLUB UNIÓN","2023-02-20","","165.042125"
"CLUB UNIÓN","2023-02-19","","178.9646087"
"CLUB UNIÓN","2023-02-18","","163.21008333"
"CLUB UNIÓN","2023-02-17","","128.679375"
"CLUB UNIÓN","2023-02-16","","72.239875"
"CLUB UNIÓN","2023-02-15","","102.58379167"
"CLUB UNIÓN","2023-02-14","","120.14286364"
"CLUB UNIÓN","2023-02-13","","139.424125"
"CLUB UNIÓN","2023-02-12","","150.52608333"
"CLUB UNIÓN","2023-02-11","","133.53045833"
"CLUB UNIÓN","2023-02-10","","134.84625"
"CLUB UNIÓN","2023-02-09","","111.39191667"
"CLUB UNIÓN","2023-02-08","","154.40833333"
"CLUB UNIÓN","2023-02-07","","136.13095833"
"CLUB UNIÓN","2023-02-06","","109.95808333"
"CLUB UNIÓN","2023-02-05","","149.50975"
"CLUB UNIÓN","2023-02-04","","143.9755"
"CLUB UNIÓN","2023-02-03","","168.56145833"
"CLUB UNIÓN","2023-02-02","","173.102125"
"CLUB UNIÓN","2023-02-01","","168.86783333"
"CLUB UNIÓN","2023-01-31","","132.80520833"
"CLUB UNIÓN","2023-01-30","","175.18995833"
"CLUB UNIÓN","2023-01-29","","176.73633333"
"CLUB UNIÓN","2023-01-28","","176.97316667"
"CLUB UNIÓN","2023-01-27","","177.23820833"
"CLUB UNIÓN","2023-01-26","","179.07325"
"CLUB UNIÓN","2023-01-25","","141.64325"
"CLUB UNIÓN","2023-01-24","","115.74141667"
"CLUB UNIÓN","2023-01-23","","141.860875"
"CLUB UNIÓN","2023-01-22","","104.50595833"
"CLUB UNIÓN","2023-01-21","","170.14325"
"CLUB UNIÓN","2023-01-20","","146.36016667"
"CLUB UNIÓN","2023-01-19","","144.24045833"
"CLUB UNIÓN","2023-01-18","","140.25633333"
"CLUB UNIÓN","2023-01-17","","152.99670833"
"CLUB UNIÓN","2023-01-16","","143.15895652"
"CLUB UNIÓN","2023-01-15","","125.2775"
"CLUB UNIÓN","2023-01-14","","141.92425"
"CLUB UNIÓN","2023-01-13","","126.29770833"
"CLUB UNIÓN","2023-01-12","","125.09866667"
"CLUB UNIÓN","2023-01-11","","97.22195833"
"CLUB UNIÓN","2023-01-10","","130.40866667"
"CLUB UNIÓN","2023-01-09","","91.36582609"
"CLUB UNIÓN","2023-01-08","","115.3"
"CLUB UNIÓN","2023-01-07","","94.65833333"
"CLUB UNIÓN","2023-01-06","","104.57083333"
"CLUB UNIÓN","2023-01-05","","129.55833333"
"CLUB UNIÓN","2023-01-04","","92.5"
"CLUB UNIÓN","2023-01-03","","102.77083333"
"CLUB UNIÓN","2023-01-02","","85.38333333"
"CLUB UNIÓN","2023-01-01","","136.47391304"
"CLUB UNIÓN","2022-12-31","","137.54782609"
"CLUB UNIÓN","2022-12-30","","154.52916667"
"CLUB UNIÓN","2022-12-29","","130.75833333"
"CLUB UNIÓN","2022-12-28","","130.60833333"
"CLUB UNIÓN","2022-12-27","","160.76666667"
"CLUB UNIÓN","2022-12-26","","147.9"
"CLUB UNIÓN","2022-12-25","","174.525"
"CLUB UNIÓN","2022-12-24","","172.6375"
"CLUB UNIÓN","2022-12-23","","173.925"
"CLUB UNIÓN","2022-12-22","","170.82083333"
"CLUB UNIÓN","2022-12-21","","168.80416667"
"CLUB UNIÓN","2022-12-20","","152.97083333"
"CLUB UNIÓN","2022-12-19","","150.82083333"
"CLUB UNIÓN","2022-12-18","","115.24166667"
"CLUB UNIÓN","2022-12-17","","145.96666667"
"CLUB UNIÓN","2022-12-16","","170.16666667"
"CLUB UNIÓN","2022-12-15","","146.19166667"
"CLUB UNIÓN","2022-12-14","","132.7"
"CLUB UNIÓN","2022-12-13","","120.07916667"
"CLUB UNIÓN","2022-12-12","","133.65416667"
"CLUB UNIÓN","2022-12-11","","114.2375"
"CLUB UNIÓN","2022-12-10","","138.1375"
"CLUB UNIÓN","2022-12-09","","108.26666667"
"CLUB UNIÓN","2022-12-08","","152.89166667"
"CLUB UNIÓN","2022-12-07","","138.69166667"
"CLUB UNIÓN","2022-12-06","","134.27916667"
"CLUB UNIÓN","2022-12-05","","130.24583333"
"CLUB UNIÓN","2022-12-04","","142.925"
"CLUB UNIÓN","2022-12-03","","149.175"
"CLUB UNIÓN","2022-12-02","","127.25416667"
"CLUB UNIÓN","2022-12-01","","78.0125"
"CLUB UNIÓN","2022-11-30","","101.49583333"
"CLUB UNIÓN","2022-11-29","","99.29166667"
"CLUB UNIÓN","2022-11-28","","125.43333333"
"CLUB UNIÓN","2022-11-27","","87.7875"
"CLUB UNIÓN","2022-11-26","","93.4875"
"CLUB UNIÓN","2022-11-25","","124.45833333"
"CLUB UNIÓN","2022-11-24","","124.45"
"CLUB UNIÓN","2022-11-23","","138.3875"
"CLUB UNIÓN","2022-11-22","","145.46666667"
"CLUB UNIÓN","2022-11-21","","124.99166667"
"CLUB UNIÓN","2022-11-20","","165.80869565"
"CLUB UNIÓN","2022-11-19","","142.91666667"
"CLUB UNIÓN","2022-11-18","","40.30416667"
"CLUB UNIÓN","2022-11-17","","60.39583333"
"CLUB UNIÓN","2022-11-16","","123.65416667"
"CLUB UNIÓN","2022-11-15","","135.5375"
"CLUB UNIÓN","2022-11-14","","121.39583333"
"CLUB UNIÓN","2022-11-13","","160.68333333"
"CLUB UNIÓN","2022-11-12","","138.11666667"
"CLUB UNIÓN","2022-11-11","","115.12083333"
"CLUB UNIÓN","2022-11-10","","86.25"
"CLUB UNIÓN","2022-11-09","","143.8"
"CLUB UNIÓN","2022-11-08","","146.8"
"CLUB UNIÓN","2022-11-07","","171.08333333"
"CLUB UNIÓN","2022-11-06","","146.875"
"CLUB UNIÓN","2022-11-05","","101.4125"
"CLUB UNIÓN","2022-11-04","","145.7875"
"CLUB UNIÓN","2022-11-03","","96.325"
"CLUB UNIÓN","2022-11-02","","101.05833333"
"CLUB UNIÓN","2022-11-01","","159.55833333"
"CLUB UNIÓN","2022-10-31","","185.4125"
"CLUB UNIÓN","2022-10-30","","0.0"
"CLUB UNIÓN","2022-10-25","","0.0"
"CLUB UNIÓN","2022-10-24","","145.47083333"
"CLUB UNIÓN","2022-10-23","","120.45416667"
"CLUB UNIÓN","2022-10-22","","110.5625"
"CLUB UNIÓN","2022-10-21","","193.75833333"
"CLUB UNIÓN","2022-10-20","","82.43333333"
"CLUB UNIÓN","2022-10-19","","133.78333333"
"CLUB UNIÓN","2022-10-18","","115.94583333"
"CLUB UNIÓN","2022-10-17","","150.4875"
"CLUB UNIÓN","2022-10-16","","139.625"
"CLUB UNIÓN","2022-10-15","","95.67916667"
"CLUB UNIÓN","2022-10-14","","147.9875"
"CLUB UNIÓN","2022-10-13","","83.32727273"
"CLUB UNIÓN","2022-10-12","","104.225"
"CLUB UNIÓN","2022-10-11","","125.95833333"
"CLUB UNIÓN","2022-10-10","","174.05833333"
"CLUB UNIÓN","2022-10-09","","110.67826087"
"CLUB UNIÓN","2022-10-08","","134.2875"
"CLUB UNIÓN","2022-10-07","","173.1"
"CLUB UNIÓN","2022-10-06","","92.39166667"
"CLUB UNIÓN","2022-10-05","","99.40833333"
"CLUB UNIÓN","2022-10-04","","143.28333333"
"CLUB UNIÓN","2022-10-03","","132.48333333"
"CLUB UNIÓN","2022-10-02","","181.60434783"
"CLUB UNIÓN","2022-10-01","","128.8875"
"CLUB UNIÓN","2022-09-30","","160.77083333"
"CLUB UNIÓN","2022-09-29","","177.75"
"CLUB UNIÓN","2022-09-28","","111.03333333"
"CLUB UNIÓN","2022-09-27","","145.04583333"
"CLUB UNIÓN","2022-09-26","","125.16666667"
"CLUB UNIÓN","2022-09-25","","168.97391304"
"CLUB UNIÓN","2022-09-24","","121.63333333"
"CLUB UNIÓN","2022-09-23","","172.95833333"
"CLUB UNIÓN","2022-09-22","","107.7"
"CLUB UNIÓN","2022-09-21","","125.27916667"
"CLUB UNIÓN","2022-09-20","","120.0"
"CLUB UNIÓN","2022-09-19","","120.875"
"CLUB UNIÓN","2022-09-18","","150.78630435"
"CLUB UNIÓN","2022-09-17","","145.10945833"
"CLUB UNIÓN","2022-09-16","","126.865875"
"CLUB UNIÓN","2022-09-15","","154.166"
"CLUB UNIÓN","2022-09-14","","188.864125"
"CLUB UNIÓN","2022-09-13","","164.848375"
"CLUB UNIÓN","2022-09-12","","167.4087619"
"CLUB UNIÓN","2022-09-11","","166.35217391"
"CLUB UNIÓN","2022-09-10","","176.875"
"CLUB UNIÓN","2022-09-09","","164.0875"
"CLUB UNIÓN","2022-09-08","","106.74583333"
"CLUB UNIÓN","2022-09-07","","126.3125"
"CLUB UNIÓN","2022-09-06","","105.40416667"
"CLUB UNIÓN","2022-09-05","","96.425"
"CLUB UNIÓN","2022-09-04","","144.02834783"
"CLUB UNIÓN","2022-09-03","","193.406375"
"CLUB UNIÓN","2022-09-02","","167.23070833"
"CLUB UNIÓN","2022-09-01","","153.14583333"
"CLUB UNIÓN","2022-08-31","","173.29583333"
"CLUB UNIÓN","2022-08-30","","119.37916667"
"CLUB UNIÓN","2022-08-29","","170.78333333"
"CLUB UNIÓN","2022-08-28","","200.90416667"
"CLUB UNIÓN","2022-08-27","","146.54166667"
"CLUB UNIÓN","2022-08-26","","113.54166667"
"CLUB UNIÓN","2022-08-25","","140.2625"
"CLUB UNIÓN","2022-08-24","","153.20416667"
"CLUB UNIÓN","2022-08-23","","112.225"
"CLUB UNIÓN","2022-08-22","","161.85833333"
"CLUB UNIÓN","2022-08-21","","137.02916667"
"CLUB UNIÓN","2022-08-20","","195.22916667"
"CLUB UNIÓN","2022-08-19","","210.84166667"
"CLUB UNIÓN","2022-08-18","","210.325"
"CLUB UNIÓN","2022-08-17","","98.00416667"
"CLUB UNIÓN","2022-08-16","","158.21666667"
"CLUB UNIÓN","2022-08-15","","123.20416667"
"CLUB UNIÓN","2022-08-14","","120.8625"
"CLUB UNIÓN","2022-08-13","","152.27083333"
"CLUB UNIÓN","2022-08-12","","173.70416667"
"CLUB UNIÓN","2022-08-11","","142.125"
"CLUB UNIÓN","2022-08-10","","154.16666667"
"CLUB UNIÓN","2022-08-09","","191.31666667"
"CLUB UNIÓN","2022-08-08","","167.77083333"
"CLUB UNIÓN","2022-08-07","","78.02083333"
"CLUB UNIÓN","2022-08-06","","104.1"
"CLUB UNIÓN","2022-08-05","","157.19583333"
"CLUB UNIÓN","2022-08-04","","109.03333333"
"CLUB UNIÓN","2022-08-03","","99.83333333"
"CLUB UNIÓN","2022-08-02","","134.62916667"
"CLUB UNIÓN","2022-08-01","","132.725"
"CLUB UNIÓN","2022-07-31","","132.725"
"CLUB UNIÓN","2022-07-30","","234.32083333"
"CLUB UNIÓN","2022-07-29","","194.82916667"
"CLUB UNIÓN","2022-07-28","","158.5125"
"CLUB UNIÓN","2022-07-27","","98.075"
"CLUB UNIÓN","2022-07-26","","100.23333333"
"CLUB UNIÓN","2022-07-25","","114.75833333"
"CLUB UNIÓN","2022-07-24","","165.08333333"
"CLUB UNIÓN","2022-07-23","","160.60833333"
"CLUB UNIÓN","2022-07-22","","89.575"
"CLUB UNIÓN","2022-07-21","","114.25"
"CLUB UNIÓN","2022-07-20","","122.45"
"CLUB UNIÓN","2022-07-19","","159.37916667"
"CLUB UNIÓN","2022-07-18","","108.84166667"
"CLUB UNIÓN","2022-07-17","","154.34583333"
"CLUB UNIÓN","2022-07-16","","140.875"
"CLUB UNIÓN","2022-07-15","","178.325"
"CLUB UNIÓN","2022-07-14","","206.79166667"
"CLUB UNIÓN","2022-07-13","","132.1875"
"CLUB UNIÓN","2022-07-12","","176.2875"
"CLUB UNIÓN","2022-07-11","","78.70416667"
"CLUB UNIÓN","2022-07-10","","155.88333333"
"CLUB UNIÓN","2022-07-09","","182.44166667"
"CLUB UNIÓN","2022-07-08","","99.52916667"
"CLUB UNIÓN","2022-07-07","","140.425"
"CLUB UNIÓN","2022-07-06","","147.02083333"
"CLUB UNIÓN","2022-07-05","","169.72916667"
"CLUB UNIÓN","2022-07-04","","108.32916667"
"CLUB UNIÓN","2022-07-03","","145.2625"
"CLUB UNIÓN","2022-07-02","","173.87916667"
"CLUB UNIÓN","2022-07-01","","156.44166667"
"CLUB UNIÓN","2022-06-30","","188.4"
"CLUB UNIÓN","2022-06-29","","123.76666667"
"CLUB UNIÓN","2022-06-28","","152.81666667"
"CLUB UNIÓN","2022-06-27","","175.47083333"
"CLUB UNIÓN","2022-06-26","","114.6625"
"CLUB UNIÓN","2022-06-25","","104.30416667"
"CLUB UNIÓN","2022-06-24","","96.18333333"
"CLUB UNIÓN","2022-06-23","","172.0625"
"CLUB UNIÓN","2022-06-22","","246.375"
"CLUB UNIÓN","2022-06-21","","133.5875"
"CLUB UNIÓN","2022-06-20","","102.02083333"
"CLUB UNIÓN","2022-06-19","","103.64583333"
"CLUB UNIÓN","2022-06-18","","113.09583333"
"CLUB UNIÓN","2022-06-17","","67.37083333"
"CLUB UNIÓN","2022-06-16","","174.41666667"
"CLUB UNIÓN","2022-06-15","","103.71666667"
"CLUB UNIÓN","2022-06-14","","105.17916667"
"CLUB UNIÓN","2022-06-13","","186.68636364"
"CLUB UNIÓN","2022-06-12","","119.3625"
"CLUB UNIÓN","2022-06-11","","153.29583333"
"CLUB UNIÓN","2022-06-10","","161.02083333"
"CLUB UNIÓN","2022-06-09","","100.77083333"
"CLUB UNIÓN","2022-06-08","","139.56666667"
"CLUB UNIÓN","2022-06-07","","196.64583333"
"CLUB UNIÓN","2022-06-06","","145.59583333"
"CLUB UNIÓN","2022-06-05","","114.94166667"
"CLUB UNIÓN","2022-06-04","","109.37083333"
"CLUB UNIÓN","2022-06-03","","118.69583333"
"CLUB UNIÓN","2022-06-02","","191.8375"
"CLUB UNIÓN","2022-06-01","","194.75833333"
"CLUB UNIÓN","2022-05-31","","138.475"
"CLUB UNIÓN","2022-05-30","","164.69583333"
"CLUB UNIÓN","2022-05-29","","159.07083333"
"CLUB UNIÓN","2022-05-28","","122.12916667"
"CLUB UNIÓN","2022-05-27","","145.75833333"
"CLUB UNIÓN","2022-05-26","","137.625"
"CLUB UNIÓN","2022-05-25","","137.9375"
"CLUB UNIÓN","2022-05-24","","138.91666667"
"CLUB UNIÓN","2022-05-23","","218.3625"
"CLUB UNIÓN","2022-05-22","","232.97916667"
"CLUB UNIÓN","2022-05-21","","217.05833333"
"CLUB UNIÓN","2022-05-20","","202.1"
"CLUB UNIÓN","2022-05-19","","135.40833333"
"CLUB UNIÓN","2022-05-18","","68.35"
"CLUB UNIÓN","2022-05-17","","148.18333333"
"CLUB UNIÓN","2022-05-16","","172.7375"
"CLUB UNIÓN","2022-05-15","","150.57083333"
"CLUB UNIÓN","2022-05-14","","125.35416667"
"CLUB UNIÓN","2022-05-13","","150.2125"
"CLUB UNIÓN","2022-05-12","","199.02916667"
"CLUB UNIÓN","2022-05-11","","201.41666667"
"CLUB UNIÓN","2022-05-10","","153.49166667"
"CLUB UNIÓN","2022-05-09","","204.21666667"
"CLUB UNIÓN","2022-05-08","","163.25"
"CLUB UNIÓN","2022-05-07","","87.825"
"CLUB UNIÓN","2022-05-06","","91.9875"
"CLUB UNIÓN","2022-05-05","","80.1625"
"CLUB UNIÓN","2022-05-04","","225.92916667"
"CLUB UNIÓN","2022-05-03","","257.175"
"CLUB UNIÓN","2022-05-02","","186.27083333"
"CLUB UNIÓN","2022-05-01","","209.87083333"
"CLUB UNIÓN","2022-04-30","","160.79565217"
"CLUB UNIÓN","2022-04-29","","194.64583333"
"CLUB UNIÓN","2022-04-28","","87.54583333"
"CLUB UNIÓN","2022-04-27","","184.9375"
"CLUB UNIÓN","2022-04-26","","206.4875"
"CLUB UNIÓN","2022-04-25","","80.70416667"
"CLUB UNIÓN","2022-04-24","","188.67083333"
"CLUB UNIÓN","2022-04-23","","253.97083333"
"CLUB UNIÓN","2022-04-22","","193.9375"
"CLUB UNIÓN","2022-04-21","","138.52916667"
"CLUB UNIÓN","2022-04-20","","123.88333333"
"CLUB UNIÓN","2022-04-19","","77.43333333"
"CLUB UNIÓN","2022-04-18","","139.45416667"
"CLUB UNIÓN","2022-04-17","","108.22083333"
"CLUB UNIÓN","2022-04-16","","115.025"
"CLUB UNIÓN","2022-04-15","","192.5375"
"CLUB UNIÓN","2022-04-14","","214.95833333"
"CLUB UNIÓN","2022-04-13","","179.13333333"
"CLUB UNIÓN","2022-04-12","","211.7"
"CLUB UNIÓN","2022-04-11","","207.675"
"CLUB UNIÓN","2022-04-10","","193.825"
"CLUB UNIÓN","2022-04-09","","239.0375"
"CLUB UNIÓN","2022-04-08","","128.46666667"
"CLUB UNIÓN","2022-04-07","","76.82083333"
"CLUB UNIÓN","2022-04-06","","184.25"
"CLUB UNIÓN","2022-04-05","","210.72083333"
"CLUB UNIÓN","2022-04-04","","200.6875"
"CLUB UNIÓN","2022-04-03","","217.75833333"
"CLUB UNIÓN","2022-04-02","","171.0125"
"CLUB UNIÓN","2022-04-01","","214.3375"
"CLUB UNIÓN","2022-03-31","","189.06956522"
"CLUB UNIÓN","2022-03-30","","213.36666667"
"CLUB UNIÓN","2022-03-29","","205.05416667"
"CLUB UNIÓN","2022-03-28","","139.34166667"
"CLUB UNIÓN","2022-03-27","","98.1375"
"CLUB UNIÓN","2022-03-26","","162.65416667"
"CLUB UNIÓN","2022-03-25","","220.80833333"
"CLUB UNIÓN","2022-03-24","","176.74090909"
"CLUB UNIÓN","2022-03-23","","284.40416667"
"CLUB UNIÓN","2022-03-22","","223.20416667"
"CLUB UNIÓN","2022-03-21","","199.625"
"CLUB UNIÓN","2022-03-20","","193.7375"
"CLUB UNIÓN","2022-03-19","","246.61666667"
"CLUB UNIÓN","2022-03-18","","176.275"
"CLUB UNIÓN","2022-03-17","","152.32916667"
"CLUB UNIÓN","2022-03-16","","220.79166667"
"CLUB UNIÓN","2022-03-15","","218.85416667"
"CLUB UNIÓN","2022-03-14","","133.36666667"
"CLUB UNIÓN","2022-03-13","","180.1125"
"CLUB UNIÓN","2022-03-12","","176.60833333"
"CLUB UNIÓN","2022-03-11","","260.60416667"
"CLUB UNIÓN","2022-03-10","","145.29166667"
"CLUB UNIÓN","2022-03-09","","255.65833333"
"CLUB UNIÓN","2022-03-08","","239.32916667"
"CLUB UNIÓN","2022-03-07","","138.5625"
"CLUB UNIÓN","2022-03-06","","118.35"
"CLUB UNIÓN","2022-03-05","","188.225"
"CLUB UNIÓN","2022-03-04","","126.24583333"
"CLUB UNIÓN","2022-03-03","","137.14583333"
"CLUB UNIÓN","2022-03-02","","101.0375"
"CLUB UNIÓN","2022-03-01","","231.95833333"
"CLUB UNIÓN","2022-02-28","","110.61304348"
"CLUB UNIÓN","2022-02-27","","74.76666667"
"CLUB UNIÓN","2022-02-26","","227.23333333"
"CLUB UNIÓN","2022-02-25","","256.275"
"CLUB UNIÓN","2022-02-24","","235.825"
"CLUB UNIÓN","2022-02-23","","221.25"
"CLUB UNIÓN","2022-02-22","","270.60833333"
"CLUB UNIÓN","2022-02-21","","263.62083333"
"CLUB UNIÓN","2022-02-20","","237.37916667"
"CLUB UNIÓN","2022-02-19","","227.22083333"
"CLUB UNIÓN","2022-02-18","","249.35416667"
"CLUB UNIÓN","2022-02-17","","255.575"
"CLUB UNIÓN","2022-02-16","","264.75833333"
"CLUB UNIÓN","2022-02-15","","202.475"
"CLUB UNIÓN","2022-02-14","","196.73333333"
"CLUB UNIÓN","2022-02-13","","238.7"
"CLUB UNIÓN","2022-02-12","","251.45"
"CLUB UNIÓN","2022-02-11","","218.00833333"
"CLUB UNIÓN","2022-02-10","","172.63333333"
"CLUB UNIÓN","2022-02-09","","163.55416667"
"CLUB UNIÓN","2022-02-08","","115.9625"
"CLUB UNIÓN","2022-02-07","","128.52916667"
"CLUB UNIÓN","2022-02-06","","209.92916667"
"CLUB UNIÓN","2022-02-05","","218.57083333"
"CLUB UNIÓN","2022-02-04","","207.9625"
"CLUB UNIÓN","2022-02-03","","270.77083333"
"CLUB UNIÓN","2022-02-02","","279.47916667"
"CLUB UNIÓN","2022-02-01","","190.99166667"
"CLUB UNIÓN","2022-01-31","","179.37083333"
"CLUB UNIÓN","2022-01-30","","202.49583333"
"CLUB UNIÓN","2022-01-29","","199.725"
"CLUB UNIÓN","2022-01-28","","250.5375"
"CLUB UNIÓN","2022-01-27","","210.3125"
"CLUB UNIÓN","2022-01-26","","214.15833333"
"CLUB UNIÓN","2022-01-25","","228.59583333"
"CLUB UNIÓN","2022-01-24","","254.67083333"
"CLUB UNIÓN","2022-01-23","","247.00833333"
"CLUB UNIÓN","2022-01-22","","224.94583333"
"CLUB UNIÓN","2022-01-21","","248.30416667"
"CLUB UNIÓN","2022-01-20","","289.02916667"
"CLUB UNIÓN","2022-01-19","","255.2875"
"CLUB UNIÓN","2022-01-18","","168.79166667"
"CLUB UNIÓN","2022-01-17","","194.5625"
"CLUB UNIÓN","2022-01-16","","226.09583333"
"CLUB UNIÓN","2022-01-15","","246.85833333"
"CLUB UNIÓN","2022-01-14","","128.1125"
"CLUB UNIÓN","2022-01-13","","185.42083333"
"CLUB UNIÓN","2022-01-12","","212.125"
"CLUB UNIÓN","2022-01-11","","134.72916667"
"CLUB UNIÓN","2022-01-10","","212.63333333"
"CLUB UNIÓN","2022-01-09","","234.49166667"
"CLUB UNIÓN","2022-01-08","","236.27083333"
"CLUB UNIÓN","2022-01-07","","92.43333333"
"CLUB UNIÓN","2022-01-06","","286.55833333"
"CLUB UNIÓN","2022-01-05","","276.95416667"
"CLUB UNIÓN","2022-01-04","","262.8125"
"CLUB UNIÓN","2022-01-03","","230.925"
"CLUB UNIÓN","2022-01-02","","261.59166667"
"CLUB UNIÓN","2022-01-01","","222.32916667"
"CLUB UNIÓN","2021-12-31","","256.63333333"
"CLUB UNIÓN","2021-12-30","","239.74583333"
"CLUB UNIÓN","2021-12-29","","229.95"
"CLUB UNIÓN","2021-12-28","","244.7375"
"CLUB UNIÓN","2021-12-27","","152.60833333"
"CLUB UNIÓN","2021-12-26","","253.85833333"
"CLUB UNIÓN","2021-12-25","","186.14166667"
"CLUB UNIÓN","2021-12-24","","206.55416667"
"CLUB UNIÓN","2021-12-23","","90.81666667"
"CLUB UNIÓN","2021-12-22","","130.375"
"CLUB UNIÓN","2021-12-21","","128.12083333"
"CLUB UNIÓN","2021-12-20","","204.97083333"
"CLUB UNIÓN","2021-12-19","","217.59583333"
"CLUB UNIÓN","2021-12-18","","150.00416667"
"CLUB UNIÓN","2021-12-17","","173.27916667"
"CLUB UNIÓN","2021-12-16","","198.70833333"
"CLUB UNIÓN","2021-12-15","","202.86666667"
"CLUB UNIÓN","2021-12-14","","181.975"
"CLUB UNIÓN","2021-12-13","","211.40416667"
"CLUB UNIÓN","2021-12-12","","215.45833333"
"CLUB UNIÓN","2021-12-11","","231.99583333"
"CLUB UNIÓN","2021-12-10","","243.6625"
"CLUB UNIÓN","2021-12-09","","244.15"
"CLUB UNIÓN","2021-12-08","","237.89166667"
"CLUB UNIÓN","2021-12-07","","250.0625"
"CLUB UNIÓN","2021-12-06","","252.90833333"
"CLUB UNIÓN","2021-12-05","","226.95833333"
"CLUB UNIÓN","2021-12-04","","236.39166667"
"CLUB UNIÓN","2021-12-03","","262.97083333"
"CLUB UNIÓN","2021-12-02","","194.47083333"
"CLUB UNIÓN","2021-12-01","","270.12916667"
"COLEGIO GAITÁN","2023-09-17","","179.13982609"
"COLEGIO GAITÁN","2023-09-16","","171.24825"
"COLEGIO GAITÁN","2023-09-15","","144.37470833"
"COLEGIO GAITÁN","2023-09-14","","155.72583333"
"COLEGIO GAITÁN","2023-09-13","","0.0"
"COLEGIO GAITÁN","2023-03-05","","98.81881818"
"COLEGIO GAITÁN","2023-03-04","","70.95491667"
"COLEGIO GAITÁN","2023-03-03","","142.44120833"
"COLEGIO GAITÁN","2023-03-02","","130.727625"
"COLEGIO GAITÁN","2023-03-01","","126.31283333"
"COLEGIO GAITÁN","2023-02-28","","154.003625"
"COLEGIO GAITÁN","2023-02-27","","171.93008333"
"COLEGIO GAITÁN","2023-02-26","","176.45382609"
"COLEGIO GAITÁN","2023-02-25","","170.76729167"
"COLEGIO GAITÁN","2023-02-24","","159.870875"
"COLEGIO GAITÁN","2023-02-23","","172.991125"
"COLEGIO GAITÁN","2023-02-22","","57.890875"
"COLEGIO GAITÁN","2023-02-21","","122.038875"
"COLEGIO GAITÁN","2023-02-20","","169.34775"
"COLEGIO GAITÁN","2023-02-19","","178.321"
"COLEGIO GAITÁN","2023-02-18","","165.26129167"
"COLEGIO GAITÁN","2023-02-17","","142.99741667"
"COLEGIO GAITÁN","2023-02-16","","72.94754167"
"COLEGIO GAITÁN","2023-02-15","","110.678"
"COLEGIO GAITÁN","2023-02-14","","146.81831818"
"COLEGIO GAITÁN","2023-02-13","","121.977375"
"COLEGIO GAITÁN","2023-02-12","","136.60083333"
"COLEGIO GAITÁN","2023-02-11","","127.93454167"
"COLEGIO GAITÁN","2023-02-10","","132.92308333"
"COLEGIO GAITÁN","2023-02-09","","108.29995833"
"COLEGIO GAITÁN","2023-02-08","","140.9685"
"COLEGIO GAITÁN","2023-02-07","","136.356125"
"COLEGIO GAITÁN","2023-02-06","","104.42856522"
"COLEGIO GAITÁN","2023-02-05","","134.04754167"
"COLEGIO GAITÁN","2023-02-04","","124.25129167"
"COLEGIO GAITÁN","2023-02-03","","141.78475"
"COLEGIO GAITÁN","2023-02-02","","162.086125"
"COLEGIO GAITÁN","2023-02-01","","163.782125"
"COLEGIO GAITÁN","2023-01-31","","139.07845833"
"COLEGIO GAITÁN","2023-01-30","","161.520625"
"COLEGIO GAITÁN","2023-01-29","","164.73433333"
"COLEGIO GAITÁN","2023-01-28","","163.43720833"
"COLEGIO GAITÁN","2023-01-27","","164.56075"
"COLEGIO GAITÁN","2023-01-26","","166.833875"
"COLEGIO GAITÁN","2023-01-25","","135.516875"
"COLEGIO GAITÁN","2023-01-24","","91.28886957"
"COLEGIO GAITÁN","2023-01-23","","140.09929167"
"COLEGIO GAITÁN","2023-01-22","","107.30216667"
"COLEGIO GAITÁN","2023-01-21","","158.60033333"
"COLEGIO GAITÁN","2023-01-20","","141.06308333"
"COLEGIO GAITÁN","2023-01-19","","125.628625"
"COLEGIO GAITÁN","2023-01-18","","132.52316667"
"COLEGIO GAITÁN","2023-01-17","","151.67670833"
"COLEGIO GAITÁN","2023-01-16","","150.34691304"
"COLEGIO GAITÁN","2023-01-15","","136.67826087"
"COLEGIO GAITÁN","2023-01-14","","125.19583333"
"COLEGIO GAITÁN","2023-01-13","","127.74166667"
"COLEGIO GAITÁN","2023-01-12","","120.94347826"
"COLEGIO GAITÁN","2023-01-11","","110.72083333"
"COLEGIO GAITÁN","2023-01-10","","127.96666667"
"COLEGIO GAITÁN","2023-01-09","","89.86086957"
"COLEGIO GAITÁN","2023-01-08","","116.6826087"
"COLEGIO GAITÁN","2023-01-07","","91.79166667"
"COLEGIO GAITÁN","2023-01-06","","125.4875"
"COLEGIO GAITÁN","2023-01-05","","123.82916667"
"COLEGIO GAITÁN","2023-01-04","","110.48695652"
"COLEGIO GAITÁN","2023-01-03","","107.10416667"
"COLEGIO GAITÁN","2023-01-02","","99.59583333"
"COLEGIO GAITÁN","2023-01-01","","158.125"
