"Estacion","Fecha inicial","Fecha final","O3"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-12","","22.425"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-11","","28.64583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-10","","23.25"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-09","","23.66666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-08","","16.85416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-07","","16.2"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-06","","24.625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-05","","8.68461538"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-04","","21.275"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-03","","30.25416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-02","","25.875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-04-01","","35.21666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-31","","27.06190476"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-30","","13.9625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-29","","6.83333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-28","","7.075"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-27","","5.31666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-26","","11.375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-25","","12.9375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-24","","9.72083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-23","","16.62083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-22","","9.78571429"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-21","","11.4125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-20","","10.925"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-19","","10.63333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-18","","9.66666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-17","","9.45"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-16","","8.05416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-15","","5.40833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-14","","7.3125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-13","","5.97916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-12","","8.30416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-11","","9.44583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-10","","7.35416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-09","","8.525"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-08","","7.98571429"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-07","","3.875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-06","","4.74166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-05","","7.3125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-04","","7.8"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-03","","15.975"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-02","","15.11666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-03-01","","20.8875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-28","","16.7"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-27","","24.52083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-26","","38.8375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-25","","36.16666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-24","","37.42083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-23","","38.0625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-22","","33.37916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-21","","27.275"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-20","","28.39166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-19","","32.51666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-18","","37.30416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-17","","32.44583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-16","","31.55416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-15","","26.85"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-14","","31.99583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-13","","32.42916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-12","","28.10833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-11","","22.02083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-10","","17.94166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-09","","17.39166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-08","","21.32083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-07","","26.47916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-06","","26.22083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-05","","25.475"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-04","","27.1375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-03","","33.90833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-02","","31.2125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-02-01","","23.00833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-31","","28.2"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-30","","28.89583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-29","","28.96666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-28","","30.75"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-27","","27.76666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-26","","25.5625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-25","","30.85416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-24","","31.44166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-23","","28.25416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-22","","26.47083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-21","","28.7625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-20","","24.92916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-19","","24.85416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-18","","24.125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-17","","26.18333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-16","","23.975"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-15","","23.375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-14","","20.6"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-13","","22.70833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-12","","24.54166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-11","","24.37916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-10","","27.84166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-09","","24.94583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-08","","22.8625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-07","","19.02083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-06","","28.92083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-05","","25.85416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-04","","25.2125"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-03","","21.53333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-02","","23.1625"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2022-01-01","","21.875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-31","","20.37083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-30","","15.95833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-29","","17.39583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-28","","19.03333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-27","","12.84166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-26","","14.73333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-25","","16.5375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-24","","16.35416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-23","","15.60833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-22","","13.94583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-21","","18.47083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-20","","19.6375"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-19","","20.4"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-18","","16.425"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-17","","20.15"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-16","","18.92916667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-15","","23.93333333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-14","","24.75"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-13","","28.02083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-12","","26.24166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-11","","23.62083333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-10","","24.00416667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-09","","23.46666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-08","","20.65833333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-07","","19.61666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-06","","19.6875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-05","","19.99583333"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-04","","22.0875"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-03","","19.16666667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-02","","16.34166667"
"CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA","2021-12-01","","18.3375"
"CLUB UNIÓN","2023-09-17","","26.73043478"
"CLUB UNIÓN","2023-09-16","","27.6875"
"CLUB UNIÓN","2023-09-15","","27.67083333"
"CLUB UNIÓN","2023-09-14","","19.87916667"
"CLUB UNIÓN","2023-09-13","","26.3625"
"CLUB UNIÓN","2023-09-12","","15.3"
"CLUB UNIÓN","2023-09-11","","22.26666667"
"CLUB UNIÓN","2023-09-10","","29.73913043"
"CLUB UNIÓN","2023-09-09","","27.5125"
"CLUB UNIÓN","2023-09-08","","27.64583333"
"CLUB UNIÓN","2023-09-07","","32.34166667"
"CLUB UNIÓN","2023-09-06","","36.175"
"CLUB UNIÓN","2023-09-05","","29.25833333"
"CLUB UNIÓN","2023-09-04","","27.91666667"
"CLUB UNIÓN","2023-09-03","","38.03478261"
"CLUB UNIÓN","2023-09-02","","32.23333333"
"CLUB UNIÓN","2023-09-01","","34.41666667"
"CLUB UNIÓN","2023-08-31","","29.12083333"
"CLUB UNIÓN","2023-08-30","","33.94166667"
"CLUB UNIÓN","2023-08-29","","37.5"
"CLUB UNIÓN","2023-08-28","","32.3875"
"CLUB UNIÓN","2023-08-27","","35.73913043"
"CLUB UNIÓN","2023-08-26","","24.5625"
"CLUB UNIÓN","2023-08-25","","21.14583333"
"CLUB UNIÓN","2023-08-24","","25.71666667"
"CLUB UNIÓN","2023-08-23","","24.11666667"
"CLUB UNIÓN","2023-08-22","","28.41666667"
"CLUB UNIÓN","2023-08-21","","32.07083333"
"CLUB UNIÓN","2023-08-20","","35.79130435"
"CLUB UNIÓN","2023-08-19","","30.02083333"
"CLUB UNIÓN","2023-08-18","","22.075"
"CLUB UNIÓN","2023-08-17","","28.5"
"CLUB UNIÓN","2023-08-16","","11.21764706"
"CLUB UNIÓN","2023-08-15","","14.25294118"
"CLUB UNIÓN","2023-08-14","","27.0625"
"CLUB UNIÓN","2023-08-13","","27.5826087"
"CLUB UNIÓN","2023-08-12","","27.56666667"
"CLUB UNIÓN","2023-08-11","","27.8125"
"CLUB UNIÓN","2023-08-10","","26.14583333"
"CLUB UNIÓN","2023-08-09","","26.525"
"CLUB UNIÓN","2023-08-08","","21.125"
"CLUB UNIÓN","2023-08-07","","32.03333333"
"CLUB UNIÓN","2023-08-06","","34.59130435"
"CLUB UNIÓN","2023-08-05","","26.35416667"
"CLUB UNIÓN","2023-08-04","","23.68333333"
"CLUB UNIÓN","2023-08-03","","33.75416667"
"CLUB UNIÓN","2023-08-02","","30.25"
"CLUB UNIÓN","2023-08-01","","19.03043478"
"CLUB UNIÓN","2023-07-31","","22.1625"
"CLUB UNIÓN","2023-07-30","","31.12173913"
"CLUB UNIÓN","2023-07-29","","28.9625"
"CLUB UNIÓN","2023-07-28","","18.60416667"
"CLUB UNIÓN","2023-07-27","","26.09166667"
"CLUB UNIÓN","2023-07-26","","27.8375"
"CLUB UNIÓN","2023-07-25","","28.57083333"
"CLUB UNIÓN","2023-07-24","","30.75"
"CLUB UNIÓN","2023-07-23","","31.49130435"
"CLUB UNIÓN","2023-07-22","","23.42083333"
"CLUB UNIÓN","2023-07-21","","28.8875"
"CLUB UNIÓN","2023-07-20","","34.53333333"
"CLUB UNIÓN","2023-07-19","","24.15833333"
"CLUB UNIÓN","2023-07-18","","20.51304348"
"CLUB UNIÓN","2023-07-17","","23.19166667"
"CLUB UNIÓN","2023-07-16","","26.21304348"
"CLUB UNIÓN","2023-07-15","","30.53333333"
"CLUB UNIÓN","2023-07-14","","21.00434783"
"CLUB UNIÓN","2023-07-13","","34.50833333"
"CLUB UNIÓN","2023-07-12","","24.25833333"
"CLUB UNIÓN","2023-07-11","","17.65416667"
"CLUB UNIÓN","2023-07-10","","25.325"
"CLUB UNIÓN","2023-07-09","","25.66521739"
"CLUB UNIÓN","2023-07-08","","18.30833333"
"CLUB UNIÓN","2023-07-07","","27.06086957"
"CLUB UNIÓN","2023-07-06","","26.49583333"
"CLUB UNIÓN","2023-07-05","","24.6875"
"CLUB UNIÓN","2023-07-04","","25.10909091"
"CLUB UNIÓN","2023-06-29","","26.1"
"CLUB UNIÓN","2023-06-20","","8.525"
"CLUB UNIÓN","2023-06-19","","26.37083333"
"CLUB UNIÓN","2023-06-18","","20.91304348"
"CLUB UNIÓN","2023-06-17","","16.225"
"CLUB UNIÓN","2023-06-16","","21.39583333"
"CLUB UNIÓN","2023-06-15","","22.38333333"
"CLUB UNIÓN","2023-06-14","","26.72083333"
"CLUB UNIÓN","2023-06-13","","22.88333333"
"CLUB UNIÓN","2023-06-12","","19.675"
"CLUB UNIÓN","2023-06-11","","26.19565217"
"CLUB UNIÓN","2023-06-10","","17.45416667"
"CLUB UNIÓN","2023-06-09","","21.0625"
"CLUB UNIÓN","2023-06-08","","14.71666667"
"CLUB UNIÓN","2023-06-07","","25.1"
"CLUB UNIÓN","2023-06-06","","18.3375"
"CLUB UNIÓN","2023-06-05","","21.12083333"
"CLUB UNIÓN","2023-06-04","","26.32173913"
"CLUB UNIÓN","2023-06-03","","23.5875"
"CLUB UNIÓN","2023-06-02","","16.57916667"
"CLUB UNIÓN","2023-06-01","","13.46666667"
"CLUB UNIÓN","2023-05-31","","21.52916667"
"CLUB UNIÓN","2023-05-30","","16.95"
"CLUB UNIÓN","2023-05-29","","22.6375"
"CLUB UNIÓN","2023-05-28","","18.62608696"
"CLUB UNIÓN","2023-05-27","","21.34166667"
"CLUB UNIÓN","2023-05-26","","18.99583333"
"CLUB UNIÓN","2023-05-25","","20.05833333"
"CLUB UNIÓN","2023-05-24","","18.90833333"
"CLUB UNIÓN","2023-05-23","","23.37916667"
"CLUB UNIÓN","2023-05-22","","30.22916667"
"CLUB UNIÓN","2023-05-21","","36.02173913"
"CLUB UNIÓN","2023-05-20","","32.49166667"
"CLUB UNIÓN","2023-05-19","","35.72916667"
"CLUB UNIÓN","2023-05-18","","32.09583333"
"CLUB UNIÓN","2023-05-17","","27.15833333"
"CLUB UNIÓN","2023-05-16","","25.50416667"
"CLUB UNIÓN","2023-05-15","","22.1625"
"CLUB UNIÓN","2023-05-14","","32.23478261"
"CLUB UNIÓN","2023-05-13","","34.05416667"
"CLUB UNIÓN","2023-05-12","","27.7125"
"CLUB UNIÓN","2023-05-11","","31.32380952"
"CLUB UNIÓN","2023-05-10","","26.4125"
"CLUB UNIÓN","2023-05-09","","31.20833333"
"CLUB UNIÓN","2023-05-08","","31.4125"
"CLUB UNIÓN","2023-05-07","","36.34782609"
"CLUB UNIÓN","2023-05-06","","41.15833333"
"CLUB UNIÓN","2023-05-05","","35.68333333"
"CLUB UNIÓN","2023-05-04","","37.25416667"
"CLUB UNIÓN","2023-05-03","","29.0125"
"CLUB UNIÓN","2023-05-02","","32.77692308"
"CLUB UNIÓN","2023-04-28","","11.26666667"
"CLUB UNIÓN","2023-04-27","","24.3625"
"CLUB UNIÓN","2023-04-26","","22.25"
"CLUB UNIÓN","2023-04-25","","28.62173913"
"CLUB UNIÓN","2023-04-24","","19.9375"
"CLUB UNIÓN","2023-04-23","","20.20869565"
"CLUB UNIÓN","2023-04-22","","12.2826087"
"CLUB UNIÓN","2023-04-21","","15.37916667"
"CLUB UNIÓN","2023-04-20","","14.40416667"
"CLUB UNIÓN","2023-04-19","","23.99444444"
"CLUB UNIÓN","2023-04-18","","25.06666667"
"CLUB UNIÓN","2023-04-17","","23.78333333"
"CLUB UNIÓN","2023-04-16","","26.9826087"
"CLUB UNIÓN","2023-04-15","","25.9"
"CLUB UNIÓN","2023-04-14","","17.73181818"
"CLUB UNIÓN","2023-04-13","","14.0125"
"CLUB UNIÓN","2023-04-12","","18.43333333"
"CLUB UNIÓN","2023-04-11","","18.6"
"CLUB UNIÓN","2023-04-10","","16.08947368"
"CLUB UNIÓN","2023-04-09","","24.61304348"
"CLUB UNIÓN","2023-04-08","","21.64166667"
"CLUB UNIÓN","2023-04-07","","31.1875"
"CLUB UNIÓN","2023-04-06","","24.12916667"
"CLUB UNIÓN","2023-04-05","","22.20833333"
"CLUB UNIÓN","2023-04-04","","22.20416667"
"CLUB UNIÓN","2023-04-03","","25.1"
"CLUB UNIÓN","2023-04-02","","22.67083333"
"CLUB UNIÓN","2023-04-01","","24.0625"
"CLUB UNIÓN","2023-03-31","","23.40833333"
"CLUB UNIÓN","2023-03-30","","23.8125"
"CLUB UNIÓN","2023-03-29","","23.36666667"
"CLUB UNIÓN","2023-03-28","","30.02083333"
"CLUB UNIÓN","2023-03-27","","27.1125"
"CLUB UNIÓN","2023-03-26","","29.17083333"
"CLUB UNIÓN","2023-03-25","","34.55416667"
"CLUB UNIÓN","2023-03-24","","34.93333333"
"CLUB UNIÓN","2023-03-23","","35.325"
"CLUB UNIÓN","2023-03-22","","32.61666667"
"CLUB UNIÓN","2023-03-21","","30.42916667"
"CLUB UNIÓN","2023-03-20","","29.52916667"
"CLUB UNIÓN","2023-03-19","","27.4"
"CLUB UNIÓN","2023-03-18","","22.95"
"CLUB UNIÓN","2023-03-17","","16.40416667"
"CLUB UNIÓN","2023-03-16","","13.93333333"
"CLUB UNIÓN","2023-03-15","","16.80833333"
"CLUB UNIÓN","2023-03-14","","16.05833333"
"CLUB UNIÓN","2023-03-13","","9.02916667"
"CLUB UNIÓN","2023-03-12","","14.6875"
"CLUB UNIÓN","2023-03-11","","11.58333333"
"CLUB UNIÓN","2023-03-10","","16.07083333"
"CLUB UNIÓN","2023-03-09","","10.68333333"
"CLUB UNIÓN","2023-03-08","","14.75416667"
"CLUB UNIÓN","2023-03-07","","15.3625"
"CLUB UNIÓN","2023-03-06","","16.84166667"
"CLUB UNIÓN","2023-03-05","","22.67391304"
"CLUB UNIÓN","2023-03-04","","24.0"
"CLUB UNIÓN","2023-03-03","","31.925"
"CLUB UNIÓN","2023-03-02","","27.48333333"
"CLUB UNIÓN","2023-03-01","","26.67727273"
"CLUB UNIÓN","2023-02-28","","35.70416667"
"CLUB UNIÓN","2023-02-27","","40.75"
"CLUB UNIÓN","2023-02-26","","40.30434783"
"CLUB UNIÓN","2023-02-25","","37.47083333"
"CLUB UNIÓN","2023-02-24","","30.08333333"
"CLUB UNIÓN","2023-02-23","","30.56666667"
"CLUB UNIÓN","2023-02-22","","16.25"
"CLUB UNIÓN","2023-02-21","","29.24583333"
"CLUB UNIÓN","2023-02-20","","37.34166667"
"CLUB UNIÓN","2023-02-19","","30.60869565"
"CLUB UNIÓN","2023-02-18","","22.6"
"CLUB UNIÓN","2023-02-17","","16.41666667"
"CLUB UNIÓN","2023-02-16","","10.74583333"
"CLUB UNIÓN","2023-02-15","","11.97916667"
"CLUB UNIÓN","2023-02-14","","19.33636364"
"CLUB UNIÓN","2023-02-13","","19.58333333"
"CLUB UNIÓN","2023-02-12","","27.64166667"
"CLUB UNIÓN","2023-02-11","","25.03333333"
"CLUB UNIÓN","2023-02-10","","25.6625"
"CLUB UNIÓN","2023-02-09","","20.9375"
"CLUB UNIÓN","2023-02-08","","16.4625"
"CLUB UNIÓN","2023-02-07","","23.87083333"
"CLUB UNIÓN","2023-02-06","","23.24166667"
"CLUB UNIÓN","2023-02-05","","32.29583333"
"CLUB UNIÓN","2023-02-04","","34.95416667"
"CLUB UNIÓN","2023-02-03","","30.90416667"
"CLUB UNIÓN","2023-02-02","","29.22083333"
"CLUB UNIÓN","2023-02-01","","28.69166667"
"CLUB UNIÓN","2023-01-31","","20.65416667"
"CLUB UNIÓN","2023-01-30","","28.92916667"
"CLUB UNIÓN","2023-01-29","","25.99583333"
"CLUB UNIÓN","2023-01-28","","24.37916667"
"CLUB UNIÓN","2023-01-27","","25.79583333"
"CLUB UNIÓN","2023-01-26","","17.1952381"
"CLUB UNIÓN","2023-01-25","","19.2"
"CLUB UNIÓN","2023-01-24","","19.5875"
"CLUB UNIÓN","2023-01-23","","20.89166667"
"CLUB UNIÓN","2023-01-22","","20.1"
"CLUB UNIÓN","2023-01-21","","24.66666667"
"CLUB UNIÓN","2023-01-20","","20.95"
"CLUB UNIÓN","2023-01-19","","17.90833333"
"CLUB UNIÓN","2023-01-18","","16.525"
"CLUB UNIÓN","2023-01-17","","21.2625"
"CLUB UNIÓN","2023-01-16","","18.07826087"
"CLUB UNIÓN","2023-01-15","","18.85"
"CLUB UNIÓN","2023-01-14","","17.40833333"
"CLUB UNIÓN","2023-01-13","","13.24166667"
"CLUB UNIÓN","2023-01-12","","13.9875"
"CLUB UNIÓN","2023-01-11","","16.325"
"CLUB UNIÓN","2023-01-10","","25.225"
"CLUB UNIÓN","2023-01-09","","22.03043478"
"CLUB UNIÓN","2023-01-08","","19.89130435"
"CLUB UNIÓN","2023-01-07","","19.7875"
"CLUB UNIÓN","2023-01-06","","24.55454545"
"CLUB UNIÓN","2023-01-05","","19.50434783"
"CLUB UNIÓN","2023-01-04","","15.14166667"
"CLUB UNIÓN","2023-01-03","","15.80833333"
