"Estacion","Fecha inicial","Fecha final","PLiquida"
"CLUB UNIÓN","2023-05-22","","1.08333333"
"CLUB UNIÓN","2023-05-21","","0.0"
"CLUB UNIÓN","2023-05-20","","0.0"
"CLUB UNIÓN","2023-05-19","","0.025"
"CLUB UNIÓN","2023-05-18","","0.0"
"CLUB UNIÓN","2023-05-17","","0.06666667"
"CLUB UNIÓN","2023-05-16","","0.00833333"
"CLUB UNIÓN","2023-05-15","","0.0"
"CLUB UNIÓN","2023-05-14","","0.0"
"CLUB UNIÓN","2023-05-13","","0.0"
"CLUB UNIÓN","2023-05-12","","0.0"
"CLUB UNIÓN","2023-05-11","","0.0"
"CLUB UNIÓN","2023-05-10","","0.0"
"CLUB UNIÓN","2023-05-09","","0.05833333"
"CLUB UNIÓN","2023-05-08","","0.0"
"CLUB UNIÓN","2023-05-07","","0.0"
"CLUB UNIÓN","2023-05-06","","0.0"
"CLUB UNIÓN","2023-05-05","","0.0"
"CLUB UNIÓN","2023-05-04","","0.0"
"CLUB UNIÓN","2023-05-03","","0.0"
"CLUB UNIÓN","2023-05-02","","0.0"
"CLUB UNIÓN","2023-05-01","","0.00833333"
"CLUB UNIÓN","2023-04-30","","0.1826087"
"CLUB UNIÓN","2023-04-29","","0.29166667"
"CLUB UNIÓN","2023-04-28","","0.09166667"
"CLUB UNIÓN","2023-04-27","","0.30829167"
"CLUB UNIÓN","2023-04-26","","1.37495833"
"CLUB UNIÓN","2023-04-25","","0.01666667"
"CLUB UNIÓN","2023-04-24","","0.0"
"CLUB UNIÓN","2023-04-23","","0.0"
"CLUB UNIÓN","2023-04-22","","0.29166667"
"CLUB UNIÓN","2023-04-21","","0.0"
"CLUB UNIÓN","2023-04-20","","0.1"
"CLUB UNIÓN","2023-04-19","","0.0"
"CLUB UNIÓN","2023-04-18","","0.0"
"CLUB UNIÓN","2023-04-17","","0.375"
"CLUB UNIÓN","2023-04-16","","0.6956087"
"CLUB UNIÓN","2023-04-15","","1.566625"
"CLUB UNIÓN","2023-04-14","","0.0"
"CLUB UNIÓN","2023-04-13","","0.49158333"
"CLUB UNIÓN","2023-04-12","","0.03333333"
"CLUB UNIÓN","2023-04-11","","0.0"
"CLUB UNIÓN","2023-04-10","","0.0"
"CLUB UNIÓN","2023-04-09","","0.0"
"CLUB UNIÓN","2023-04-08","","0.0"
"CLUB UNIÓN","2023-04-07","","0.0"
"CLUB UNIÓN","2023-04-06","","0.0"
"CLUB UNIÓN","2023-04-05","","0.0"
"CLUB UNIÓN","2023-04-04","","0.0"
"CLUB UNIÓN","2023-04-03","","0.0"
"CLUB UNIÓN","2023-04-02","","0.0"
"CLUB UNIÓN","2023-04-01","","0.04166667"
"CLUB UNIÓN","2023-03-31","","0.0"
"CLUB UNIÓN","2023-03-30","","0.0"
"CLUB UNIÓN","2023-03-29","","0.0"
"CLUB UNIÓN","2023-03-28","","0.01666667"
"CLUB UNIÓN","2023-03-27","","0.97491667"
"CLUB UNIÓN","2023-03-26","","0.0"
"CLUB UNIÓN","2023-03-25","","0.025"
"CLUB UNIÓN","2023-03-24","","0.0"
"CLUB UNIÓN","2023-03-23","","0.46666667"
"CLUB UNIÓN","2023-03-22","","0.0"
"CLUB UNIÓN","2023-03-21","","0.00833333"
"CLUB UNIÓN","2023-03-20","","0.00833333"
"CLUB UNIÓN","2023-03-19","","0.01666667"
"CLUB UNIÓN","2023-03-18","","0.00833333"
"CLUB UNIÓN","2023-03-17","","0.01666667"
"CLUB UNIÓN","2023-03-16","","0.01666667"
"CLUB UNIÓN","2023-03-15","","0.48329167"
"CLUB UNIÓN","2023-03-14","","0.175"
"CLUB UNIÓN","2023-03-13","","0.0"
"CLUB UNIÓN","2023-03-12","","0.0"
"CLUB UNIÓN","2023-03-11","","0.0"
"CLUB UNIÓN","2023-03-10","","0.0"
"CLUB UNIÓN","2023-03-09","","0.0"
"CLUB UNIÓN","2023-03-08","","0.0"
"CLUB UNIÓN","2023-03-07","","0.00833333"
"CLUB UNIÓN","2023-03-06","","0.0"
"CLUB UNIÓN","2023-03-05","","0.0"
"CLUB UNIÓN","2023-03-04","","0.0"
"CLUB UNIÓN","2023-03-03","","0.0"
"CLUB UNIÓN","2023-03-02","","0.0"
"CLUB UNIÓN","2023-03-01","","0.0"
"CLUB UNIÓN","2023-02-28","","0.0"
"CLUB UNIÓN","2023-02-27","","0.0"
"CLUB UNIÓN","2023-02-26","","0.0"
"CLUB UNIÓN","2023-02-25","","0.00833333"
"CLUB UNIÓN","2023-02-24","","0.01666667"
"CLUB UNIÓN","2023-02-23","","0.0"
"CLUB UNIÓN","2023-02-22","","0.0"
"CLUB UNIÓN","2023-02-21","","0.0"
"CLUB UNIÓN","2023-02-20","","0.0"
"CLUB UNIÓN","2023-02-19","","0.0"
"CLUB UNIÓN","2023-02-18","","0.0"
"CLUB UNIÓN","2023-02-17","","0.0"
"CLUB UNIÓN","2023-02-16","","0.0"
"CLUB UNIÓN","2023-02-15","","1.766625"
"CLUB UNIÓN","2023-02-14","","0.0"
"CLUB UNIÓN","2023-02-13","","0.24166667"
"CLUB UNIÓN","2023-02-12","","0.0"
"CLUB UNIÓN","2023-02-11","","0.0"
"CLUB UNIÓN","2023-02-10","","0.0"
"CLUB UNIÓN","2023-02-09","","0.0"
"CLUB UNIÓN","2023-02-08","","0.0"
"CLUB UNIÓN","2023-02-07","","0.0"
"CLUB UNIÓN","2023-02-06","","0.0"
"CLUB UNIÓN","2023-02-05","","0.0"
"CLUB UNIÓN","2023-02-04","","0.0"
"CLUB UNIÓN","2023-02-03","","0.0"
"CLUB UNIÓN","2023-02-02","","0.0"
"CLUB UNIÓN","2023-02-01","","0.0"
"CLUB UNIÓN","2023-01-31","","0.01666667"
"CLUB UNIÓN","2023-01-30","","0.0"
"CLUB UNIÓN","2023-01-29","","0.0"
"CLUB UNIÓN","2023-01-28","","0.0"
"CLUB UNIÓN","2023-01-27","","0.0"
"CLUB UNIÓN","2023-01-26","","0.13329167"
"CLUB UNIÓN","2023-01-25","","0.0"
"CLUB UNIÓN","2023-01-24","","0.0"
"CLUB UNIÓN","2023-01-23","","0.0"
"CLUB UNIÓN","2023-01-22","","0.0"
"CLUB UNIÓN","2023-01-21","","0.0"
"CLUB UNIÓN","2023-01-20","","0.00833333"
"CLUB UNIÓN","2023-01-19","","0.0"
"CLUB UNIÓN","2023-01-18","","0.0"
"CLUB UNIÓN","2023-01-17","","0.0"
"CLUB UNIÓN","2023-01-16","","0.0"
"CLUB UNIÓN","2023-01-15","","0.0"
"CLUB UNIÓN","2023-01-14","","0.22495833"
"CLUB UNIÓN","2023-01-13","","0.05"
"CLUB UNIÓN","2023-01-12","","0.0"
"CLUB UNIÓN","2023-01-11","","0.84166667"
"CLUB UNIÓN","2023-01-10","","1.45829167"
"CLUB UNIÓN","2023-01-09","","0.6"
"CLUB UNIÓN","2023-01-08","","0.00869565"
"CLUB UNIÓN","2023-01-07","","0.03333333"
"CLUB UNIÓN","2023-01-06","","0.0"
"CLUB UNIÓN","2023-01-05","","0.0"
"CLUB UNIÓN","2023-01-04","","0.0"
"CLUB UNIÓN","2023-01-03","","0.83333333"
"CLUB UNIÓN","2023-01-02","","0.0"
"CLUB UNIÓN","2023-01-01","","0.70869565"
"CLUB UNIÓN","2022-12-31","","0.0"
"CLUB UNIÓN","2022-12-30","","0.0"
"CLUB UNIÓN","2022-12-29","","0.77916667"
"CLUB UNIÓN","2022-12-28","","0.05"
"CLUB UNIÓN","2022-12-27","","0.00833333"
"CLUB UNIÓN","2022-12-26","","0.0"
"CLUB UNIÓN","2022-12-25","","0.0"
"CLUB UNIÓN","2022-12-24","","0.0"
"CLUB UNIÓN","2022-12-23","","0.0"
"CLUB UNIÓN","2022-12-22","","0.0"
"CLUB UNIÓN","2022-12-21","","0.0"
"CLUB UNIÓN","2022-12-20","","0.0"
"CLUB UNIÓN","2022-12-19","","0.0"
"CLUB UNIÓN","2022-12-18","","0.0"
"CLUB UNIÓN","2022-12-17","","0.0"
"CLUB UNIÓN","2022-12-16","","0.0"
"CLUB UNIÓN","2022-12-15","","0.0"
"CLUB UNIÓN","2022-12-14","","0.0"
"CLUB UNIÓN","2022-12-13","","1.35"
"CLUB UNIÓN","2022-12-12","","0.625"
"CLUB UNIÓN","2022-12-11","","0.01666667"
"CLUB UNIÓN","2022-12-10","","0.3375"
"CLUB UNIÓN","2022-12-09","","0.0"
"CLUB UNIÓN","2022-12-08","","0.0"
"CLUB UNIÓN","2022-12-07","","0.075"
"CLUB UNIÓN","2022-12-06","","0.10833333"
"CLUB UNIÓN","2022-12-05","","0.025"
"CLUB UNIÓN","2022-12-04","","0.0"
"CLUB UNIÓN","2022-12-03","","0.0"
"CLUB UNIÓN","2022-12-02","","0.0"
"CLUB UNIÓN","2022-12-01","","0.04166667"
"CLUB UNIÓN","2022-11-30","","0.275"
"CLUB UNIÓN","2022-11-29","","0.05833333"
"CLUB UNIÓN","2022-11-28","","0.0"
"CLUB UNIÓN","2022-11-27","","0.475"
"CLUB UNIÓN","2022-11-26","","1.00833333"
"CLUB UNIÓN","2022-11-25","","0.00833333"
"CLUB UNIÓN","2022-11-24","","0.0"
"CLUB UNIÓN","2022-11-23","","0.14583333"
"CLUB UNIÓN","2022-11-22","","0.0"
"CLUB UNIÓN","2022-11-21","","0.025"
"CLUB UNIÓN","2022-11-20","","0.00869565"
"CLUB UNIÓN","2022-11-19","","0.01666667"
"CLUB UNIÓN","2022-11-18","","0.30833333"
"CLUB UNIÓN","2022-11-17","","0.19166667"
"CLUB UNIÓN","2022-11-16","","0.0"
"CLUB UNIÓN","2022-11-15","","0.20833333"
"CLUB UNIÓN","2022-11-14","","0.03333333"
"CLUB UNIÓN","2022-11-13","","0.0"
"CLUB UNIÓN","2022-11-12","","0.00833333"
"CLUB UNIÓN","2022-11-11","","0.00833333"
"CLUB UNIÓN","2022-11-10","","0.05833333"
"CLUB UNIÓN","2022-11-09","","0.0"
"CLUB UNIÓN","2022-11-08","","0.72083333"
"CLUB UNIÓN","2022-11-07","","1.15"
"CLUB UNIÓN","2022-11-06","","0.025"
"CLUB UNIÓN","2022-11-05","","0.39583333"
"CLUB UNIÓN","2022-11-04","","0.15416667"
"CLUB UNIÓN","2022-11-03","","1.03333333"
"CLUB UNIÓN","2022-11-02","","0.32083333"
"CLUB UNIÓN","2022-11-01","","0.13333333"
"CLUB UNIÓN","2022-10-31","","0.05833333"
"CLUB UNIÓN","2022-10-30","","0.0"
"CLUB UNIÓN","2022-10-25","","6.16666667"
"CLUB UNIÓN","2022-10-24","","0.63333333"
"CLUB UNIÓN","2022-10-23","","0.13333333"
"CLUB UNIÓN","2022-10-22","","0.51666667"
"CLUB UNIÓN","2022-10-21","","0.525"
"CLUB UNIÓN","2022-10-20","","0.09166667"
"CLUB UNIÓN","2022-10-19","","0.075"
"CLUB UNIÓN","2022-10-18","","0.525"
"CLUB UNIÓN","2022-10-17","","0.62083333"
"CLUB UNIÓN","2022-10-16","","0.93333333"
"CLUB UNIÓN","2022-10-15","","0.0"
"CLUB UNIÓN","2022-10-14","","0.0"
"CLUB UNIÓN","2022-10-13","","0.05454545"
"CLUB UNIÓN","2022-10-12","","0.13333333"
"CLUB UNIÓN","2022-10-11","","0.09166667"
"CLUB UNIÓN","2022-10-10","","0.025"
"CLUB UNIÓN","2022-10-09","","0.86086957"
"CLUB UNIÓN","2022-10-08","","0.025"
"CLUB UNIÓN","2022-10-07","","0.19166667"
"CLUB UNIÓN","2022-10-06","","0.19166667"
"CLUB UNIÓN","2022-10-05","","0.225"
"CLUB UNIÓN","2022-10-04","","0.0"
"CLUB UNIÓN","2022-10-03","","0.075"
"CLUB UNIÓN","2022-10-02","","0.06086957"
"CLUB UNIÓN","2022-10-01","","0.7125"
"CLUB UNIÓN","2022-09-30","","0.05"
"CLUB UNIÓN","2022-09-29","","0.03333333"
"CLUB UNIÓN","2022-09-28","","0.81666667"
"CLUB UNIÓN","2022-09-27","","0.0"
"CLUB UNIÓN","2022-09-26","","0.025"
"CLUB UNIÓN","2022-09-25","","0.0"
"CLUB UNIÓN","2022-09-24","","0.1"
"CLUB UNIÓN","2022-09-23","","0.19166667"
"CLUB UNIÓN","2022-09-22","","0.03333333"
"CLUB UNIÓN","2022-09-21","","0.425"
"CLUB UNIÓN","2022-09-20","","0.08333333"
"CLUB UNIÓN","2022-09-19","","0.125"
"CLUB UNIÓN","2022-09-18","","0.08695652"
"CLUB UNIÓN","2022-09-17","","0.00833333"
"CLUB UNIÓN","2022-09-16","","0.54166667"
"CLUB UNIÓN","2022-09-15","","0.0"
"CLUB UNIÓN","2022-09-14","","0.025"
"CLUB UNIÓN","2022-09-13","","0.90829167"
"CLUB UNIÓN","2022-09-12","","0.20952381"
"CLUB UNIÓN","2022-09-11","","0.0"
"CLUB UNIÓN","2022-09-10","","0.275"
"CLUB UNIÓN","2022-09-09","","0.0"
"CLUB UNIÓN","2022-09-08","","0.01666667"
"CLUB UNIÓN","2022-09-07","","0.0"
"CLUB UNIÓN","2022-09-06","","0.0"
"CLUB UNIÓN","2022-09-05","","0.0"
"CLUB UNIÓN","2022-09-04","","0.22608696"
"CLUB UNIÓN","2022-09-03","","1.08329167"
"CLUB UNIÓN","2022-09-02","","0.04166667"
"CLUB UNIÓN","2022-09-01","","2.23333333"
"CLUB UNIÓN","2022-08-31","","0.325"
"CLUB UNIÓN","2022-08-30","","0.0"
"CLUB UNIÓN","2022-08-29","","0.36666667"
"CLUB UNIÓN","2022-08-28","","0.10833333"
"CLUB UNIÓN","2022-08-27","","0.0"
"CLUB UNIÓN","2022-08-26","","0.0"
"CLUB UNIÓN","2022-08-25","","0.0"
"CLUB UNIÓN","2022-08-24","","0.0"
"CLUB UNIÓN","2022-08-23","","0.00833333"
"CLUB UNIÓN","2022-08-22","","0.05"
"CLUB UNIÓN","2022-08-21","","0.16666667"
"CLUB UNIÓN","2022-08-20","","0.225"
"CLUB UNIÓN","2022-08-19","","0.0"
"CLUB UNIÓN","2022-08-18","","0.0"
"CLUB UNIÓN","2022-08-17","","0.0"
"CLUB UNIÓN","2022-08-16","","0.0"
"CLUB UNIÓN","2022-08-15","","0.00833333"
"CLUB UNIÓN","2022-08-14","","1.03333333"
"CLUB UNIÓN","2022-08-13","","0.05833333"
"CLUB UNIÓN","2022-08-12","","0.0"
"CLUB UNIÓN","2022-08-11","","0.03333333"
"CLUB UNIÓN","2022-08-10","","0.05"
"CLUB UNIÓN","2022-08-09","","0.38333333"
"CLUB UNIÓN","2022-08-08","","1.33043478"
"CLUB UNIÓN","2022-08-07","","0.0"
"CLUB UNIÓN","2022-08-06","","0.325"
"CLUB UNIÓN","2022-08-05","","0.14166667"
"CLUB UNIÓN","2022-08-04","","1.325"
"CLUB UNIÓN","2022-08-03","","0.25"
"CLUB UNIÓN","2022-08-02","","0.425"
"CLUB UNIÓN","2022-08-01","","0.00833333"
"CLUB UNIÓN","2022-07-31","","0.29166667"
"CLUB UNIÓN","2022-07-30","","0.0"
"CLUB UNIÓN","2022-07-29","","0.0"
"CLUB UNIÓN","2022-07-28","","0.00833333"
"CLUB UNIÓN","2022-07-27","","0.57916667"
"CLUB UNIÓN","2022-07-26","","0.50833333"
"CLUB UNIÓN","2022-07-25","","0.11666667"
"CLUB UNIÓN","2022-07-24","","0.0"
"CLUB UNIÓN","2022-07-23","","0.0"
"CLUB UNIÓN","2022-07-22","","0.0"
"CLUB UNIÓN","2022-07-21","","0.10833333"
"CLUB UNIÓN","2022-07-20","","0.1"
"CLUB UNIÓN","2022-07-19","","0.03333333"
"CLUB UNIÓN","2022-07-18","","0.36666667"
"CLUB UNIÓN","2022-07-17","","0.06666667"
"CLUB UNIÓN","2022-07-16","","0.0"
"CLUB UNIÓN","2022-07-15","","0.0"
"CLUB UNIÓN","2022-07-14","","0.0"
"CLUB UNIÓN","2022-07-13","","0.0"
"CLUB UNIÓN","2022-07-12","","0.00833333"
"CLUB UNIÓN","2022-07-11","","0.55416667"
"CLUB UNIÓN","2022-07-10","","0.0"
"CLUB UNIÓN","2022-07-09","","0.0"
"CLUB UNIÓN","2022-07-08","","0.1375"
"CLUB UNIÓN","2022-07-07","","0.0"
"CLUB UNIÓN","2022-07-06","","0.05"
"CLUB UNIÓN","2022-07-05","","1.2875"
"CLUB UNIÓN","2022-07-04","","0.0"
"CLUB UNIÓN","2022-07-03","","0.04166667"
"CLUB UNIÓN","2022-07-02","","0.0"
"CLUB UNIÓN","2022-07-01","","0.15"
"CLUB UNIÓN","2022-06-30","","0.14782609"
"CLUB UNIÓN","2022-06-29","","0.05833333"
"CLUB UNIÓN","2022-06-28","","0.00833333"
"CLUB UNIÓN","2022-06-27","","0.0"
"CLUB UNIÓN","2022-06-26","","0.55"
"CLUB UNIÓN","2022-06-25","","0.1"
"CLUB UNIÓN","2022-06-24","","0.24166667"
"CLUB UNIÓN","2022-06-23","","0.075"
"CLUB UNIÓN","2022-06-22","","0.01666667"
"CLUB UNIÓN","2022-06-21","","0.03333333"
"CLUB UNIÓN","2022-06-20","","0.40833333"
"CLUB UNIÓN","2022-06-19","","0.05833333"
"CLUB UNIÓN","2022-06-18","","0.01666667"
"CLUB UNIÓN","2022-06-17","","0.425"
"CLUB UNIÓN","2022-06-16","","0.05833333"
"CLUB UNIÓN","2022-06-15","","0.30833333"
"CLUB UNIÓN","2022-06-14","","0.09166667"
"CLUB UNIÓN","2022-06-13","","0.38181818"
"CLUB UNIÓN","2022-06-12","","0.00833333"
"CLUB UNIÓN","2022-06-11","","0.0"
"CLUB UNIÓN","2022-06-10","","0.0"
"CLUB UNIÓN","2022-06-09","","0.0"
"CLUB UNIÓN","2022-06-08","","0.025"
"CLUB UNIÓN","2022-06-07","","0.0"
"CLUB UNIÓN","2022-06-06","","0.0"
"CLUB UNIÓN","2022-06-05","","0.03333333"
"CLUB UNIÓN","2022-06-04","","0.3"
"CLUB UNIÓN","2022-06-03","","0.05833333"
"CLUB UNIÓN","2022-06-02","","0.41666667"
"CLUB UNIÓN","2022-06-01","","0.0"
"CLUB UNIÓN","2022-05-31","","0.0"
"CLUB UNIÓN","2022-05-30","","0.0"
"CLUB UNIÓN","2022-05-29","","0.00833333"
"CLUB UNIÓN","2022-05-28","","0.0"
"CLUB UNIÓN","2022-05-27","","0.01666667"
"CLUB UNIÓN","2022-05-26","","0.04166667"
"CLUB UNIÓN","2022-05-25","","0.7625"
"CLUB UNIÓN","2022-05-24","","0.0"
"CLUB UNIÓN","2022-05-23","","0.0"
"CLUB UNIÓN","2022-05-22","","0.0"
"CLUB UNIÓN","2022-05-21","","1.32916667"
"CLUB UNIÓN","2022-05-20","","0.0"
"CLUB UNIÓN","2022-05-19","","0.0"
"CLUB UNIÓN","2022-05-18","","0.10833333"
"CLUB UNIÓN","2022-05-17","","0.03333333"
"CLUB UNIÓN","2022-05-16","","0.0"
"CLUB UNIÓN","2022-05-15","","0.3875"
"CLUB UNIÓN","2022-05-14","","0.0"
"CLUB UNIÓN","2022-05-13","","0.00833333"
"CLUB UNIÓN","2022-05-12","","0.03333333"
"CLUB UNIÓN","2022-05-11","","0.38333333"
"CLUB UNIÓN","2022-05-10","","0.025"
"CLUB UNIÓN","2022-05-09","","0.0"
"CLUB UNIÓN","2022-05-08","","0.0"
"CLUB UNIÓN","2022-05-07","","0.175"
"CLUB UNIÓN","2022-05-06","","0.72083333"
"CLUB UNIÓN","2022-05-05","","0.11666667"
"CLUB UNIÓN","2022-05-04","","0.0"
"CLUB UNIÓN","2022-05-03","","0.0"
"CLUB UNIÓN","2022-05-02","","0.0"
"CLUB UNIÓN","2022-05-01","","0.00833333"
"CLUB UNIÓN","2022-04-30","","0.26956522"
"CLUB UNIÓN","2022-04-29","","0.04166667"
"CLUB UNIÓN","2022-04-28","","0.81666667"
"CLUB UNIÓN","2022-04-27","","0.0"
"CLUB UNIÓN","2022-04-26","","0.0"
"CLUB UNIÓN","2022-04-25","","0.00833333"
"CLUB UNIÓN","2022-04-24","","0.0"
"CLUB UNIÓN","2022-04-23","","0.0"
"CLUB UNIÓN","2022-04-22","","1.05833333"
"CLUB UNIÓN","2022-04-21","","0.55"
"CLUB UNIÓN","2022-04-20","","0.00833333"
"CLUB UNIÓN","2022-04-19","","1.125"
"CLUB UNIÓN","2022-04-18","","0.00833333"
"CLUB UNIÓN","2022-04-17","","0.19166667"
"CLUB UNIÓN","2022-04-16","","0.0"
"CLUB UNIÓN","2022-04-15","","0.0"
"CLUB UNIÓN","2022-04-14","","0.0"
"CLUB UNIÓN","2022-04-13","","0.0"
"CLUB UNIÓN","2022-04-12","","0.0"
"CLUB UNIÓN","2022-04-11","","0.0"
"CLUB UNIÓN","2022-04-10","","0.0"
"CLUB UNIÓN","2022-04-09","","0.04166667"
"CLUB UNIÓN","2022-04-08","","0.06666667"
"CLUB UNIÓN","2022-04-07","","0.85"
"CLUB UNIÓN","2022-04-06","","0.0"
"CLUB UNIÓN","2022-04-05","","0.00833333"
"CLUB UNIÓN","2022-04-04","","0.73333333"
"CLUB UNIÓN","2022-04-03","","0.11666667"
"CLUB UNIÓN","2022-04-02","","0.0"
"CLUB UNIÓN","2022-04-01","","1.30833333"
"CLUB UNIÓN","2022-03-31","","0.0"
"CLUB UNIÓN","2022-03-30","","0.00833333"
"CLUB UNIÓN","2022-03-29","","0.00833333"
"CLUB UNIÓN","2022-03-28","","0.0"
"CLUB UNIÓN","2022-03-27","","0.0"
"CLUB UNIÓN","2022-03-26","","0.075"
"CLUB UNIÓN","2022-03-25","","0.04166667"
"CLUB UNIÓN","2022-03-24","","0.57727273"
"CLUB UNIÓN","2022-03-23","","0.0"
"CLUB UNIÓN","2022-03-22","","0.0"
"CLUB UNIÓN","2022-03-21","","0.05"
"CLUB UNIÓN","2022-03-20","","0.075"
"CLUB UNIÓN","2022-03-19","","0.0"
"CLUB UNIÓN","2022-03-18","","0.0"
"CLUB UNIÓN","2022-03-17","","0.025"
"CLUB UNIÓN","2022-03-16","","0.08333333"
"CLUB UNIÓN","2022-03-15","","0.00833333"
"CLUB UNIÓN","2022-03-14","","0.2125"
"CLUB UNIÓN","2022-03-13","","0.0"
"CLUB UNIÓN","2022-03-12","","0.09166667"
"CLUB UNIÓN","2022-03-11","","0.0"
"CLUB UNIÓN","2022-03-10","","0.0"
"CLUB UNIÓN","2022-03-09","","0.0"
"CLUB UNIÓN","2022-03-08","","0.0"
"CLUB UNIÓN","2022-03-07","","0.13333333"
"CLUB UNIÓN","2022-03-06","","0.48333333"
"CLUB UNIÓN","2022-03-05","","0.0"
"CLUB UNIÓN","2022-03-04","","0.0"
"CLUB UNIÓN","2022-03-03","","0.0"
"CLUB UNIÓN","2022-03-02","","0.09166667"
"CLUB UNIÓN","2022-03-01","","0.0"
"CLUB UNIÓN","2022-02-28","","0.36956522"
"CLUB UNIÓN","2022-02-27","","0.64166667"
"CLUB UNIÓN","2022-02-26","","0.0"
"CLUB UNIÓN","2022-02-25","","0.0"
"CLUB UNIÓN","2022-02-24","","0.0"
"CLUB UNIÓN","2022-02-23","","0.0"
"CLUB UNIÓN","2022-02-22","","0.0"
"CLUB UNIÓN","2022-02-21","","0.0"
"CLUB UNIÓN","2022-02-20","","0.0"
"CLUB UNIÓN","2022-02-19","","0.37083333"
"CLUB UNIÓN","2022-02-18","","0.075"
"CLUB UNIÓN","2022-02-17","","0.0"
"CLUB UNIÓN","2022-02-16","","0.0"
"CLUB UNIÓN","2022-02-15","","0.00833333"
"CLUB UNIÓN","2022-02-14","","1.23333333"
"CLUB UNIÓN","2022-02-13","","0.09166667"
"CLUB UNIÓN","2022-02-12","","0.0"
"CLUB UNIÓN","2022-02-11","","0.0"
"CLUB UNIÓN","2022-02-10","","0.00833333"
"CLUB UNIÓN","2022-02-09","","0.0"
"CLUB UNIÓN","2022-02-08","","0.525"
"CLUB UNIÓN","2022-02-07","","1.9125"
"CLUB UNIÓN","2022-02-06","","0.025"
"CLUB UNIÓN","2022-02-05","","0.09166667"
"CLUB UNIÓN","2022-02-04","","0.05"
"CLUB UNIÓN","2022-02-03","","0.0"
"CLUB UNIÓN","2022-02-02","","0.0"
"CLUB UNIÓN","2022-02-01","","0.0"
"CLUB UNIÓN","2022-01-31","","0.0"
"CLUB UNIÓN","2022-01-30","","0.0"
"CLUB UNIÓN","2022-01-29","","0.92083333"
"CLUB UNIÓN","2022-01-28","","0.0"
"CLUB UNIÓN","2022-01-27","","0.0"
"CLUB UNIÓN","2022-01-26","","0.0"
"CLUB UNIÓN","2022-01-25","","0.42083333"
"CLUB UNIÓN","2022-01-24","","0.08333333"
"CLUB UNIÓN","2022-01-23","","0.0"
"CLUB UNIÓN","2022-01-22","","0.125"
"CLUB UNIÓN","2022-01-21","","0.0"
"CLUB UNIÓN","2022-01-20","","0.0"
"CLUB UNIÓN","2022-01-19","","0.0"
"CLUB UNIÓN","2022-01-18","","0.0"
"CLUB UNIÓN","2022-01-17","","0.0"
"CLUB UNIÓN","2022-01-16","","0.0"
"CLUB UNIÓN","2022-01-15","","0.01666667"
"CLUB UNIÓN","2022-01-14","","0.84583333"
"CLUB UNIÓN","2022-01-13","","0.0"
"CLUB UNIÓN","2022-01-12","","0.0"
"CLUB UNIÓN","2022-01-11","","0.0"
"CLUB UNIÓN","2022-01-10","","0.025"
"CLUB UNIÓN","2022-01-09","","0.03333333"
"CLUB UNIÓN","2022-01-08","","0.0"
"CLUB UNIÓN","2022-01-07","","0.0"
"CLUB UNIÓN","2022-01-06","","0.0"
"CLUB UNIÓN","2022-01-05","","0.0"
"CLUB UNIÓN","2022-01-04","","0.0"
"CLUB UNIÓN","2022-01-03","","0.0"
"CLUB UNIÓN","2022-01-02","","0.0"
"CLUB UNIÓN","2022-01-01","","0.0"
"CLUB UNIÓN","2021-12-31","","0.0"
"CLUB UNIÓN","2021-12-30","","0.0"
"CLUB UNIÓN","2021-12-29","","0.00833333"
"CLUB UNIÓN","2021-12-28","","0.0"
"CLUB UNIÓN","2021-12-27","","0.0"
"CLUB UNIÓN","2021-12-26","","0.0"
"CLUB UNIÓN","2021-12-25","","0.0"
"CLUB UNIÓN","2021-12-24","","0.0"
"CLUB UNIÓN","2021-12-23","","0.75"
"CLUB UNIÓN","2021-12-22","","1.22083333"
"CLUB UNIÓN","2021-12-21","","0.55"
"CLUB UNIÓN","2021-12-20","","0.1"
"CLUB UNIÓN","2021-12-19","","1.20833333"
"CLUB UNIÓN","2021-12-18","","0.00833333"
"CLUB UNIÓN","2021-12-17","","0.0"
"CLUB UNIÓN","2021-12-16","","0.0"
"CLUB UNIÓN","2021-12-15","","0.0"
"CLUB UNIÓN","2021-12-14","","0.00833333"
"CLUB UNIÓN","2021-12-13","","0.475"
"CLUB UNIÓN","2021-12-12","","0.0"
"CLUB UNIÓN","2021-12-11","","0.0"
"CLUB UNIÓN","2021-12-10","","0.0"
"CLUB UNIÓN","2021-12-09","","0.0"
"CLUB UNIÓN","2021-12-08","","0.0"
"CLUB UNIÓN","2021-12-07","","0.0"
"CLUB UNIÓN","2021-12-06","","0.0"
"CLUB UNIÓN","2021-12-05","","0.0"
"CLUB UNIÓN","2021-12-04","","0.0"
"CLUB UNIÓN","2021-12-03","","0.0"
"CLUB UNIÓN","2021-12-02","","0.0"
"CLUB UNIÓN","2021-12-01","","0.15416667"
"COLEGIO GAITÁN","2023-09-17","","0.0"
"COLEGIO GAITÁN","2023-09-16","","0.0"
"COLEGIO GAITÁN","2023-09-15","","0.00833333"
"COLEGIO GAITÁN","2023-09-14","","0.15"
"COLEGIO GAITÁN","2023-09-13","","0.01666667"
"COLEGIO GAITÁN","2023-09-12","","0.0"
"COLEGIO GAITÁN","2023-09-11","","0.62495833"
"COLEGIO GAITÁN","2023-09-10","","0.90426087"
