"Estacion","Fecha inicial","Fecha final","VViento"
"CLUB UNIÓN","2023-03-27","","1.38266667"
"CLUB UNIÓN","2023-03-26","","1.2915"
"CLUB UNIÓN","2023-03-25","","1.35420833"
"CLUB UNIÓN","2023-03-24","","1.32095833"
"CLUB UNIÓN","2023-03-23","","1.31875"
"CLUB UNIÓN","2023-03-22","","1.461125"
"CLUB UNIÓN","2023-03-21","","1.47658333"
"CLUB UNIÓN","2023-03-20","","1.30729167"
"CLUB UNIÓN","2023-03-19","","1.42945833"
"CLUB UNIÓN","2023-03-18","","1.61008333"
"CLUB UNIÓN","2023-03-17","","1.51241667"
"CLUB UNIÓN","2023-03-16","","1.367125"
"CLUB UNIÓN","2023-03-15","","1.459"
"CLUB UNIÓN","2023-03-14","","1.268375"
"CLUB UNIÓN","2023-03-13","","1.165375"
"CLUB UNIÓN","2023-03-12","","0.83741667"
"CLUB UNIÓN","2023-03-11","","0.747625"
"CLUB UNIÓN","2023-03-10","","1.33008333"
"CLUB UNIÓN","2023-03-09","","1.03579167"
"CLUB UNIÓN","2023-03-08","","1.48654167"
"CLUB UNIÓN","2023-03-07","","1.400625"
"CLUB UNIÓN","2023-03-06","","1.40991667"
"CLUB UNIÓN","2023-03-05","","1.35104348"
"CLUB UNIÓN","2023-03-04","","1.28775"
"CLUB UNIÓN","2023-03-03","","1.4805"
"CLUB UNIÓN","2023-03-02","","1.29054167"
"CLUB UNIÓN","2023-03-01","","1.28309091"
"CLUB UNIÓN","2023-02-28","","1.50075"
"CLUB UNIÓN","2023-02-27","","1.64916667"
"CLUB UNIÓN","2023-02-26","","1.28704348"
"CLUB UNIÓN","2023-02-25","","1.24658333"
"CLUB UNIÓN","2023-02-24","","1.23641667"
"CLUB UNIÓN","2023-02-23","","1.19891667"
"CLUB UNIÓN","2023-02-22","","1.21745833"
"CLUB UNIÓN","2023-02-21","","1.47329167"
"CLUB UNIÓN","2023-02-20","","1.46691667"
"CLUB UNIÓN","2023-02-19","","1.34078261"
"CLUB UNIÓN","2023-02-18","","1.54354167"
"CLUB UNIÓN","2023-02-17","","1.440625"
"CLUB UNIÓN","2023-02-16","","1.1565"
"CLUB UNIÓN","2023-02-15","","1.34554167"
"CLUB UNIÓN","2023-02-14","","1.27259091"
"CLUB UNIÓN","2023-02-13","","1.48845833"
"CLUB UNIÓN","2023-02-12","","1.40441667"
"CLUB UNIÓN","2023-02-11","","1.450125"
"CLUB UNIÓN","2023-02-10","","1.33091667"
"CLUB UNIÓN","2023-02-09","","1.29"
"CLUB UNIÓN","2023-02-08","","1.46116667"
"CLUB UNIÓN","2023-02-07","","1.43445833"
"CLUB UNIÓN","2023-02-06","","1.216"
"CLUB UNIÓN","2023-02-05","","1.187"
"CLUB UNIÓN","2023-02-04","","1.42979167"
"CLUB UNIÓN","2023-02-03","","1.40183333"
"CLUB UNIÓN","2023-02-02","","1.33325"
"CLUB UNIÓN","2023-02-01","","1.28341667"
"CLUB UNIÓN","2023-01-31","","1.37916667"
"CLUB UNIÓN","2023-01-30","","1.25920833"
"CLUB UNIÓN","2023-01-29","","1.24395833"
"CLUB UNIÓN","2023-01-28","","1.14520833"
"CLUB UNIÓN","2023-01-27","","1.37704167"
"CLUB UNIÓN","2023-01-26","","1.22258333"
"CLUB UNIÓN","2023-01-25","","1.08770833"
"CLUB UNIÓN","2023-01-24","","1.1875"
"CLUB UNIÓN","2023-01-23","","1.101"
"CLUB UNIÓN","2023-01-22","","1.23658333"
"CLUB UNIÓN","2023-01-21","","1.30179167"
"CLUB UNIÓN","2023-01-20","","1.41945833"
"CLUB UNIÓN","2023-01-19","","1.45220833"
"CLUB UNIÓN","2023-01-18","","1.374375"
"CLUB UNIÓN","2023-01-17","","1.39375"
"CLUB UNIÓN","2023-01-16","","1.75708696"
"CLUB UNIÓN","2023-01-15","","1.71375"
"CLUB UNIÓN","2023-01-14","","1.36291667"
"CLUB UNIÓN","2023-01-13","","1.32420833"
"CLUB UNIÓN","2023-01-12","","1.56020833"
"CLUB UNIÓN","2023-01-11","","1.19733333"
"CLUB UNIÓN","2023-01-10","","1.38958333"
"CLUB UNIÓN","2023-01-09","","1.35021739"
"CLUB UNIÓN","2023-01-08","","1.27752174"
"CLUB UNIÓN","2023-01-07","","1.24166667"
"CLUB UNIÓN","2023-01-06","","1.21666667"
"CLUB UNIÓN","2023-01-05","","1.10416667"
"CLUB UNIÓN","2023-01-04","","1.2125"
"CLUB UNIÓN","2023-01-03","","1.39166667"
"CLUB UNIÓN","2023-01-02","","1.19166667"
"CLUB UNIÓN","2023-01-01","","1.29565217"
"CLUB UNIÓN","2022-12-31","","1.2826087"
"CLUB UNIÓN","2022-12-30","","1.14583333"
"CLUB UNIÓN","2022-12-29","","1.36666667"
"CLUB UNIÓN","2022-12-28","","1.50833333"
"CLUB UNIÓN","2022-12-27","","1.35"
"CLUB UNIÓN","2022-12-26","","1.24090909"
"CLUB UNIÓN","2022-12-25","","1.27916667"
"CLUB UNIÓN","2022-12-24","","1.2875"
"CLUB UNIÓN","2022-12-23","","1.37916667"
"CLUB UNIÓN","2022-12-22","","1.25416667"
"CLUB UNIÓN","2022-12-21","","1.35833333"
"CLUB UNIÓN","2022-12-20","","1.2625"
"CLUB UNIÓN","2022-12-19","","1.275"
"CLUB UNIÓN","2022-12-18","","1.21666667"
"CLUB UNIÓN","2022-12-17","","1.26666667"
"CLUB UNIÓN","2022-12-16","","1.15416667"
"CLUB UNIÓN","2022-12-15","","1.18333333"
"CLUB UNIÓN","2022-12-14","","1.34166667"
"CLUB UNIÓN","2022-12-13","","1.3875"
"CLUB UNIÓN","2022-12-12","","1.3375"
"CLUB UNIÓN","2022-12-11","","1.40833333"
"CLUB UNIÓN","2022-12-10","","1.43333333"
"CLUB UNIÓN","2022-12-09","","1.30416667"
"CLUB UNIÓN","2022-12-08","","1.3375"
"CLUB UNIÓN","2022-12-07","","1.52916667"
"CLUB UNIÓN","2022-12-06","","1.44583333"
"CLUB UNIÓN","2022-12-05","","1.40833333"
"CLUB UNIÓN","2022-12-04","","1.25"
"CLUB UNIÓN","2022-12-03","","1.3625"
"CLUB UNIÓN","2022-12-02","","1.51666667"
"CLUB UNIÓN","2022-12-01","","1.46666667"
"CLUB UNIÓN","2022-11-30","","1.45"
"CLUB UNIÓN","2022-11-29","","1.62916667"
"CLUB UNIÓN","2022-11-28","","1.575"
"CLUB UNIÓN","2022-11-27","","1.24166667"
"CLUB UNIÓN","2022-11-26","","1.3625"
"CLUB UNIÓN","2022-11-25","","1.51666667"
"CLUB UNIÓN","2022-11-24","","1.46666667"
"CLUB UNIÓN","2022-11-23","","1.45"
"CLUB UNIÓN","2022-11-22","","1.62916667"
"CLUB UNIÓN","2022-11-21","","1.575"
"CLUB UNIÓN","2022-11-20","","1.17826087"
"CLUB UNIÓN","2022-11-19","","1.16666667"
"CLUB UNIÓN","2022-11-18","","1.25833333"
"CLUB UNIÓN","2022-11-17","","1.175"
"CLUB UNIÓN","2022-11-16","","1.42083333"
"CLUB UNIÓN","2022-11-15","","1.2625"
"CLUB UNIÓN","2022-11-14","","1.5625"
"CLUB UNIÓN","2022-11-13","","1.39166667"
"CLUB UNIÓN","2022-11-12","","1.46666667"
"CLUB UNIÓN","2022-11-11","","1.4125"
"CLUB UNIÓN","2022-11-10","","1.375"
"CLUB UNIÓN","2022-11-09","","1.45416667"
"CLUB UNIÓN","2022-11-08","","1.4375"
"CLUB UNIÓN","2022-11-07","","1.2875"
"CLUB UNIÓN","2022-11-06","","1.4625"
"CLUB UNIÓN","2022-11-05","","1.37083333"
"CLUB UNIÓN","2022-11-04","","1.41666667"
"CLUB UNIÓN","2022-11-03","","1.22083333"
"CLUB UNIÓN","2022-11-02","","1.27083333"
"CLUB UNIÓN","2022-11-01","","1.4"
"CLUB UNIÓN","2022-10-31","","1.40833333"
"CLUB UNIÓN","2022-10-30","","0.4"
"CLUB UNIÓN","2022-10-25","","1.2"
"CLUB UNIÓN","2022-10-24","","1.58333333"
"CLUB UNIÓN","2022-10-23","","1.2625"
"CLUB UNIÓN","2022-10-22","","1.40416667"
"CLUB UNIÓN","2022-10-21","","1.43333333"
"CLUB UNIÓN","2022-10-20","","1.45"
"CLUB UNIÓN","2022-10-19","","1.38333333"
"CLUB UNIÓN","2022-10-18","","1.40833333"
"CLUB UNIÓN","2022-10-17","","1.3625"
"CLUB UNIÓN","2022-10-16","","1.39166667"
"CLUB UNIÓN","2022-10-15","","1.2375"
"CLUB UNIÓN","2022-10-14","","1.4875"
"CLUB UNIÓN","2022-10-13","","1.09545455"
"CLUB UNIÓN","2022-10-12","","0.92083333"
"CLUB UNIÓN","2022-10-11","","1.10416667"
"CLUB UNIÓN","2022-10-10","","1.32916667"
"CLUB UNIÓN","2022-10-09","","1.3173913"
"CLUB UNIÓN","2022-10-08","","1.55833333"
"CLUB UNIÓN","2022-10-07","","1.3875"
"CLUB UNIÓN","2022-10-06","","1.3375"
"CLUB UNIÓN","2022-10-05","","1.39166667"
"CLUB UNIÓN","2022-10-04","","1.35"
"CLUB UNIÓN","2022-10-03","","1.15833333"
"CLUB UNIÓN","2022-10-02","","1.24347826"
"CLUB UNIÓN","2022-10-01","","1.5"
"CLUB UNIÓN","2022-09-30","","1.5"
"CLUB UNIÓN","2022-09-29","","1.68333333"
"CLUB UNIÓN","2022-09-28","","1.6375"
"CLUB UNIÓN","2022-09-27","","1.55"
"CLUB UNIÓN","2022-09-26","","1.27083333"
"CLUB UNIÓN","2022-09-25","","1.33913043"
"CLUB UNIÓN","2022-09-24","","1.40833333"
"CLUB UNIÓN","2022-09-23","","1.37916667"
"CLUB UNIÓN","2022-09-22","","1.24166667"
"CLUB UNIÓN","2022-09-21","","1.29166667"
"CLUB UNIÓN","2022-09-20","","1.31666667"
"CLUB UNIÓN","2022-09-19","","1.42916667"
"CLUB UNIÓN","2022-09-18","","1.57117391"
"CLUB UNIÓN","2022-09-17","","1.37079167"
"CLUB UNIÓN","2022-09-16","","1.470625"
"CLUB UNIÓN","2022-09-15","","1.46370833"
"CLUB UNIÓN","2022-09-14","","1.42683333"
"CLUB UNIÓN","2022-09-13","","1.41745833"
"CLUB UNIÓN","2022-09-12","","1.5437619"
"CLUB UNIÓN","2022-09-11","","1.22608696"
"CLUB UNIÓN","2022-09-10","","1.46666667"
"CLUB UNIÓN","2022-09-09","","1.4"
"CLUB UNIÓN","2022-09-08","","1.40416667"
"CLUB UNIÓN","2022-09-07","","1.25"
"CLUB UNIÓN","2022-09-06","","1.275"
"CLUB UNIÓN","2022-09-05","","1.19166667"
"CLUB UNIÓN","2022-09-04","","1.34382609"
"CLUB UNIÓN","2022-09-03","","1.55683333"
"CLUB UNIÓN","2022-09-02","","1.51195833"
"CLUB UNIÓN","2022-09-01","","1.63333333"
"CLUB UNIÓN","2022-08-31","","1.53333333"
"CLUB UNIÓN","2022-08-30","","1.30833333"
"CLUB UNIÓN","2022-08-29","","1.2125"
"CLUB UNIÓN","2022-08-28","","1.74166667"
"CLUB UNIÓN","2022-08-27","","1.52083333"
"CLUB UNIÓN","2022-08-26","","1.50833333"
"CLUB UNIÓN","2022-08-25","","1.35"
"CLUB UNIÓN","2022-08-24","","1.38333333"
"CLUB UNIÓN","2022-08-23","","1.28333333"
"CLUB UNIÓN","2022-08-22","","1.25833333"
"CLUB UNIÓN","2022-08-21","","1.225"
"CLUB UNIÓN","2022-08-20","","1.67083333"
"CLUB UNIÓN","2022-08-19","","1.34583333"
"CLUB UNIÓN","2022-08-18","","1.29583333"
"CLUB UNIÓN","2022-08-17","","1.3875"
"CLUB UNIÓN","2022-08-16","","1.64583333"
"CLUB UNIÓN","2022-08-15","","1.25833333"
"CLUB UNIÓN","2022-08-14","","1.27083333"
"CLUB UNIÓN","2022-08-13","","1.35416667"
"CLUB UNIÓN","2022-08-12","","1.525"
"CLUB UNIÓN","2022-08-11","","1.44166667"
"CLUB UNIÓN","2022-08-10","","1.22916667"
"CLUB UNIÓN","2022-08-09","","1.35"
"CLUB UNIÓN","2022-08-08","","1.2125"
"CLUB UNIÓN","2022-08-07","","1.26666667"
"CLUB UNIÓN","2022-08-06","","1.3625"
"CLUB UNIÓN","2022-08-05","","1.34166667"
"CLUB UNIÓN","2022-08-04","","1.19166667"
"CLUB UNIÓN","2022-08-03","","1.24583333"
"CLUB UNIÓN","2022-08-02","","1.3125"
"CLUB UNIÓN","2022-08-01","","1.42083333"
"CLUB UNIÓN","2022-07-31","","1.23333333"
"CLUB UNIÓN","2022-07-30","","1.26666667"
"CLUB UNIÓN","2022-07-29","","1.35833333"
"CLUB UNIÓN","2022-07-28","","1.47083333"
"CLUB UNIÓN","2022-07-27","","1.22083333"
"CLUB UNIÓN","2022-07-26","","1.54166667"
"CLUB UNIÓN","2022-07-25","","1.54583333"
"CLUB UNIÓN","2022-07-24","","1.60833333"
"CLUB UNIÓN","2022-07-23","","1.54166667"
"CLUB UNIÓN","2022-07-22","","1.3"
"CLUB UNIÓN","2022-07-21","","1.27916667"
"CLUB UNIÓN","2022-07-20","","1.15833333"
"CLUB UNIÓN","2022-07-19","","1.1375"
"CLUB UNIÓN","2022-07-18","","1.275"
"CLUB UNIÓN","2022-07-17","","1.3125"
"CLUB UNIÓN","2022-07-16","","1.35833333"
"CLUB UNIÓN","2022-07-15","","1.58333333"
"CLUB UNIÓN","2022-07-14","","1.35416667"
"CLUB UNIÓN","2022-07-13","","1.325"
"CLUB UNIÓN","2022-07-12","","1.30416667"
"CLUB UNIÓN","2022-07-11","","1.47083333"
"CLUB UNIÓN","2022-07-10","","1.28333333"
"CLUB UNIÓN","2022-07-09","","1.27916667"
"CLUB UNIÓN","2022-07-08","","1.42083333"
"CLUB UNIÓN","2022-07-07","","1.32083333"
"CLUB UNIÓN","2022-07-06","","1.19166667"
"CLUB UNIÓN","2022-07-05","","1.375"
"CLUB UNIÓN","2022-07-04","","1.2875"
"CLUB UNIÓN","2022-07-03","","1.1625"
"CLUB UNIÓN","2022-07-02","","1.3875"
"CLUB UNIÓN","2022-07-01","","1.44166667"
"CLUB UNIÓN","2022-06-30","","1.27391304"
"CLUB UNIÓN","2022-06-29","","1.49166667"
"CLUB UNIÓN","2022-06-28","","1.425"
"CLUB UNIÓN","2022-06-27","","1.57916667"
"CLUB UNIÓN","2022-06-26","","1.50833333"
"CLUB UNIÓN","2022-06-25","","1.16666667"
"CLUB UNIÓN","2022-06-24","","1.39166667"
"CLUB UNIÓN","2022-06-23","","1.52916667"
"CLUB UNIÓN","2022-06-22","","1.57083333"
"CLUB UNIÓN","2022-06-21","","1.24166667"
"CLUB UNIÓN","2022-06-20","","0.8125"
"CLUB UNIÓN","2022-06-19","","1.23333333"
"CLUB UNIÓN","2022-06-18","","1.2625"
"CLUB UNIÓN","2022-06-17","","1.3125"
"CLUB UNIÓN","2022-06-16","","1.35833333"
"CLUB UNIÓN","2022-06-15","","1.09583333"
"CLUB UNIÓN","2022-06-14","","1.34166667"
"CLUB UNIÓN","2022-06-13","","1.38636364"
"CLUB UNIÓN","2022-06-12","","1.49583333"
"CLUB UNIÓN","2022-06-11","","1.50416667"
"CLUB UNIÓN","2022-06-10","","1.54166667"
"CLUB UNIÓN","2022-06-09","","1.47083333"
"CLUB UNIÓN","2022-06-08","","1.53333333"
"CLUB UNIÓN","2022-06-07","","1.825"
"CLUB UNIÓN","2022-06-06","","1.2375"
"CLUB UNIÓN","2022-06-05","","1.05416667"
"CLUB UNIÓN","2022-06-04","","1.15"
"CLUB UNIÓN","2022-06-03","","1.3875"
"CLUB UNIÓN","2022-06-02","","1.69583333"
"CLUB UNIÓN","2022-06-01","","1.54166667"
"CLUB UNIÓN","2022-05-31","","1.54166667"
"CLUB UNIÓN","2022-05-30","","1.47083333"
"CLUB UNIÓN","2022-05-29","","1.23333333"
"CLUB UNIÓN","2022-05-28","","1.17916667"
"CLUB UNIÓN","2022-05-27","","1.14166667"
"CLUB UNIÓN","2022-05-26","","1.31666667"
"CLUB UNIÓN","2022-05-25","","1.47083333"
"CLUB UNIÓN","2022-05-24","","1.62916667"
"CLUB UNIÓN","2022-05-23","","1.42083333"
"CLUB UNIÓN","2022-05-22","","1.3125"
"CLUB UNIÓN","2022-05-21","","1.41666667"
"CLUB UNIÓN","2022-05-20","","1.44166667"
"CLUB UNIÓN","2022-05-19","","1.05833333"
"CLUB UNIÓN","2022-05-18","","1.47916667"
"CLUB UNIÓN","2022-05-17","","1.59166667"
"CLUB UNIÓN","2022-05-16","","1.35416667"
"CLUB UNIÓN","2022-05-15","","1.13333333"
"CLUB UNIÓN","2022-05-14","","1.57916667"
"CLUB UNIÓN","2022-05-13","","1.3"
"CLUB UNIÓN","2022-05-12","","1.32916667"
"CLUB UNIÓN","2022-05-11","","1.64166667"
"CLUB UNIÓN","2022-05-10","","1.49583333"
"CLUB UNIÓN","2022-05-09","","1.29583333"
"CLUB UNIÓN","2022-05-08","","1.19166667"
"CLUB UNIÓN","2022-05-07","","0.8375"
"CLUB UNIÓN","2022-05-06","","1.32916667"
"CLUB UNIÓN","2022-05-05","","1.25"
"CLUB UNIÓN","2022-05-04","","1.36666667"
"CLUB UNIÓN","2022-05-03","","1.33333333"
"CLUB UNIÓN","2022-05-02","","1.3"
"CLUB UNIÓN","2022-05-01","","1.16666667"
"CLUB UNIÓN","2022-04-30","","1.51304348"
"CLUB UNIÓN","2022-04-29","","1.325"
"CLUB UNIÓN","2022-04-28","","1.40416667"
"CLUB UNIÓN","2022-04-27","","1.52916667"
"CLUB UNIÓN","2022-04-26","","1.55416667"
"CLUB UNIÓN","2022-04-25","","1.325"
"CLUB UNIÓN","2022-04-24","","1.48333333"
"CLUB UNIÓN","2022-04-23","","1.41666667"
"CLUB UNIÓN","2022-04-22","","1.40833333"
"CLUB UNIÓN","2022-04-21","","1.28333333"
"CLUB UNIÓN","2022-04-20","","1.22916667"
"CLUB UNIÓN","2022-04-19","","1.24166667"
"CLUB UNIÓN","2022-04-18","","1.4125"
"CLUB UNIÓN","2022-04-17","","1.09583333"
"CLUB UNIÓN","2022-04-16","","1.4125"
"CLUB UNIÓN","2022-04-15","","1.35833333"
"CLUB UNIÓN","2022-04-14","","1.2875"
"CLUB UNIÓN","2022-04-13","","1.41666667"
"CLUB UNIÓN","2022-04-12","","1.30416667"
"CLUB UNIÓN","2022-04-11","","1.42083333"
"CLUB UNIÓN","2022-04-10","","1.37916667"
"CLUB UNIÓN","2022-04-09","","1.35416667"
"CLUB UNIÓN","2022-04-08","","1.15833333"
"CLUB UNIÓN","2022-04-07","","1.1625"
"CLUB UNIÓN","2022-04-06","","1.34583333"
"CLUB UNIÓN","2022-04-05","","1.62916667"
"CLUB UNIÓN","2022-04-04","","1.5875"
"CLUB UNIÓN","2022-04-03","","1.4875"
"CLUB UNIÓN","2022-04-02","","1.4625"
"CLUB UNIÓN","2022-04-01","","1.6875"
"CLUB UNIÓN","2022-03-31","","1.46521739"
"CLUB UNIÓN","2022-03-30","","1.475"
"CLUB UNIÓN","2022-03-29","","1.48333333"
"CLUB UNIÓN","2022-03-28","","1.28333333"
"CLUB UNIÓN","2022-03-27","","1.4"
"CLUB UNIÓN","2022-03-26","","1.5375"
"CLUB UNIÓN","2022-03-25","","1.70833333"
"CLUB UNIÓN","2022-03-24","","1.28636364"
"CLUB UNIÓN","2022-03-23","","1.50416667"
"CLUB UNIÓN","2022-03-22","","1.4625"
"CLUB UNIÓN","2022-03-21","","1.32083333"
"CLUB UNIÓN","2022-03-20","","1.25833333"
"CLUB UNIÓN","2022-03-19","","1.45416667"
"CLUB UNIÓN","2022-03-18","","1.31666667"
"CLUB UNIÓN","2022-03-17","","1.42916667"
"CLUB UNIÓN","2022-03-16","","1.52083333"
"CLUB UNIÓN","2022-03-15","","1.39166667"
"CLUB UNIÓN","2022-03-14","","1.3875"
"CLUB UNIÓN","2022-03-13","","1.45"
"CLUB UNIÓN","2022-03-12","","1.3"
"CLUB UNIÓN","2022-03-11","","1.42916667"
"CLUB UNIÓN","2022-03-10","","1.43333333"
"CLUB UNIÓN","2022-03-09","","1.3625"
"CLUB UNIÓN","2022-03-08","","1.325"
"CLUB UNIÓN","2022-03-07","","1.20416667"
"CLUB UNIÓN","2022-03-06","","1.3"
"CLUB UNIÓN","2022-03-05","","1.52916667"
"CLUB UNIÓN","2022-03-04","","1.35833333"
"CLUB UNIÓN","2022-03-03","","1.46666667"
"CLUB UNIÓN","2022-03-02","","1.525"
"CLUB UNIÓN","2022-03-01","","1.50833333"
"CLUB UNIÓN","2022-02-28","","1.46521739"
"CLUB UNIÓN","2022-02-27","","1.09166667"
"CLUB UNIÓN","2022-02-26","","1.60416667"
"CLUB UNIÓN","2022-02-25","","1.35833333"
"CLUB UNIÓN","2022-02-24","","1.37916667"
"CLUB UNIÓN","2022-02-23","","1.31666667"
"CLUB UNIÓN","2022-02-22","","1.40416667"
"CLUB UNIÓN","2022-02-21","","1.3"
"CLUB UNIÓN","2022-02-20","","1.50416667"
"CLUB UNIÓN","2022-02-19","","1.4625"
"CLUB UNIÓN","2022-02-18","","1.48333333"
"CLUB UNIÓN","2022-02-17","","1.26666667"
"CLUB UNIÓN","2022-02-16","","1.40833333"
"CLUB UNIÓN","2022-02-15","","1.625"
"CLUB UNIÓN","2022-02-14","","1.36666667"
"CLUB UNIÓN","2022-02-13","","1.43333333"
"CLUB UNIÓN","2022-02-12","","1.38333333"
"CLUB UNIÓN","2022-02-11","","1.30416667"
"CLUB UNIÓN","2022-02-10","","1.125"
"CLUB UNIÓN","2022-02-09","","1.27083333"
"CLUB UNIÓN","2022-02-08","","1.34583333"
"CLUB UNIÓN","2022-02-07","","1.39583333"
"CLUB UNIÓN","2022-02-06","","1.51666667"
"CLUB UNIÓN","2022-02-05","","1.475"
"CLUB UNIÓN","2022-02-04","","1.4"
"CLUB UNIÓN","2022-02-03","","1.37083333"
"CLUB UNIÓN","2022-02-02","","1.35833333"
"CLUB UNIÓN","2022-02-01","","1.4"
"CLUB UNIÓN","2022-01-31","","1.4"
"CLUB UNIÓN","2022-01-30","","1.74166667"
"CLUB UNIÓN","2022-01-29","","1.58333333"
"CLUB UNIÓN","2022-01-28","","1.45"
"CLUB UNIÓN","2022-01-27","","1.39166667"
"CLUB UNIÓN","2022-01-26","","1.66666667"
"CLUB UNIÓN","2022-01-25","","1.47083333"
"CLUB UNIÓN","2022-01-24","","1.41666667"
"CLUB UNIÓN","2022-01-23","","1.36666667"
"CLUB UNIÓN","2022-01-22","","1.5375"
"CLUB UNIÓN","2022-01-21","","1.34583333"
"CLUB UNIÓN","2022-01-20","","1.40416667"
"CLUB UNIÓN","2022-01-19","","1.35"
"CLUB UNIÓN","2022-01-18","","1.52916667"
"CLUB UNIÓN","2022-01-17","","1.38333333"
"CLUB UNIÓN","2022-01-16","","1.2875"
"CLUB UNIÓN","2022-01-15","","1.33333333"
"CLUB UNIÓN","2022-01-14","","1.28333333"
"CLUB UNIÓN","2022-01-13","","1.50833333"
"CLUB UNIÓN","2022-01-12","","1.52916667"
"CLUB UNIÓN","2022-01-11","","1.64166667"
"CLUB UNIÓN","2022-01-10","","1.4"
"CLUB UNIÓN","2022-01-09","","1.31666667"
"CLUB UNIÓN","2022-01-08","","1.25833333"
"CLUB UNIÓN","2022-01-07","","1.29583333"
"CLUB UNIÓN","2022-01-06","","1.32083333"
"CLUB UNIÓN","2022-01-05","","1.27916667"
"CLUB UNIÓN","2022-01-04","","1.42916667"
"CLUB UNIÓN","2022-01-03","","1.29166667"
"CLUB UNIÓN","2022-01-02","","1.3"
"CLUB UNIÓN","2022-01-01","","1.27916667"
"CLUB UNIÓN","2021-12-31","","1.37083333"
"CLUB UNIÓN","2021-12-30","","1.34166667"
"CLUB UNIÓN","2021-12-29","","1.40833333"
"CLUB UNIÓN","2021-12-28","","1.37916667"
"CLUB UNIÓN","2021-12-27","","1.375"
"CLUB UNIÓN","2021-12-26","","1.325"
"CLUB UNIÓN","2021-12-25","","1.40833333"
"CLUB UNIÓN","2021-12-24","","1.4625"
"CLUB UNIÓN","2021-12-23","","1.25416667"
"CLUB UNIÓN","2021-12-22","","1.5"
"CLUB UNIÓN","2021-12-21","","1.29166667"
"CLUB UNIÓN","2021-12-20","","1.50833333"
"CLUB UNIÓN","2021-12-19","","1.4375"
"CLUB UNIÓN","2021-12-18","","1.5625"
"CLUB UNIÓN","2021-12-17","","1.53333333"
"CLUB UNIÓN","2021-12-16","","1.49583333"
"CLUB UNIÓN","2021-12-15","","1.375"
"CLUB UNIÓN","2021-12-14","","1.33333333"
"CLUB UNIÓN","2021-12-13","","1.54583333"
"CLUB UNIÓN","2021-12-12","","1.5"
"CLUB UNIÓN","2021-12-11","","1.65"
"CLUB UNIÓN","2021-12-10","","1.52083333"
"CLUB UNIÓN","2021-12-09","","1.41666667"
"CLUB UNIÓN","2021-12-08","","1.225"
"CLUB UNIÓN","2021-12-07","","1.31666667"
"CLUB UNIÓN","2021-12-06","","1.25416667"
"CLUB UNIÓN","2021-12-05","","1.37916667"
"CLUB UNIÓN","2021-12-04","","1.40416667"
"CLUB UNIÓN","2021-12-03","","1.26666667"
"CLUB UNIÓN","2021-12-02","","1.30833333"
"CLUB UNIÓN","2021-12-01","","1.72083333"
"COLEGIO GAITÁN","2023-09-17","","0.87278261"
"COLEGIO GAITÁN","2023-09-16","","1.00858333"
"COLEGIO GAITÁN","2023-09-15","","0.69695833"
"COLEGIO GAITÁN","2023-09-14","","0.81641667"
"COLEGIO GAITÁN","2023-09-13","","1.21216667"
"COLEGIO GAITÁN","2023-09-12","","1.52754167"
"COLEGIO GAITÁN","2023-09-11","","1.67995833"
"COLEGIO GAITÁN","2023-09-10","","1.387"
"COLEGIO GAITÁN","2023-09-09","","1.54858333"
"COLEGIO GAITÁN","2023-09-08","","1.43295833"
"COLEGIO GAITÁN","2023-09-07","","1.66508333"
"COLEGIO GAITÁN","2023-09-06","","1.428875"
"COLEGIO GAITÁN","2023-09-05","","1.65379167"
"COLEGIO GAITÁN","2023-09-04","","1.43483333"
"COLEGIO GAITÁN","2023-09-03","","1.56226087"
"COLEGIO GAITÁN","2023-09-02","","1.60875"
"COLEGIO GAITÁN","2023-09-01","","1.49429167"
"COLEGIO GAITÁN","2023-08-31","","1.367125"
"COLEGIO GAITÁN","2023-08-30","","1.55779167"
"COLEGIO GAITÁN","2023-08-29","","1.381125"
"COLEGIO GAITÁN","2023-08-28","","1.61020833"
"COLEGIO GAITÁN","2023-08-27","","1.92173913"
"COLEGIO GAITÁN","2023-08-26","","1.62858333"
"COLEGIO GAITÁN","2023-08-25","","1.322625"
"COLEGIO GAITÁN","2023-08-24","","1.42895833"
"COLEGIO GAITÁN","2023-08-23","","1.4095"
"COLEGIO GAITÁN","2023-08-22","","1.60808333"
"COLEGIO GAITÁN","2023-08-21","","1.89541667"
"COLEGIO GAITÁN","2023-08-20","","1.49469565"
"COLEGIO GAITÁN","2023-08-19","","1.80225"
"COLEGIO GAITÁN","2023-08-18","","1.52591667"
"COLEGIO GAITÁN","2023-08-17","","1.561375"
"COLEGIO GAITÁN","2023-08-16","","1.18442857"
"COLEGIO GAITÁN","2023-08-15","","1.44483333"
"COLEGIO GAITÁN","2023-08-14","","1.30783333"
"COLEGIO GAITÁN","2023-08-13","","1.47565217"
"COLEGIO GAITÁN","2023-08-12","","1.64695833"
"COLEGIO GAITÁN","2023-08-11","","1.55854167"
"COLEGIO GAITÁN","2023-08-10","","1.49491667"
"COLEGIO GAITÁN","2023-08-09","","1.67958333"
"COLEGIO GAITÁN","2023-08-08","","1.60341667"
"COLEGIO GAITÁN","2023-08-07","","1.25925"
"COLEGIO GAITÁN","2023-08-06","","1.52152174"
"COLEGIO GAITÁN","2023-08-05","","1.476125"
