Station,Date,Year,Month,Day,NO,VWind,O3,DWind,PLiquid,HAir10,CO,NO2,P,PM2.5,SO2,RGlobal,TAir10,PM10
CLUB UNIÓN,2022-11-18,2022,11,18,33.43075,1.25833333,7.1375,195.0708333,0.30833333,86.96666667,1220.108833,28.42895833,680.0125,7.8875,0.72083333,40.30416667,21.11666667,16.54166667
CLUB UNIÓN,2022-11-17,2022,11,17,28.70609091,1.175,10.17083333,235.1,0.19166667,79.975,1373.566957,29.00668182,679.4583333,8.02916667,1.54444444,60.39583333,23.1125,17.08333333
CLUB UNIÓN,2022-11-16,2022,11,16,18.4655,1.42083333,15.1125,225.9958333,0,76.69166667,1546.538917,27.13804167,679.8916667,7.51666667,1.50416667,123.6541667,24.075,15.69166667
CLUB UNIÓN,2022-11-15,2022,11,15,19.24095833,1.2625,15.00833333,237.1916667,0.20833333,77.5125,1526.151292,26.25091667,679.6208333,5,1.78333333,135.5375,23.85833333,11.44166667
CLUB UNIÓN,2022-11-14,2022,11,14,3.22633333,1.5625,19.7,219.7708333,0.03333333,81.15,1063.418917,16.70083333,679.6041667,5.9375,1.95416667,121.3958333,22.90416667,10.27916667
CLUB UNIÓN,2022-11-13,2022,11,13,9.14508333,1.39166667,22.99130435,229.4208333,0,80.67083333,1201.522458,17.62791667,679.7625,4.975,2.4125,160.6833333,22.60833333,9.1375
CLUB UNIÓN,2022-11-12,2022,11,12,17.07491667,1.46666667,12.41666667,142.1083333,0.00833333,83.175,1445.956958,24.60283333,679.9666667,6.64583333,1.825,138.1166667,21.68333333,12.30833333
CLUB UNIÓN,2022-11-11,2022,11,11,18.74179167,1.4125,11.02083333,154.6416667,0.00833333,82.74583333,1583.544583,30.52495833,680.3958333,8.05,1.54583333,115.1208333,21.62083333,15.025
CLUB UNIÓN,2022-11-10,2022,11,10,12.250125,1.375,16.1,220.4208333,0.05833333,79.97916667,1438.325917,30.88266667,680.925,6.4125,2.0625,86.25,22.19583333,12.97083333
CLUB UNIÓN,2022-11-09,2022,11,9,12.31320833,1.45416667,17,223.7041667,0,77.65,1315.217167,25.956875,680.8666667,5.85833333,1.90833333,143.8,22.875,12.7875
CLUB UNIÓN,2022-11-08,2022,11,8,14.69641667,1.4375,18.65833333,219.4666667,0.72083333,81.125,1426.742292,26.28808333,681,4.92916667,1.63333333,146.8,22.62083333,11.50416667
CLUB UNIÓN,2022-11-07,2022,11,7,9.85358333,1.2875,19.59166667,220.3875,1.15,78.0125,1089.563333,16.609125,680.4458333,5.00833333,2.02916667,171.0833333,23.125,9.9125
CLUB UNIÓN,2022-11-06,2022,11,6,4.52570833,1.4625,17.68333333,227.5708333,0.025,80.3375,970.1115833,16.88204167,680.2125,5.25833333,1.47083333,146.875,22.74166667,9.87083333
CLUB UNIÓN,2022-11-05,2022,11,5,8.76095833,1.37083333,17.25833333,246.4458333,0.39583333,82.57916667,1118.455292,24.76229167,680.0416667,6.12916667,2.1625,101.4125,22.6125,11.4375
CLUB UNIÓN,2022-11-04,2022,11,4,15.242,1.41666667,17.07916667,274.9041667,0.15416667,82.24166667,1334.182167,28.34883333,680.1,9.45,2.62083333,145.7875,22.98333333,16.6125
CLUB UNIÓN,2022-11-03,2022,11,3,25.673625,1.22083333,13.41666667,192.2791667,1.03333333,83.09166667,1764.413583,36.34458333,679.9541667,12.84583333,1.75,96.325,22.79166667,21.47916667
CLUB UNIÓN,2022-11-02,2022,11,2,25.17345833,1.27083333,16.4125,209.4416667,0.32083333,76.92083333,1852.001917,39.09179167,680.3708333,11.62916667,1.17916667,101.0583333,23.3,21.375
CLUB UNIÓN,2022-11-01,2022,11,1,15.53142857,1.4,12.9,225.1041667,0.13333333,71.3875,1857.49,38.25914286,680.2375,9.9625,,159.5583333,23.49166667,16.75
CLUB UNIÓN,2022-10-31,2022,10,31,,1.40833333,,190.5083333,0.05833333,71.725,,,679.5875,,,185.4125,22.80833333,
CLUB UNIÓN,2022-10-30,2022,10,30,,0.4,,118.1,0,85.2,,,680.4,,,0,19.8,
CLUB UNIÓN,2022-10-25,2022,10,25,12.17733333,1.2,5.58333333,219.4833333,6.16666667,89.41666667,750.7895,21.15783333,680.8166667,3.9,1.51666667,0,21.06666667,8.55
CLUB UNIÓN,2022-10-24,2022,10,24,17.02354167,1.58333333,6.02,186.725,0.63333333,81.47916667,1118.867708,27.37958333,680.25,5.66666667,0.725,145.4708333,22.97083333,12.70833333
CLUB UNIÓN,2022-10-23,2022,10,23,18.5575,1.2625,7.43529412,224.1625,0.13333333,83.10833333,1059.713667,26.31716667,679.9166667,5.7125,0.76666667,120.4541667,22.59166667,9.72916667
CLUB UNIÓN,2022-10-22,2022,10,22,18.58479167,1.40416667,5.85714286,229.8166667,0.51666667,82.07083333,1234.287542,31.30629167,679.7041667,6.44583333,1.4,110.5625,22.37083333,11.99166667
CLUB UNIÓN,2022-10-21,2022,10,21,32.92475,1.43333333,10.13529412,270.175,0.525,76.83333333,1356.449875,31.692875,679.9333333,8.07916667,1.575,193.7583333,23.225,17.4875
CLUB UNIÓN,2022-10-20,2022,10,20,29.95829167,1.45,5.16315789,192.5083333,0.09166667,81.87083333,1272.57325,28.448375,680.4833333,4.55833333,1.15416667,82.43333333,22.14166667,11.82083333
CLUB UNIÓN,2022-10-19,2022,10,19,24.976875,1.38333333,7.165,248.9541667,0.075,80.575,1275.945833,30.58895833,680.4875,5.28333333,1.94166667,133.7833333,22.59583333,11.7
CLUB UNIÓN,2022-10-18,2022,10,18,17.76615,1.40833333,9.66956522,188.5666667,0.525,84.37083333,1290.421158,28.00735,680.3041667,4.85416667,1.25,115.9458333,21.87083333,10.13333333
CLUB UNIÓN,2022-10-17,2022,10,17,16.49025,1.3625,15.36315789,206.825,0.62083333,80.73333333,909.3568333,22.7865,679.6708333,4.7125,1.6,150.4875,22.62083333,9.98333333
CLUB UNIÓN,2022-10-16,2022,10,16,25.40358333,1.39166667,13.87368421,218.6666667,0.93333333,79.94166667,1153.309042,23.16408333,679.7416667,7.1,1.925,139.625,23,14.13333333
CLUB UNIÓN,2022-10-15,2022,10,15,26.75358333,1.2375,13.44,180.7666667,0,79.6125,1309.938833,31.324375,680.0416667,9.1,1.275,95.67916667,23.1875,16.29166667
CLUB UNIÓN,2022-10-14,2022,10,14,22.2595,1.4875,17.05,140.3375,0,76.38333333,1227.200417,31.14666667,680.2916667,8.79166667,2.0625,147.9875,23.20416667,16.175
CLUB UNIÓN,2022-10-13,2022,10,13,22.20736364,1.09545455,12.47857143,196.2818182,0.05454545,82.20454545,1697.535455,38.76981818,680.3545455,9.88636364,1.81818182,83.32727273,22.09545455,18.62727273
CLUB UNIÓN,2022-10-12,2022,10,12,,0.92083333,11.60526316,187.5083333,0.13333333,78.15,1487.948,,680.0916667,9.17916667,1.175,104.225,22.69583333,17.97916667
CLUB UNIÓN,2022-10-11,2022,10,11,45.3153,1.10416667,10.40454545,144.7125,0.09166667,75.27916667,1490.19687,38.69411111,680.6875,7.10416667,1.55454545,125.9583333,23.6625,16.30833333
CLUB UNIÓN,2022-10-10,2022,10,10,28.74858333,1.32916667,12.37083333,194.7291667,0.025,78.97083333,1272.295375,33.77779167,680.3541667,4.5875,2.19166667,174.0583333,22.90416667,11.05833333
CLUB UNIÓN,2022-10-09,2022,10,9,24.69773913,1.3173913,10.14347826,188.8521739,0.86086957,83.22608696,1107.905826,33.0143913,679.8826087,6.96086957,0.86521739,110.6782609,22.03478261,11.96086957
CLUB UNIÓN,2022-10-08,2022,10,8,20.56045833,1.55833333,12.975,188.725,0.025,81.70416667,1110.383375,33.777625,679.0125,7.85833333,1.74166667,134.2875,22.79166667,13.3
CLUB UNIÓN,2022-10-07,2022,10,7,25.975875,1.3875,14.51666667,229.9041667,0.19166667,78.875,1277.562,35.361,678.8916667,8.44583333,1.2625,173.1,23.12916667,15.8625
CLUB UNIÓN,2022-10-06,2022,10,6,22.95895833,1.3375,9.21666667,217.5791667,0.19166667,83.925,1147.575792,35.97466667,679.9,6.27916667,1.5625,92.39166667,21.85833333,11.8875
CLUB UNIÓN,2022-10-05,2022,10,5,18.573875,1.39166667,12.58333333,231.6833333,0.225,81.1,1146.700625,36.15729167,679.9666667,6.4375,1.75416667,99.40833333,22.50833333,12.17916667
CLUB UNIÓN,2022-10-04,2022,10,4,24.721875,1.35,15.22916667,183.1208333,0,71.6625,1216.868958,35.78929167,679.5083333,7.36666667,1.24583333,143.2833333,23.85416667,14.14583333
CLUB UNIÓN,2022-10-03,2022,10,3,43.29908333,1.15833333,11.875,188.7875,0.075,75.89166667,1631.068042,40.03229167,680.5333333,7.925,0.90416667,132.4833333,23.4625,15.25416667
CLUB UNIÓN,2022-10-02,2022,10,2,21.5876087,1.24347826,14.13913043,202.2869565,0.06086957,76.4826087,952.8925652,33.76095652,681.4130435,5.87391304,0.57826087,181.6043478,23.20434783,10.86521739
CLUB UNIÓN,2022-10-01,2022,10,1,24.4255,1.5,10.79583333,215.7083333,0.7125,82.95416667,1155.768125,39.43379167,680.6958333,6.22083333,1.37916667,128.8875,21.70416667,11.2625
CLUB UNIÓN,2022-09-30,2022,9,30,28.54995833,1.5,13.84583333,199.9541667,0.05,77.64583333,1126.732458,42.55170833,679.2833333,8.16666667,1.82916667,160.7708333,22.69166667,14.15
CLUB UNIÓN,2022-09-29,2022,9,29,18.93095455,1.68333333,18.90952381,220.8,0.03333333,73.7375,898.2477727,36.881125,679.9791667,4.03333333,1.62,177.75,22.975,8.97916667
CLUB UNIÓN,2022-09-28,2022,9,28,24.36333333,1.6375,11.6875,191.9833333,0.81666667,82.99583333,1095.752542,42.31708333,680.4625,6.675,3.56666667,111.0333333,22.52083333,12.52083333
CLUB UNIÓN,2022-09-27,2022,9,27,22.21483333,1.55,12.89583333,198.7875,0,75.89583333,1048.824917,41.66966667,680.2416667,7.85,1.11666667,145.0458333,23.59166667,14.8
CLUB UNIÓN,2022-09-26,2022,9,26,34.03095833,1.27083333,10.09583333,159.2333333,0.025,76.29583333,1200.002917,42.00366667,679.5833333,8.14583333,1.40833333,125.1666667,23.52083333,15.15416667
CLUB UNIÓN,2022-09-25,2022,9,25,19.23678261,1.33913043,15.909,224.8695652,0,76.52173913,793.387913,36.73826087,679.3434783,6.23117391,1.84834783,168.973913,23.26086957,11.80895652
CLUB UNIÓN,2022-09-24,2022,9,24,25.79879167,1.40833333,9.11933333,183.6375,0.1,78.17083333,999.9599167,42.56504167,679.8666667,6.14033333,1.67066667,121.6333333,22.575,11.90516667
CLUB UNIÓN,2022-09-23,2022,9,23,27.46045,1.37916667,14.82395833,214.4916667,0.19166667,80.66666667,1014.754125,38.80665,680.4916667,8.29216667,1.83608333,172.9583333,22.92916667,15.11566667
CLUB UNIÓN,2022-09-22,2022,9,22,33.47445833,1.24166667,8.55020833,175.4458333,0.03333333,81.9375,1083.946917,40.16329167,680.7166667,5.76616667,1.65204167,107.7,21.75416667,12.84175
CLUB UNIÓN,2022-09-21,2022,9,21,29.46266667,1.29166667,5.84654167,216.9125,0.425,80.19583333,958.266375,38.77970833,680.5666667,5.893125,1.67075,125.2791667,22.47083333,12.55070833
CLUB UNIÓN,2022-09-20,2022,9,20,34.80833333,1.31666667,8.54958333,145.5291667,0.08333333,80.73333333,1096.015583,41.794875,680.775,7.396,1.35508333,120,22.38333333,14.69379167
CLUB UNIÓN,2022-09-19,2022,9,19,23.37295833,1.42916667,10.81920833,209.2416667,0.125,82.68333333,705.5877083,34.612875,681.0708333,3.42575,0.61608333,120.875,21.71666667,7.89866667
CLUB UNIÓN,2022-09-18,2022,9,18,25.52326087,1.57117391,11.74452174,224.1837826,0.08695652,76.85804348,741.077,32.21565217,680.2233913,4.8413913,2.25334783,150.7863044,23.08795652,9.2056087
CLUB UNIÓN,2022-09-17,2022,9,17,35.340125,1.37079167,9.32041667,237.061375,0.00833333,78.77891667,968.2331667,35.9465,680.3665,6.70354167,1.51325,145.1094583,22.64745833,13.13041667
CLUB UNIÓN,2022-09-16,2022,9,16,30.76554167,1.470625,11.04954167,201.7102083,0.54166667,79.287375,1049.8415,34.79,680.3302083,8.68145833,1.36016667,126.865875,22.9805,16.21408333
CLUB UNIÓN,2022-09-15,2022,9,15,21.31966667,1.46370833,11.39779167,212.5945833,0,75.73958333,804.634625,34.63958333,680.1727083,7.75266667,1.78558333,154.166,24.05054167,15.09420833
CLUB UNIÓN,2022-09-14,2022,9,14,14.93728571,1.42683333,9.62786957,177.555125,0.025,75.86975,796.0832273,34.11628571,680.287125,4.66925,0.70173333,188.864125,22.95708333,11.09175
CLUB UNIÓN,2022-09-13,2022,9,13,,1.41745833,7.1304,187.8661667,0.90829167,84.56616667,960.9018333,,680.4802917,4.90152381,1.36808333,164.848375,21.54166667,9.66466667
CLUB UNIÓN,2022-09-12,2022,9,12,,1.5437619,6.83052381,201.4919048,0.20952381,76.14095238,807.2046667,,680.7418095,6.06680952,1.40795238,167.4087619,23.3707619,12.30895238
CLUB UNIÓN,2022-09-11,2022,9,11,,1.22608696,11.56582609,231.6565217,0,74.54782609,743.5292174,,681.3217391,8.27065217,2.1113913,166.3521739,23.63913043,14.02347826
CLUB UNIÓN,2022-09-10,2022,9,10,,1.46666667,11.875875,155.2541667,0.275,74.27916667,1033.492708,,680.8375,10.03133333,1.82925,176.875,23.8625,17.63083333
CLUB UNIÓN,2022-09-09,2022,9,9,,1.4,12.70183333,218.5208333,0,75.0125,985.6478333,,679.9833333,11.65825,2.13045833,164.0875,24.0625,19.03583333
CLUB UNIÓN,2022-09-08,2022,9,8,,1.40416667,10.26316667,243.7791667,0.01666667,80.7375,979.243625,,679.9833333,13.29054167,1.36433333,106.7458333,23.3625,19.49554167
CLUB UNIÓN,2022-09-07,2022,9,7,,1.25,9.895625,186.1083333,0,76.95416667,1058.982458,,680.875,16.85370833,1.929875,126.3125,23.87916667,23.28058333
CLUB UNIÓN,2022-09-06,2022,9,6,,1.275,8.21979167,193.8458333,0,78.75416667,1207.751667,,681.4,19.491875,1.96441667,105.4041667,23.54583333,26.36183333
CLUB UNIÓN,2022-09-05,2022,9,5,,1.19166667,5.8875,104,0,79.37916667,979.0845417,,681.0375,8.057,1.49666667,96.425,22.68333333,14.18991667
CLUB UNIÓN,2022-09-04,2022,9,4,,1.34382609,,176.9816522,0.22608696,77.81704348,818.0970435,,679.8253478,5.44030435,0.95826087,144.0283478,22.73873913,10.80604348
CLUB UNIÓN,2022-09-03,2022,9,3,,1.55683333,,238.352875,1.08329167,77.42783333,960.7709167,,679.4955,8.497875,1.531,193.406375,23.50120833,16.84566667
CLUB UNIÓN,2022-09-02,2022,9,2,,1.51195833,,225.3659583,0.04166667,77.296625,1066.448045,,679.6309167,8.73016667,1.55714286,167.2307083,23.65775,15.81004167
CLUB UNIÓN,2022-09-01,2022,9,1,,1.63333333,,223.85,2.23333333,80.19583333,792.9791667,,680,5.45,0.89166667,153.1458333,22.90416667,10.35416667
CLUB UNIÓN,2022-08-31,2022,8,31,,1.53333333,9.52083333,210.0416667,0.325,75.70416667,880.7125,,680.375,8.42083333,1.10416667,173.2958333,23.9,14.85833333
CLUB UNIÓN,2022-08-30,2022,8,30,,1.30833333,11.18333333,229.6833333,0,74.44583333,971.7583333,,680.5333333,8.63333333,1.69583333,119.3791667,23.8125,16.21666667
CLUB UNIÓN,2022-08-29,2022,8,29,,1.2125,7.875,193.1416667,0.36666667,79.79583333,939.9875,,681.2,11.425,0.47916667,170.7833333,22.10416667,17.875
CLUB UNIÓN,2022-08-28,2022,8,28,,1.74166667,11.525,253.1583333,0.10833333,80.0625,649.0625,,680.3083333,8.48333333,1.19583333,200.9041667,23.1,12.74166667
CLUB UNIÓN,2022-08-27,2022,8,27,,1.52083333,8.0375,193.6208333,0,72.99583333,899.1666667,,679.9166667,11,1.5125,146.5416667,23.62916667,18.975
CLUB UNIÓN,2022-08-26,2022,8,26,,1.50833333,5.32083333,199.425,0,76.93333333,1014.933333,,681.075,13.9125,2.85,113.5416667,22.78333333,21.69166667
CLUB UNIÓN,2022-08-25,2022,8,25,,1.35,5.9375,191.6041667,0,74.15416667,921.7291667,,681.0666667,12.4875,1.79583333,140.2625,23.325,20.37083333
CLUB UNIÓN,2022-08-24,2022,8,24,,1.38333333,7.21666667,180.8416667,0,74.23333333,976.4541667,,680.4041667,12.4875,2.25833333,153.2041667,23.9625,19.9625
CLUB UNIÓN,2022-08-23,2022,8,23,,1.28333333,6.85,199.1041667,0.00833333,73.30416667,807.775,,680.0666667,7.94583333,1.39583333,112.225,23.52916667,14.31666667
CLUB UNIÓN,2022-08-22,2022,8,22,,1.25833333,5.84583333,191.6708333,0.05,79.77916667,770.65,,680.4666667,6.76666667,1.10416667,161.8583333,22.51666667,12.84583333
CLUB UNIÓN,2022-08-21,2022,8,21,,1.225,6.2,233.9,0.16666667,82.07083333,575.2333333,,680.5541667,6.8,1.18333333,137.0291667,22.10416667,12.3375
CLUB UNIÓN,2022-08-20,2022,8,20,,1.67083333,6.8,185.4416667,0.225,74.89583333,750.8041667,,680.325,14.4125,0.58333333,195.2291667,23.76666667,27.00833333
CLUB UNIÓN,2022-08-19,2022,8,19,,1.34583333,10.74166667,238.85,0,71.12916667,877.4791667,,679.2458333,15.19583333,2.42916667,210.8416667,25.00833333,29.86666667
CLUB UNIÓN,2022-08-18,2022,8,18,,1.29583333,7.52916667,237.2375,0,68.62916667,755.7625,,679.5125,8.41666667,2.04166667,210.325,24.5875,18.425
CLUB UNIÓN,2022-08-17,2022,8,17,,1.3875,6.3625,182.1208333,0,70.07083333,679.3083333,,680.2608696,4.42916667,1.56666667,98.00416667,23.6375,11.3125
CLUB UNIÓN,2022-08-16,2022,8,16,,1.64583333,6.16666667,206.7875,0,82.1125,577.3916667,,681.5625,3.6375,0.3375,158.2166667,21.67083333,8.39166667
CLUB UNIÓN,2022-08-15,2022,8,15,,1.25833333,8.79583333,207.8041667,0.00833333,79.8875,487.7416667,,680.3958333,5.2,0.4875,123.2041667,22.90833333,11.1875
CLUB UNIÓN,2022-08-14,2022,8,14,,1.27083333,8.62083333,211.65,1.03333333,83.04166667,617.5625,,681.1,8.72916667,1.52916667,120.8625,22.31666667,13.7
CLUB UNIÓN,2022-08-13,2022,8,13,,1.35416667,10.04166667,217.1208333,0.05833333,79.15,726.4666667,,681.8,8.37916667,1.42083333,152.2708333,22.4375,15.47916667
CLUB UNIÓN,2022-08-12,2022,8,12,,1.525,11.1875,220.85,0,72.42916667,711.2291667,,681.4041667,6.95833333,1.09583333,173.7041667,23.60416667,13.04583333
CLUB UNIÓN,2022-08-11,2022,8,11,,1.44166667,9.55833333,185.1958333,0.03333333,75.48333333,823.5916667,,680.6541667,6.8,0.45217391,142.125,23.6625,13.3625
CLUB UNIÓN,2022-08-10,2022,8,10,,1.22916667,10,208.2166667,0.05,77.2625,1403.675,,680.6291667,6.52083333,1.04545455,154.1666667,22.9125,14.29166667
CLUB UNIÓN,2022-08-09,2022,8,9,,1.35,11.125,148.8416667,0.38333333,73.59583333,1823.658333,,679.6708333,7.975,0.875,191.3166667,24.07916667,15.54166667
CLUB UNIÓN,2022-08-08,2022,8,8,,1.2125,11.93333333,232.6708333,1.33043478,73.59583333,1802.708333,,679.0208333,6.64583333,0.68333333,167.7708333,24.52083333,12.94583333
CLUB UNIÓN,2022-08-07,2022,8,7,,1.26666667,11.1875,180.0875,0,80.92083333,1715.420833,,679.8625,8.15833333,1.0375,78.02083333,23.47916667,14.22083333
CLUB UNIÓN,2022-08-06,2022,8,6,,1.3625,6.075,214.6166667,0.325,86.22083333,1729.141667,,679.8083333,6.47916667,0.37916667,104.1,22.07083333,10.79583333
CLUB UNIÓN,2022-08-05,2022,8,5,,1.34166667,6.45416667,182.3208333,0.14166667,83.56666667,1784.741667,,679.0958333,6.775,1.25833333,157.1958333,22.63333333,13.34166667
CLUB UNIÓN,2022-08-04,2022,8,4,,1.19166667,9.2,234.1666667,1.325,81.3125,1884.7125,,679.4875,6.07916667,1.56956522,109.0333333,22.91666667,13.12083333
CLUB UNIÓN,2022-08-03,2022,8,3,,1.24583333,8.02916667,183.4708333,0.25,84.0125,1857.404167,,679.675,6.09166667,1.19230769,99.83333333,21.97916667,12.325
CLUB UNIÓN,2022-08-02,2022,8,2,,1.3125,9.66666667,225.15,0.425,81.8,1674.883333,,679.8083333,8.24166667,1.14583333,134.6291667,22.68333333,15.55
CLUB UNIÓN,2022-08-01,2022,8,1,,1.42083333,5.32083333,181.5333333,0.00833333,77.9,1732.7625,,679.8583333,8.775,0.5375,132.725,23.37916667,14.73333333
CLUB UNIÓN,2022-07-31,2022,7,31,,1.23333333,,181.9375,0.29166667,75.4875,1528.633333,,679.8916667,8.22916667,1.39583333,132.725,23.54166667,14.225
CLUB UNIÓN,2022-07-30,2022,7,30,,1.26666667,,212.3708333,0,68.525,1637.820833,,679.8416667,5.46666667,1.25,234.3208333,24.84583333,11.7125
CLUB UNIÓN,2022-07-29,2022,7,29,,1.35833333,,212.2083333,0,76.41666667,1587.716667,,680.5833333,5.22916667,0.72083333,194.8291667,23.50833333,12.2
CLUB UNIÓN,2022-07-28,2022,7,28,,1.47083333,,227.4166667,0.00833333,80.15833333,1436.320833,,681.1375,5.45416667,0.90416667,158.5125,22.55833333,10.9
CLUB UNIÓN,2022-07-27,2022,7,27,,1.22083333,6.27857143,209.8958333,0.57916667,81.02916667,1458.170833,,680.8833333,5.60833333,0.62608696,98.075,22.475,12.14583333
CLUB UNIÓN,2022-07-26,2022,7,26,,1.54166667,6.35833333,145.2083333,0.50833333,83.50833333,1240.970833,,681.2041667,4.8,0.81538462,100.2333333,22.0125,10.00833333
CLUB UNIÓN,2022-07-25,2022,7,25,,1.54583333,8.02083333,145.2916667,0.11666667,81.24166667,1133.775,,680.5166667,9.1375,0.4875,114.7583333,22.89166667,16.35
CLUB UNIÓN,2022-07-24,2022,7,24,,1.60833333,10.88333333,194.0125,0,76.71666667,914.1208333,,680.1458333,7.0875,1.425,165.0833333,23.51666667,13.85833333
CLUB UNIÓN,2022-07-23,2022,7,23,,1.54166667,8.675,216.325,0,77.65833333,1047.2375,,680.1,7.33333333,0.59166667,160.6083333,23.2875,14.32916667
CLUB UNIÓN,2022-07-22,2022,7,22,,1.3,5.16666667,244.5875,0,82.04583333,1352.783333,,680.1416667,9.00416667,0.96666667,89.575,23.01666667,16.10416667
CLUB UNIÓN,2022-07-21,2022,7,21,,1.27916667,8.45,225.4833333,0.10833333,81.96666667,1317.245833,,679.9291667,7.75,0.57916667,114.25,22.85416667,13.5375
CLUB UNIÓN,2022-07-20,2022,7,20,,1.15833333,10.32083333,157.375,0.1,79.37083333,1200.55,,679.5833333,7.50416667,0.84166667,122.45,23.5125,13.5875
CLUB UNIÓN,2022-07-19,2022,7,19,,1.1375,10.37083333,155.025,0.03333333,76.00416667,1232.804167,,680.2833333,5.05833333,0.36666667,159.3791667,23.5875,11.86666667
CLUB UNIÓN,2022-07-18,2022,7,18,,1.275,8.65833333,152.9958333,0.36666667,83.4125,1256.25,,680.8375,5.5125,0.475,108.8416667,22.61666667,11.20833333
CLUB UNIÓN,2022-07-17,2022,7,17,,1.3125,12.49583333,219.875,0.06666667,77.55,955.8875,,679.6541667,11.60416667,0.93333333,154.3458333,24.1375,21.5375
CLUB UNIÓN,2022-07-16,2022,7,16,,1.35833333,11.6625,193.8833333,0,75.00416667,1050.1375,,679.8541667,12.90833333,1.24583333,140.875,24.14583333,27.04166667
CLUB UNIÓN,2022-07-15,2022,7,15,,1.58333333,12.33333333,230.0125,0,73.60416667,957.1833333,,680.8416667,11.94166667,1.39166667,178.325,24.12916667,24.18333333
CLUB UNIÓN,2022-07-14,2022,7,14,,1.35416667,9.8375,229.9458333,0,72.57083333,1041.758333,,681.0333333,6.94166667,0.8375,206.7916667,24.05833333,16.225
CLUB UNIÓN,2022-07-13,2022,7,13,,1.325,7.5,236.2583333,0,77.7,939.7083333,,680.5666667,7.03333333,0.8125,132.1875,23.79166667,13.475
CLUB UNIÓN,2022-07-12,2022,7,12,,1.30416667,11.47083333,236.8625,0.00833333,77.84583333,1032.9625,,680.2875,5.97916667,1.67916667,176.2875,23.3875,12.6875
CLUB UNIÓN,2022-07-11,2022,7,11,,1.47083333,6.5,241.6666667,0.55416667,85.00833333,959.8791667,,680.4041667,5.74583333,0.5125,78.70416667,22.0125,10.64166667
CLUB UNIÓN,2022-07-10,2022,7,10,,1.28333333,,196.5958333,0,76.425,1083.8625,,680.5291667,9.2125,1.43333333,155.8833333,24.19166667,15.2375
CLUB UNIÓN,2022-07-09,2022,7,9,,1.27916667,,193.6416667,0,74.39166667,1256.904167,,680.9833333,9.35416667,1.27083333,182.4416667,24.52916667,16.61666667
CLUB UNIÓN,2022-07-08,2022,7,8,,1.42083333,4.3,204.3291667,0.1375,81.44583333,1215.504167,,680.3291667,8.07083333,1.5,99.52916667,23.05416667,14.6
CLUB UNIÓN,2022-07-07,2022,7,7,,1.32083333,9.26666667,200.625,0,75.27083333,1104.695833,,679.3333333,6.51666667,1.2875,140.425,23.825,13.83333333
CLUB UNIÓN,2022-07-06,2022,7,6,,1.19166667,6.90833333,191.9791667,0.05,79.80416667,1289.583333,,679.9916667,6.5,0.42916667,147.0208333,22.975,14.76666667
CLUB UNIÓN,2022-07-05,2022,7,5,,1.375,9.14545455,239.6625,1.2875,79.55833333,1008.533333,,680.4,6.62083333,0.6375,169.7291667,23.575,12.85833333
CLUB UNIÓN,2022-07-04,2022,7,4,,1.2875,,203.6208333,0,79.55,771.6625,,680.3958333,7.50833333,0.55,108.3291667,23.78333333,13.05833333
CLUB UNIÓN,2022-07-03,2022,7,3,,1.1625,10.25,227.0625,0.04166667,77.79583333,772.5916667,,680.1291667,6.12916667,0.75909091,145.2625,24.03333333,10.725
CLUB UNIÓN,2022-07-02,2022,7,2,,1.3875,9.0125,238.8625,0,77.25,856.0458333,,679.7291667,5.94166667,1,173.8791667,23.72083333,12.34166667
CLUB UNIÓN,2022-07-01,2022,7,1,,1.44166667,7.05416667,196.425,0.15,81.87916667,1032.55,,679.7125,6.4875,0.72608696,156.4416667,22.825,11.86666667
CLUB UNIÓN,2022-06-30,2022,6,30,,1.27391304,7.12173913,232.0521739,0.14782609,77.43043478,993.0652174,,679.9869565,6.13043478,1.16086957,188.4,23.4,13.60869565
CLUB UNIÓN,2022-06-29,2022,6,29,,1.49166667,7.4375,189.5875,0.05833333,81.09583333,986.4666667,,681.4125,5.54583333,0.87272727,123.7666667,22.2125,12.725
CLUB UNIÓN,2022-06-28,2022,6,28,,1.425,9.06666667,228.6916667,0.00833333,77.84583333,837.2458333,,681.6916667,5.09166667,0.80416667,152.8166667,22.89166667,11.925
CLUB UNIÓN,2022-06-27,2022,6,27,,1.57916667,8.28333333,177.3416667,0,79.22083333,574.0041667,,681.4166667,4.98333333,0.40833333,175.4708333,22.30833333,9.53333333
CLUB UNIÓN,2022-06-26,2022,6,26,,1.50833333,7.49583333,270.1791667,0.55,81.40416667,553.1125,,681.3875,4.22083333,0.61666667,114.6625,22.00833333,7.775
CLUB UNIÓN,2022-06-25,2022,6,25,,1.16666667,8.35,200.1541667,0.1,85.62916667,1079.683333,,680.7083333,10.24583333,0.36666667,104.3041667,22.2,17.50833333
CLUB UNIÓN,2022-06-24,2022,6,24,,1.39166667,7.5375,202.6708333,0.24166667,83.6,855.925,,680.0416667,8.1375,0.4125,96.18333333,22.5,13.90833333
CLUB UNIÓN,2022-06-23,2022,6,23,,1.52916667,9.175,166.7833333,0.075,80.44166667,849.7291667,,678.925,7.80416667,0.36666667,172.0625,23.64583333,14.77083333
CLUB UNIÓN,2022-06-22,2022,6,22,,1.57083333,16.45714286,204.5958333,0.01666667,77.4875,562.8083333,,679.4,6.12916667,0.8,246.375,23.87916667,12.47083333
