Estacion,Fecha inicial,Año,Mes,Día,P,VViento,O3,DViento,PLiquida,PM2.5,PM10,RGlobal,SO2 TR,HAire10,TAire10
COLEGIO GAITÁN,2023-02-25,2023,2,25,684.3174583,1.62120833,58.60833333,213.9356667,0,27.6,39.73333333,170.7672917,1.91666667,62.44329167,24.89645833
COLEGIO GAITÁN,2023-02-24,2023,2,24,684.985375,1.53920833,48.65416667,242.599375,0,27.97083333,42.34583333,159.870875,1.475,71.42625,24.33508333
COLEGIO GAITÁN,2023-02-23,2023,2,23,685.3869583,1.40458333,42.65416667,242.0920417,0,27.325,38.17083333,172.991125,2.19583333,77.68208333,23.33383333
COLEGIO GAITÁN,2023-02-22,2023,2,22,685.7205417,1.225375,29.85,269.7049167,0,21.5625,31.75833333,57.890875,1.8875,86.51454167,21.32775
COLEGIO GAITÁN,2023-02-21,2023,2,21,683.9250417,1.68295833,42.8625,213.2185833,0.13329167,22.35,34.6875,122.038875,2.02083333,77.41029167,23.50054167
COLEGIO GAITÁN,2023-02-20,2023,2,20,683.40375,1.599125,56.08333333,249.03425,0,16.95416667,26.61666667,169.34775,1.4,70.11170833,24.78908333
COLEGIO GAITÁN,2023-02-19,2023,2,19,683.3192609,1.558,50.6826087,218.972087,0,14.65217391,23.36956522,178.321,2.0173913,65.67295652,24.84313043
COLEGIO GAITÁN,2023-02-18,2023,2,18,683.4712083,1.73429167,40.50833333,228.79625,0.00833333,11.5125,20.05416667,165.2612917,1.525,71.02095833,24.24283333
COLEGIO GAITÁN,2023-02-17,2023,2,17,682.691875,1.49354167,26.00833333,194.8762917,0.13333333,22.23333333,34.4,142.9974167,2.2375,84.54820833,23.74525
COLEGIO GAITÁN,2023-02-16,2023,2,16,683.3364167,1.31904167,17.57083333,200.84925,0.00833333,23.04583333,38.05833333,72.94754167,2.35416667,86.027,23.06316667
COLEGIO GAITÁN,2023-02-15,2023,2,15,683.6313333,1.55866667,25.05,211.915125,2.549875,15.59583333,28.76666667,110.678,2.24583333,90.7945,22.836375
COLEGIO GAITÁN,2023-02-14,2023,2,14,683.3325909,1.38468182,27.65909091,229.4020455,0.1,18.17272727,29.54090909,146.8183182,1.97727273,79.20004545,24.41190909
COLEGIO GAITÁN,2023-02-13,2023,2,13,682.84775,1.49375,31.1625,239.339,0.35833333,18.2625,27.25,121.977375,2.19583333,82.90779167,23.68329167
COLEGIO GAITÁN,2023-02-12,2023,2,12,682.205375,1.59854167,33.51666667,204.7225,0,21.0625,32.99583333,136.6008333,2.6125,75.39854167,24.556125
COLEGIO GAITÁN,2023-02-11,2023,2,11,682.5625417,1.57925,40.3375,232.3908333,0,23.44166667,39.90833333,127.9345417,2.04166667,75.22470833,24.70804167
COLEGIO GAITÁN,2023-02-10,2023,2,10,682.831625,1.545,46.525,245.2336667,0,37.18333333,52,132.9230833,2.32083333,74.406375,24.69533333
COLEGIO GAITÁN,2023-02-09,2023,2,9,683.4664167,1.53195833,38.3375,227.00725,0,16.05416667,30.69166667,108.2999583,2.04166667,75.34533333,23.52079167
COLEGIO GAITÁN,2023-02-08,2023,2,8,683.1312083,1.77629167,45.85,249.7587917,0,15.95,31.8,140.9685,2.03333333,72.29070833,24.38658333
COLEGIO GAITÁN,2023-02-07,2023,2,7,683.3160417,1.78491667,37.05,188.5975,0,25.01666667,44.10416667,136.356125,2.35,72.40008333,24.63770833
COLEGIO GAITÁN,2023-02-06,2023,2,6,683.6744783,1.34891304,40.56956522,245.4000435,0,25.43913043,40.95217391,104.4285652,1.83478261,73.38543478,24.17069565
COLEGIO GAITÁN,2023-02-05,2023,2,5,684.2907917,1.4585,51.94583333,240.9247917,0,28.5125,41.1875,134.0475417,1.79166667,74.88291667,24.20220833
COLEGIO GAITÁN,2023-02-04,2023,2,4,685.0655833,1.536,54.25833333,253.8107083,0,26.91666667,42.38333333,124.2512917,2.0625,71.83279167,23.87925
COLEGIO GAITÁN,2023-02-03,2023,2,3,684.1575,1.51133333,52.3875,246.9216667,0,25.0375,40.275,141.78475,1.84583333,68.11870833,23.9095
COLEGIO GAITÁN,2023-02-02,2023,2,2,683.9166667,1.41091667,49.98333333,267.25575,0,25.0125,41.32916667,162.086125,2.23333333,69.36608333,23.398125
COLEGIO GAITÁN,2023-02-01,2023,2,1,684.052625,1.54695833,46.3125,218.0259167,0,19.3,34.08333333,163.782125,2.225,67.379625,23.91404167
COLEGIO GAITÁN,2023-01-31,2023,1,31,684.0270417,1.48129167,47.51666667,215.419875,0,15.05833333,27.95,139.0784583,1.775,66.26395833,24.347
COLEGIO GAITÁN,2023-01-30,2023,1,30,683.7632083,1.50025,44.85,248.1690417,0,17.15,29.64166667,161.520625,1.9875,70.40845833,24.0305
COLEGIO GAITÁN,2023-01-29,2023,1,29,683.106375,1.52220833,48.94166667,215.5955833,0,17.1625,29.14166667,164.7343333,1.69166667,67.977125,23.76920833
COLEGIO GAITÁN,2023-01-28,2023,1,28,683.3239167,1.402,46.2,241.8619583,0,17.27083333,31.95416667,163.4372083,2.00833333,66.77295833,23.26016667
COLEGIO GAITÁN,2023-01-27,2023,1,27,683.43575,1.55241667,45.175,222.015875,0,16.20416667,31.6,164.56075,1.68333333,67.67466667,23.618125
COLEGIO GAITÁN,2023-01-26,2023,1,26,683.2497917,1.37508333,35.56666667,256.5841667,0,12.83333333,27.22083333,166.833875,1.67916667,69.01579167,23.0705
COLEGIO GAITÁN,2023-01-25,2023,1,25,683.3906667,1.25945833,33.03333333,243.5564167,0,17.67916667,31.77083333,135.516875,1.7125,76.091375,23.44141667
COLEGIO GAITÁN,2023-01-24,2023,1,24,683.7883478,1.19817391,37.93043478,268.4101739,0,21.26086957,34.7,91.28886957,1.6826087,82.67408696,23.13178261
COLEGIO GAITÁN,2023-01-23,2023,1,23,684.07375,1.31116667,35.70416667,264.7439167,0,20.77916667,34.21666667,140.0992917,1.80833333,81.061125,23.371375
COLEGIO GAITÁN,2023-01-22,2023,1,22,683.3195833,1.33741667,30.26666667,257.0066667,0,21.11666667,33.10416667,107.3021667,2.15,82.53379167,22.67704167
COLEGIO GAITÁN,2023-01-21,2023,1,21,683.6324167,1.52354167,40.59583333,213.3814167,0,15.38333333,24.52916667,158.6003333,1.46666667,72.83491667,23.42954167
COLEGIO GAITÁN,2023-01-20,2023,1,20,684.5275417,1.64804167,36.95,208.0426667,0.00833333,13.99166667,24.37916667,141.0630833,1.9,75.01254167,23.34883333
COLEGIO GAITÁN,2023-01-19,2023,1,19,684.650875,1.444875,31.725,222.7384167,0.06666667,16.2875,26.47916667,125.628625,1.81666667,83.76658333,22.9515
COLEGIO GAITÁN,2023-01-18,2023,1,18,684.1942917,1.53129167,27.3,188.139625,0.00833333,14.69166667,26.50833333,132.5231667,2.23333333,79.79020833,23.08075
COLEGIO GAITÁN,2023-01-17,2023,1,17,683.778625,1.45220833,17.16666667,242.3491667,0,13.84166667,24.29583333,151.6767083,1.70625,81.64733333,23.57820833
COLEGIO GAITÁN,2023-01-16,2023,1,16,684.428,1.65404348,29.47391304,228.785913,0,10.22608696,18.43478261,150.346913,0.29565217,81.80730435,23.17295652
COLEGIO GAITÁN,2023-01-15,2023,1,15,684.8338261,1.60508696,30.25217391,238.2895217,0,10.6173913,17.84782609,136.6782609,0.60869565,83.3673913,23.188
COLEGIO GAITÁN,2023-01-14,2023,1,14,684.7208333,1.44583333,25.66666667,231.0333333,0.125,12.89166667,23.54583333,125.1958333,0.74583333,85.59583333,22.79166667
COLEGIO GAITÁN,2023-01-13,2023,1,13,684.3333333,1.52916667,23.32916667,195.0458333,0.00833333,9.4375,18.6375,127.7416667,0.90434783,83.34166667,23.29583333
COLEGIO GAITÁN,2023-01-12,2023,1,12,684.8391304,1.40434783,20.34782609,256.4130435,0,9.97391304,21.0826087,120.9434783,0.92,85.03043478,22.67391304
COLEGIO GAITÁN,2023-01-11,2023,1,11,685.2083333,1.37083333,25.98333333,238.6583333,0.49166667,7.00833333,14.64166667,110.7208333,0.42916667,86.58333333,21.65833333
COLEGIO GAITÁN,2023-01-10,2023,1,10,685.4583333,1.35416667,29.10416667,233.2958333,0.94166667,5.94166667,11.40833333,127.9666667,0.6375,90.5375,21.5125
COLEGIO GAITÁN,2023-01-09,2023,1,9,685.2913044,1.33478261,23.50869565,244.1086957,0.26956522,8.16956522,13.5826087,89.86086957,0.36521739,88.83913043,22.4173913
COLEGIO GAITÁN,2023-01-08,2023,1,8,685.373913,1.32608696,23.11818182,256,0.09565217,8.6173913,14.6173913,116.6826087,0.4,90.7,22.74347826
COLEGIO GAITÁN,2023-01-07,2023,1,7,685.2416667,1.1875,19.97083333,253.4208333,0.01666667,15.4625,25.6625,91.79166667,1.1625,,22.67083333
COLEGIO GAITÁN,2023-01-06,2023,1,6,684.9125,1.2375,28.79583333,278.2333333,0,11.2375,21.62916667,125.4875,1.22142857,,22.97083333
COLEGIO GAITÁN,2023-01-05,2023,1,5,684.7791667,1.3,24.25,227.35,0,8.25416667,16.47916667,123.8291667,0.82083333,,22.69166667
COLEGIO GAITÁN,2023-01-04,2023,1,4,685.0173913,1.32608696,20.56956522,221.8913044,0.06956522,6.55652174,13.34782609,110.4869565,1.51304348,,21.91304348
COLEGIO GAITÁN,2023-01-03,2023,1,3,685.3625,1.25833333,20.92916667,248.3458333,0.8875,6.12083333,11.33333333,107.1041667,1.02916667,,21.825
COLEGIO GAITÁN,2023-01-02,2023,1,2,685.1041667,1.35,18.02916667,189.6458333,0,10.3,17.62083333,99.59583333,1.27083333,,21.91666667
COLEGIO GAITÁN,2023-01-01,2023,1,1,685.175,1.425,34.16,237.435,0.865,9.275,13.4,158.125,0.5,,22.795
COLEGIO GAITÁN,2022-12-31,2022,12,31,684.6608696,1.43043478,30.1,252.2782609,0,15.93913043,24.22173913,142.3043478,0.70434783,78.98636364,23.67391304
COLEGIO GAITÁN,2022-12-30,2022,12,30,684.1416667,1.34166667,31.75,230.4375,0.00833333,17.85416667,25.8375,142.5375,0.8375,79.30416667,23.52916667
COLEGIO GAITÁN,2022-12-29,2022,12,29,685.0666667,1.5,30.44583333,219.0375,1.19583333,10.42916667,16.71666667,118.5416667,0.36153846,87.175,22.4875
COLEGIO GAITÁN,2022-12-28,2022,12,28,685.1,1.43333333,39.52916667,241.5875,0,13.76666667,22.85416667,133.5666667,0.40833333,80.50833333,23.63333333
COLEGIO GAITÁN,2022-12-27,2022,12,27,684.7708333,1.42916667,36.04583333,270.8041667,0,16.48333333,31.30833333,144.9791667,2.04545455,80.0625,23.25416667
COLEGIO GAITÁN,2022-12-26,2022,12,26,683.8,1.3625,32.67083333,240.7583333,0,13.05833333,24.04583333,139.4458333,0.65416667,74.70416667,23.25833333
COLEGIO GAITÁN,2022-12-25,2022,12,25,683.2041667,1.39583333,38.44166667,218.4041667,0,18,27.3,156.8791667,0.65,69.36666667,23.55833333
COLEGIO GAITÁN,2022-12-24,2022,12,24,683.3666667,1.37916667,36.05833333,231.9166667,0,16.59166667,28.59166667,151.1291667,1.025,69.4375,24.14166667
COLEGIO GAITÁN,2022-12-23,2022,12,23,683.5958333,1.34166667,34.3875,268.3791667,0,17.36666667,32.69583333,156.05,1.53333333,76.79166667,24.41666667
COLEGIO GAITÁN,2022-12-22,2022,12,22,683.6208333,1.3,34.4875,228.8708333,0,16.20833333,32.025,142.1083333,1.07058824,79.54583333,24.09166667
COLEGIO GAITÁN,2022-12-21,2022,12,21,683.85,1.35833333,35.10416667,233.6166667,0,13.025,25.55833333,152.2416667,1.12083333,76.775,24.16666667
COLEGIO GAITÁN,2022-12-20,2022,12,20,684.1625,1.35416667,33.13333333,240.1,0,14.0125,26.3125,131.1333333,0.82083333,80.575,23.58333333
COLEGIO GAITÁN,2022-12-19,2022,12,19,684.1916667,1.3875,30.74583333,253.0833333,0,12.04166667,22.03333333,140.3166667,0.76666667,80.12083333,23.31666667
COLEGIO GAITÁN,2022-12-18,2022,12,18,683.3125,1.2875,22.93333333,229.7416667,0,13.4625,24.14583333,111.7291667,0.8375,83.55416667,22.8875
COLEGIO GAITÁN,2022-12-17,2022,12,17,682.1916667,1.2375,30.32083333,241.6208333,0,12.8875,23.3875,127.5125,2.12916667,80.16666667,23.84583333
COLEGIO GAITÁN,2022-12-16,2022,12,16,682.7208333,1.3375,28.9125,267.7625,0,13.375,23.49166667,150.2375,3.47727273,81.20833333,23.9125
COLEGIO GAITÁN,2022-12-15,2022,12,15,683.4791667,1.30833333,20.675,274.8708333,0,11.35454545,19.58636364,153.0166667,2.75454545,83.29583333,23.64583333
COLEGIO GAITÁN,2022-12-14,2022,12,14,683.4708333,1.29166667,18.23333333,208.6333333,0.00833333,10.775,22.09583333,117.8375,1.85294118,83.45416667,23.225
COLEGIO GAITÁN,2022-12-13,2022,12,13,683.6166667,1.4,28.36666667,217.1833333,1.05416667,9.7125,17.27083333,112.9166667,2.59166667,89.89166667,22.52916667
COLEGIO GAITÁN,2022-12-12,2022,12,12,683.8708333,1.43333333,26.53333333,248.7583333,0.35,10.075,18.55833333,124.7083333,2.16666667,85.40416667,22.9
COLEGIO GAITÁN,2022-12-11,2022,12,11,684.1625,1.40416667,21.29583333,189.7416667,0.01666667,12.08333333,19.80833333,114.2375,2.15,87.27916667,22.40416667
COLEGIO GAITÁN,2022-12-10,2022,12,10,684.1833333,1.43333333,32.2,227.9625,0.3375,12.45416667,20.74166667,138.1375,2.15833333,84.4875,22.55833333
COLEGIO GAITÁN,2022-12-09,2022,12,9,683.4875,1.30416667,34.7875,254.7458333,0,10.94166667,20.41666667,108.2666667,2.22083333,82.47916667,22.18333333
COLEGIO GAITÁN,2022-12-08,2022,12,8,683.9791667,1.3375,31.72916667,251.0333333,0,13.5,22.69166667,152.8916667,2.14583333,79.77083333,22.19166667
COLEGIO GAITÁN,2022-12-07,2022,12,7,684.675,1.52916667,30.49166667,190.1125,0.075,8.73333333,15.29583333,138.6916667,1.3875,78.54583333,22.425
COLEGIO GAITÁN,2022-12-06,2022,12,6,683.9416667,1.44583333,26.45416667,210.4583333,0.10833333,6.46666667,13.9875,134.2791667,1.5375,83.3125,22.625
COLEGIO GAITÁN,2022-12-05,2022,12,5,683.375,1.40833333,27.72916667,219.9458333,0.025,7.4625,14.20833333,130.2458333,1.52083333,83.15,22.43333333
COLEGIO GAITÁN,2022-12-04,2022,12,4,683.2125,1.39583333,27.77083333,219.6375,0,6.64583333,12.79583333,136.3333333,1.935,83.20833333,22.78333333
COLEGIO GAITÁN,2022-12-03,2022,12,3,683.7708333,1.34166667,28.37916667,199.3833333,0,9.675,16.93333333,134.0833333,2.34166667,81.69583333,22.5125
COLEGIO GAITÁN,2022-12-02,2022,12,2,683.3166667,1.37083333,24.82083333,219.0291667,0.00833333,6.87083333,15.7125,134.5416667,2.825,80.40833333,22.425
COLEGIO GAITÁN,2022-12-01,2022,12,1,683.275,1.30833333,17.62083333,157.1708333,0.025,6.82083333,17.80416667,78.47916667,2.35833333,85.125,21.71666667
COLEGIO GAITÁN,2022-11-30,2022,11,30,683.5666667,1.3875,18.6625,178.0291667,0,4.975,12.41666667,87.12083333,1.85416667,89.09166667,21.825
COLEGIO GAITÁN,2022-11-29,2022,11,29,683.5416667,1.34583333,25.5,213.7333333,0.01666667,5.3375,11.72916667,104.9875,2.03333333,88.27083333,22.15416667
COLEGIO GAITÁN,2022-11-28,2022,11,28,683.8916667,1.49583333,14.37826087,222.1583333,0,5.12083333,10.2375,124.8833333,3,88.13333333,22.075
COLEGIO GAITÁN,2022-11-27,2022,11,27,684.6166667,1.27916667,4.1,243.5958333,0.24166667,9.0625,14.85833333,93.95833333,3.25454545,89.95,21.95833333
COLEGIO GAITÁN,2022-11-26,2022,11,26,684.9041667,1.32083333,11.50714286,204.7583333,0.875,6.66666667,13.05416667,95.63333333,4.455,88.9375,22.32916667
COLEGIO GAITÁN,2022-11-25,2022,11,25,683.9875,1.42083333,17.25416667,255.7041667,0.025,7.93333333,16.22916667,123.4,2.74285714,86.2875,22.925
COLEGIO GAITÁN,2022-11-24,2022,11,24,683.8541667,1.50416667,23.25833333,182.1208333,0.025,8.72083333,17.27916667,125.8333333,,82.81666667,22.875
COLEGIO GAITÁN,2022-11-23,2022,11,23,683.8708333,1.475,26.35416667,241.6583333,0.06666667,6.47916667,13.79166667,142.7208333,2.10434783,83.625,22.92083333
COLEGIO GAITÁN,2022-11-22,2022,11,22,683.6958333,1.4875,25.89166667,222.15,0.49583333,5.2,11.52916667,152.5,1.72916667,86.32916667,23.47083333
COLEGIO GAITÁN,2022-11-21,2022,11,21,683.325,1.49583333,16.62,251.4583333,0.075,5.99166667,12.5125,102.9708333,2.96,89.22916667,22.6625
COLEGIO GAITÁN,2022-11-20,2022,11,20,682.725,1.44166667,23.975,226.575,0.34583333,6.89583333,14.45833333,156.975,2.3375,84.825,23.64583333
COLEGIO GAITÁN,2022-11-19,2022,11,19,683.1208333,1.225,23.2875,245.0208333,0.10833333,7.87083333,14.79583333,151.4875,1.75,84.57083333,23.35
COLEGIO GAITÁN,2022-11-18,2022,11,18,684.3125,1.27083333,12.1625,201.2041667,0.67083333,8.5625,22.00833333,40.07083333,2.8375,94.62916667,21
COLEGIO GAITÁN,2022-11-17,2022,11,17,683.7375,1.225,13.77368421,229.8791667,0.40833333,8.70833333,21.05416667,72.00416667,2.2,87.23333333,23
COLEGIO GAITÁN,2022-11-16,2022,11,16,684.2125,1.375,18.28095238,223.7833333,0.55833333,7.15,15.37916667,115.6708333,2.05416667,83.825,23.75416667
COLEGIO GAITÁN,2022-11-15,2022,11,15,683.9625,1.33333333,16.63636364,215.7666667,0.5875,7.87083333,14.93333333,127.1125,1.56666667,85.575,23.575
COLEGIO GAITÁN,2022-11-14,2022,11,14,683.9458333,1.3875,17.42916667,241.475,0.08333333,4.84583333,9.55833333,118.5166667,1.34166667,88.4875,22.72916667
COLEGIO GAITÁN,2022-11-13,2022,11,13,684.1083333,1.38333333,12.65454545,263.8166667,0.225,6.00416667,10.49166667,157.8833333,2.25714286,89.31666667,22.28333333
COLEGIO GAITÁN,2022-11-12,2022,11,12,684.3291667,1.5625,10.12,186.35,0.275,10.40416667,16.975,128.4916667,2.4625,91.78333333,21.42916667
COLEGIO GAITÁN,2022-11-11,2022,11,11,684.7458333,1.5625,14.76,190.6458333,0.58333333,10.7875,23.00833333,107.4125,2.45833333,91.5125,21.2875
COLEGIO GAITÁN,2022-11-10,2022,11,10,685.2708333,1.4625,19.62916667,207.6125,0.11666667,6.80416667,14.3875,91.88333333,2.18333333,87.75833333,21.925
COLEGIO GAITÁN,2022-11-09,2022,11,9,685.2041667,1.4375,22.81666667,222.3958333,0.95833333,4.74166667,12.2,133.2041667,1.88333333,83.70833333,22.47083333
COLEGIO GAITÁN,2022-11-08,2022,11,8,685.3208333,1.76666667,19.875,222.8125,0.52916667,3.99166667,10.5125,137.1583333,1.62631579,86.40416667,22.51666667
COLEGIO GAITÁN,2022-11-07,2022,11,7,684.7708333,1.72916667,20.32916667,221.6333333,1.4625,5.40833333,12.34583333,142.6583333,1.6,85.10833333,22.85416667
COLEGIO GAITÁN,2022-11-06,2022,11,6,684.5416667,1.54166667,19.94166667,227.2458333,0.01666667,4.61666667,9.76666667,138.0791667,1.4875,88.42916667,22.38333333
COLEGIO GAITÁN,2022-11-05,2022,11,5,684.3708333,1.3625,22.35833333,291.85,0.275,5.88333333,11.65416667,94.25416667,1.34166667,89.90416667,22.38333333
COLEGIO GAITÁN,2022-11-04,2022,11,4,684.4375,1.425,19.525,224.975,0.025,8.34583333,16.01666667,128.1083333,2.18333333,88.99166667,22.72916667
COLEGIO GAITÁN,2022-11-03,2022,11,3,684.2708333,1.20416667,19.07826087,186.6,0.4125,13.2375,23.8625,94.5375,1.8,90.55,22.67083333
COLEGIO GAITÁN,2022-11-02,2022,11,2,684.6833333,1.36666667,19.55416667,242.9333333,0.25833333,10.41666667,21.04166667,106.8208333,0.38,83.37916667,23.13333333
COLEGIO GAITÁN,2022-11-01,2022,11,1,684.5541667,1.375,24.37083333,232.6583333,0.575,8.51666667,17.05416667,167.9375,1.82777778,76.34583333,23.47083333
COLEGIO GAITÁN,2022-10-31,2022,10,31,683.9458333,1.37916667,26.8875,236.7458333,2.1875,9.92083333,17.9625,184.4625,2.17916667,79.975,22.65833333
COLEGIO GAITÁN,2022-10-30,2022,10,30,684.1208333,1.36666667,26.80454545,244.2833333,1.16666667,8.30416667,18.37083333,168.225,2.14166667,81.62916667,22.01666667
COLEGIO GAITÁN,2022-10-29,2022,10,29,685.2375,1.32083333,21.5375,252.3375,1.8875,11.425,21.575,158.9916667,2.02916667,83.8125,22.10833333
COLEGIO GAITÁN,2022-10-28,2022,10,28,684.8916667,1.40416667,20.7625,234.2125,0.3375,6.47083333,13.34583333,103.7291667,1.04285714,93.07916667,21.6375
COLEGIO GAITÁN,2022-10-27,2022,10,27,684.0541667,1.2375,16.49166667,169.6458333,0.5875,5.54166667,13.075,91.475,1.45238095,91.65416667,22.01666667
COLEGIO GAITÁN,2022-10-26,2022,10,26,683.9791667,1.225,15.21666667,212.6458333,0.06666667,5.96666667,13.59583333,79.8375,1.72916667,90.4125,22.31666667
COLEGIO GAITÁN,2022-10-25,2022,10,25,684.6875,1.59166667,31.425,183.3708333,1.65833333,4.60833333,11.07916667,118.05,1.3625,87.8,22.575
COLEGIO GAITÁN,2022-10-24,2022,10,24,684.5791667,1.5,21.34583333,206.9208333,0.08333333,5.175,11.72916667,138.8583333,1.29166667,88,23.1125
COLEGIO GAITÁN,2022-10-23,2022,10,23,684.2375,1.45416667,21.62083333,194.5541667,0.175,4.74090909,8.99090909,142.2333333,1.12083333,89.76666667,22.44583333
COLEGIO GAITÁN,2022-10-22,2022,10,22,684.0166667,1.675,26.07083333,171.2166667,0.82916667,5.71666667,11.1125,101.5125,1.84166667,88.27916667,22.1875
COLEGIO GAITÁN,2022-10-21,2022,10,21,684.275,1.6125,24.08333333,210,0.42083333,7.48333333,15.80833333,182.0833333,1.29166667,83.2625,23.02916667
COLEGIO GAITÁN,2022-10-20,2022,10,20,684.8041667,1.375,14.2,135.6708333,0.05833333,5.53333333,16.16666667,82.3375,1.90909091,88.6375,22.07083333
COLEGIO GAITÁN,2022-10-19,2022,10,19,684.8041667,1.4125,24.37916667,254.3583333,0.10833333,8.70416667,15.72083333,137.8458333,1.75,87.47916667,22.34166667
COLEGIO GAITÁN,2022-10-18,2022,10,18,684.6458333,1.51666667,21.85416667,214.7833333,0.2,4.5375,11.47083333,105.7833333,1.28,89.7875,21.7875
COLEGIO GAITÁN,2022-10-17,2022,10,17,683.9875,1.59166667,24.69166667,205.775,0.59166667,4.575,9.5875,152.1458333,1.44347826,87.3,22.35
COLEGIO GAITÁN,2022-10-16,2022,10,16,684.0416667,1.6625,21.875,238.1583333,1.16666667,5.19583333,10.74166667,147.2916667,1.6625,85.05416667,22.87083333
COLEGIO GAITÁN,2022-10-15,2022,10,15,684.21,1.23,18.36315789,250.67,0,6.64,12.98,69.545,2.44444444,88.225,22.5
COLEGIO GAITÁN,2022-10-14,2022,10,14,684.6166667,1.425,31.525,230.8833333,0,6.52083333,14.51666667,136.075,,84.62083333,22.85833333
COLEGIO GAITÁN,2022-10-13,2022,10,13,684.6041667,1.425,25.76,222.2833333,0.00833333,12.51666667,24.42916667,123.125,,88.57083333,22.27916667
COLEGIO GAITÁN,2022-10-12,2022,10,12,684.4125,1.28333333,23.18571429,201.8541667,1.44166667,10.325,22.2375,104.0916667,,85.5125,22.61666667
COLEGIO GAITÁN,2022-10-11,2022,10,11,684.975,1.31666667,24.10833333,215.05,0,8.3,18.43333333,131.275,,80.27083333,23.69583333
COLEGIO GAITÁN,2022-10-10,2022,10,10,684.6708333,1.475,27.9,228.7208333,0.00833333,5.88333333,12.125,164.75,,85.04166667,22.95
COLEGIO GAITÁN,2022-10-09,2022,10,9,684.2173913,1.55217391,29.09565217,197.9434783,1.79130435,5.57826087,11.29130435,113.3869565,0.66363636,89.22608696,21.87391304
COLEGIO GAITÁN,2022-10-08,2022,10,8,683.325,1.40416667,26.62916667,238.7916667,0.00833333,8.27916667,15.075,125.5833333,0.39583333,87.9625,22.79166667
COLEGIO GAITÁN,2022-10-07,2022,10,7,683.2208333,1.375,25.30416667,262.3333333,0.175,10.44166667,17.8125,169.7833333,0.67916667,87.1,22.98333333
COLEGIO GAITÁN,2022-10-06,2022,10,6,684.2333333,1.42083333,26.49583333,173.3583333,0.4125,7.3375,15.00416667,82.7375,0.50416667,90.01666667,21.7
COLEGIO GAITÁN,2022-10-05,2022,10,5,684.2708333,1.37916667,30.31666667,189.825,0.10833333,5.375,12.15833333,99.12916667,0.27083333,87.87083333,22.20833333
COLEGIO GAITÁN,2022-10-04,2022,10,4,683.8083333,1.5875,21.93809524,212.0125,0.00833333,8.84583333,17.425,156.7916667,1.75882353,78.94583333,23.7625
COLEGIO GAITÁN,2022-10-03,2022,10,3,684.825,1.2625,26.16666667,217.8708333,0.01666667,8.3,17.7625,127.9541667,1.6,83.44166667,23.39166667
COLEGIO GAITÁN,2022-10-02,2022,10,2,685.6913044,1.33043478,33.7,249.5347826,0.03478261,5.78181818,10.85909091,156.6565217,1.0826087,82.97826087,23.15652174
COLEGIO GAITÁN,2022-10-01,2022,10,1,685.1291667,1.62083333,34.62916667,220.85,0.29166667,4.81666667,9.62916667,108.425,1.27083333,88.29166667,21.475
COLEGIO GAITÁN,2022-09-30,2022,9,30,683.6208333,1.40416667,34.97083333,217.3291667,0.1,6.56666667,13.17083333,146.3166667,1.8125,84.70833333,22.52083333
COLEGIO GAITÁN,2022-09-29,2022,9,29,684.2208333,1.75416667,45.0375,230.8708333,0.00833333,4.14583333,9.41666667,177.725,1.39166667,79.35416667,22.96666667
COLEGIO GAITÁN,2022-09-28,2022,9,28,684.7666667,1.70416667,34.15416667,191.4208333,0.85416667,7.43333333,15.68333333,99.1125,1.75833333,88.24166667,22.45
COLEGIO GAITÁN,2022-09-27,2022,9,27,684.5958333,1.54166667,28.17083333,225.1291667,0.00833333,7.175,14.6125,134.7375,2.14166667,83.45416667,23.27083333
COLEGIO GAITÁN,2022-09-26,2022,9,26,683.9041667,1.44583333,21.0125,153,0.025,11.20833333,22.05833333,128.7791667,1.6625,83.53333333,23.4125
COLEGIO GAITÁN,2022-09-25,2022,9,25,683.6434783,1.36086957,36.92608696,248.9304348,0.00869565,5.13478261,10.11304348,153.3913044,1.39565217,83.07391304,22.99130435
COLEGIO GAITÁN,2022-09-24,2022,9,24,684.1416667,2.09166667,29.49583333,159.525,0.04166667,6.47083333,13.78333333,117.8583333,1.42916667,83.35416667,22.51666667
COLEGIO GAITÁN,2022-09-23,2022,9,23,684.8,1.45,28.94166667,253.9625,0.2,7.45416667,13.75416667,145.8875,1.625,88.30833333,22.51666667
COLEGIO GAITÁN,2022-09-22,2022,9,22,685.0208333,1.4125,22.24583333,236.5291667,0.05,8.75833333,16.72083333,107.1791667,1.61666667,89,21.75
COLEGIO GAITÁN,2022-09-21,2022,9,21,684.8666667,1.39166667,24.2875,251.7916667,0.51666667,6.5375,15.47083333,142.2541667,1.75416667,84.7375,22.4625
COLEGIO GAITÁN,2022-09-20,2022,9,20,685.0666667,1.38333333,20.35,218.0916667,0.00833333,7.60833333,16.62916667,126.6375,2.42222222,86.725,22.40416667
COLEGIO GAITÁN,2022-09-19,2022,9,19,685.3958333,1.25833333,28.11666667,220.0708333,0.1,3.20416667,8.7125,117.5916667,1.40416667,88.82916667,21.64583333
COLEGIO GAITÁN,2022-09-18,2022,9,18,684.5295652,1.67608696,30.02608696,201.2049565,0.66956522,4.52777778,9.91111111,144.465,1.95652174,84.64452174,22.61591304
